;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
gui/menu/settings/ambient_occlusion;Ambient occlusion;Okluzja Otoczenia;Объемный свет;Occlusion ambiante;Umgebungsverdeckung;Oclusión ambiental;Oclusão de ambiente;环境光遮蔽;アンビエント　オクルージョン;주변폐색
gui/menu/settings/ambient_occlusion_description;Horizon based ambient occlusion provides additional shadow detail in areas where indirect illumination should be occluded like e.g. within complex rock geometry or beneath foliage. Enabling this feature may slightly reduce your FPS.;Okluzja otoczenia oparta na horyzoncie zapewnia dodatkowe szczegóły cieni w miejscach, gdzie oświetlenie pośrednie powinno być zasłaniane, np. pośród skomplikowanej geometrii skał lub pod liśćmi. Włączenie tej funkcji może nieznacznie obniżyć liczbę klatek na sekundę (FPS).;Фоновое затемнение на основе горизонта обеспечивает дополнительную детализацию теней в областях, где косвенное освещение должно быть поглощено, например в сложной геометрии скал или под листвой растений. Включение этой функции может немного понизить число кадров в секунду.;L'occlusion ambiante basée sur l'horizon (« Horizon-based ambient occlusion » ou HBAO) donne des ombres plus détaillées dans les endroits où la lumière indirecte devrait être arrêtée. Ex. : au milieu de formations rocheuses complexes ou sous des branches. Activer cette fonctionnalité peut légèrement réduire le nombre d'images par seconde.;Horizontbasierte Umgebungsverdeckung bietet zusätzliche Schattendetails in Bereichen, in denen indirekte Beleuchtung ausgeblendet werden sollte, wie zum Beispiel innerhalb komplexer Gesteinsgeometrie oder unterhalb von Laub. Das Aktivieren dieser Funktion kann deine Bildrate leicht reduzieren.;La oclusión ambiental basada en el horizonte proporciona detalles adicionales a las sombras en las zonas en las que la iluminación indirecta debería ocluirse (p. ej., geometría compleja de rocas o debajo del follaje). Habilitar esta función puede reducir ligeramente los FPS.;A oclusão de ambiente baseada em horizonte fornece detalhes de sombra adicionais em áreas nas quais a iluminação indireta deve ser ocluída, como por exemplo: em geometrias de rocha complexas ou sob folhagem. Habilitar esse recurso poderá reduzir levemente o FPS.;基于地平线的环境光遮蔽会给间接光照被遮挡的地方提供额外的阴影细节，例如复杂的岩石纹路里或是树叶下面。启用这一功能可能会降低你的FPS。;地平線ベースのアンビエントオクルージョンは、例えば複雑な岩の形状や葉の下など、間接照明を遮るべきエリアに、陰影のディテールを追加します。この機能を有効にすると、FPSがわずかに低下する場合があります。;Horizon based ambient occlusion(HBAO)은 바위 혹은 숲과 같은 복잡한 지형의 간접적인 빛으로부터 발생하는 그림자를 더 섬세하게 표현합니다. 사용 시 FPS가 약간 감소할 수 있습니다.
gui/menu/settings/ambient_occlusion_ray;Ray traced ambient occlusion;Okluzja otoczenia ze śledzeniem promieni;Фоновое затемнение с направлением луча;Occlusion ambiante par rayons;Strahlengeführte Umgebungsverdeckung;Oclusión ambiental con TR;Oclusão de ambiente com TR;光线追踪的环境光遮蔽;レイトレース・アンビエントオクルージョン;레이 트레이싱 앰비언트 오클루전
gui/menu/settings/ambient_occlusion_ray_description;Ray traced ambient occlusion simulates the behavior of diffuse lighting being occluded by complex geometry within a scene. It is an approximation of global illumination that provides excellent visual results in areas that are covered by dense vegatation or complex rock formations, by creating shade where bounced global illumination lighting should be occluded. Enabling this feature may reduce your FPS.;Okluzja otoczenia z wykorzystaniem śledzenia promieni symuluje zachowanie rozproszonego oświetlenia zasłoniętego przez złożoną geometrię w obrębie sceny. Jest to przybliżenie efektu globalnej iluminacji, które zapewnia doskonałe efekty wizualne w obszarach pokrytych gęstą roślinnością lub złożonymi formacjami skalnymi, tworząc cień w miejscach, w których odbite światło globalnej iluminacji powinno być zasłonięte. Włączenie tej funkcji może obniżyć liczbę klatek na sekundę (FPS).;Фоновое затемнение с направлением луча имитирует поведение рассеянного освещения, заслоненного сложной геометрией в сцене. Это приближение к глобальному освещению, которое обеспечивает превосходные визуальные результаты в областях, покрытых густой растительностью или сложными скальными образованиями, создавая тень там, где отраженное глобальное освещение должно быть закрыто. Включение этой функции может понизить число кадров в секунду.;L'occlusion ambiante basée sur le lancer de rayons (« Ray traced ambient occlusion ») simule le comportement d'une lumière diffuse arrêtée par une géométrie complexe. C'est une approximation de l'éclairement global qui fournit des résultats visuels excellents dans les zones recouvertes d'une végétation dense ou de formations rocheuses complexes en créant de l'ombre là où l'éclairement global réverbéré devrait être arrêté. Activer cette fonctionnalité peut réduire le nombre d'images par seconde.;Die strahlengeführte Umgebungslichtabdeckung simuliert das Verhalten von diffuser Beleuchtung, die von komplexer Geometrie innerhalb einer Szene verdeckt wird. Es handelt sich dabei um eine Annäherung an die globale Beleuchtung, die in Bereichen mit dichter Vegetation oder komplexen Felsformationen hervorragende visuelle Ergebnisse liefert, indem sie dort Schatten erzeugt, wo auftreffendes Licht der globalen Beleuchtung verdeckt werden sollte. Das Aktivieren dieser Funktion kann deine Bildrate herabsetzen.;La oclusión ambiental con trazado de rayos simula el comportamiento de la luz difusa al ser bloqueada por la geometría compleja en una escena. Se trata de una aproximación a la iluminación global que ofrece excelentes resultados visuales en zonas cubiertas por densa vegetación o formaciones rocosas complejas, al crear sombra allá donde la iluminación rebotada global debería ocluirse. Habilitar esta función puede reducir ligeramente los FPS.;A oclusão de ambiente em traçado de raio simula o comportamento da luz difusa sendo ocluída por geometrias complexas em uma cena. Isto é uma aproximação da iluminação global que fornece resultados visuais excelentes em áreas cobertas por vegetação densa ou formações rochosas complexas, criando sombras onde a luz da iluminação geral refletida deve ser ocluída. Habilitar esse recurso poderá reduzir o FPS.;光线追踪环境光遮蔽模拟了画面场景中被复杂的几何图形所遮蔽的漫反射的情况。通过在那些反射的全局光照应该被遮蔽的地方生成阴影，例如覆盖着茂密植被或是复杂岩层的区域，它能做到非常接近全局光照的，提供绝佳的视觉效果。启用这一功能可能会降低你的FPS。;レイトレース・アンビエントオクルージョンは、拡散照明がシーン内の複雑な形状によって遮蔽される状態をシミュレートします。これはグローバルイルミネーションの近似値であり、密生した植物や複雑な岩層に覆われたエリアでは、反射してくるグローバルイルミネーション照明が遮られるべき場所に影を作ることで、優れたビジュアル効果を生み出します。この機能を有効にするとFPSが低下することがあります。;Ray traced ambient occlusion은 복잡한 지형에 분산된 빛의 그림자를 표현합니다. 반사된 전역 조명의 그늘을 표현하여 빽빽한 숲이나 바위 같은 곳에서 뛰어난 비주얼을 보여줍니다. 사용 시 FPS가 감소할 수 있습니다.
gui/menu/settings/announcement_volume;Announcements' volume;Głośność Powiadomień;Громкость объявлений;Volume des annonces;Lautstärke der Ansagen;Volumen de los anuncios;Volume dos avisos;通知音量;通知のボリューム;안내 볼륨
gui/menu/settings/anti_aliasing;Anti-aliasing;Wygładzanie Krawędzi;Сглаживание;Anticrénelage;Antialiasing;Anti-aliasing;Antisserrilhamento;防失真;アンチエイリアス;안티 앨리어싱
gui/menu/settings/anti_aliasing_description;Anti-Aliasing improves image quality by smoothing jagged, pixelated object edges. Enabling this option will reduce your FPS.;Funkcja antyaliasingu poprawia jakość obrazu poprzez wygładzanie postrzępionych, rozpikselowanych krawędzi obiektów. Włączenie tej opcji spowoduje zmniejszenie liczby klatek na sekundę.;Сглаживание улучшает качество изображения, сглаживая неровные, пикселизированные края объектов. Включение этой функции понижает число кадров в секунду.;L'anticrénelage améliore la qualité d'image en lissant les bords des objets crénelés ou pixélisés. Activer cette fonctionnalité réduira le nombre d'images par seconde.;Anti-Aliasing verbessert die Bildqualität durch Glätten von gezackten, verpixelten Objektkanten. Wenn du diese Option aktivierst, wird deine Bildrate geringer.;El antialiasing mejora la calidad de las imágenes suavizando los bordes pixelados y escalonados. Habilitar esta opción reduce los FPS.;O antisserrilhamento melhora a qualidade da imagem, suavizando as arestas denteadas de objetos pixelados. Habilitar esse recurso reduzirá o FPS.;抗锯齿通过平滑锯齿状、像素化的物体边缘来改善图像质量。启用这一选项会降低你的FPS。;アンチエイリアスは、ギザギザしたピクセル状のオブジェクトの輪郭を滑らかにして画質を向上させます。このオプションを有効にするとFPSが低下します。;Anti-Aliasing(안티 앨리어싱)은 들쭉날쭉한 직선이나 계단 현상이 보이는 이미지를 부드럽게 합니다. 사용 시 FPS가 감소합니다.
gui/menu/settings/audio_alerts;Audio alerts;Ostrzeżenia Dźwiękowe;Звуковые оповещения;Alertes audio;Audiobenachrichtigungen;Avisos de sonido;Alertas auditivos;语音提示;音声アラート;오디오 경고
gui/menu/settings/autosave_timer;Autosave interval (minutes);Częstotliwość autozapisu (minuty);Частота автосохранения (в минутах);Intervalle entre les sauvegardes (minutes);Intervall der autom. Speicherung (Minuten);Intervalo de autoguardado (minutos);Intervalo de salvamento automático (minutos);自动保存间隔（分钟）;自動セーブの間隔（分）;자동 저장 간격 (분)
gui/menu/settings/balanced;Balanced;Zbalansowany;Сбалансированно;Équilibré(e);Ausgewogen;Equilibrado;Balanceado;平衡;バランス;균형
gui/menu/settings/borderless_window;Borderless Window;Bezramowe Okno;Окно без рамки;Fenêtre sans bords;Fenstermodus (randlos);Ventana sin bordes;Janela sem bordas;无边窗口;ボーダレスウィンドウ;전체 창모드
gui/menu/settings/boss_healthbars;Health bars for large enemies;Paski Życia dla Dużych Wrogów;Шкала здоровья у крупных врагов;Barres de santé des grands ennemis;Lebensleisten für große Gegner;Barras de vida para enemigos grandes;Barras de resistência para grandes inimigos;大型敌人血条;大型の敵のHPバー;대형 적의 HP 바
gui/menu/settings/building_damage_annoucements;Announcements: Building damage;Powiadomienia: Budynek uszkodzony;Объявления: постройка повреждена;Annonces : dégâts infligés aux bâtiments;Ansagen: Gebäudeschaden;Anuncios: daño a edificios;Avisos: dano a construções;通知：建筑物损坏;通知：施設の損傷;알림: 건물 피해
gui/menu/settings/building_destroy_annoucements;Announcements: Building destroyed;Powiadomienia: Budynek zniszczony;Объявление: постройка разрушена;Annonces : bâtiment détruit;Ansagen: Gebäude zerstört;Anuncios: destrucción de edificios;Avisos: construções destruídas;通知：建筑物被毁;通知：施設の破壊;알림: 건물 파괴됨
gui/menu/settings/camera_mode;Camera mode;Tryb Kamery;Режим камеры;Mode de la caméra;Kameramodus;Modo de la cámara;Modo da câmera;相机模式;カメラモード;카메라 모드
gui/menu/settings/camera_mode_dynamic;Dynamic;Dynamiczna;Динамичная;Dynamique;Dynamisch;Dinámico;Dinâmico;动态;動的;동적
gui/menu/settings/camera_mode_static;Static;Statyczna;Статичная;Statique;Statisch;Estático;Estático;静态;静的;정적
gui/menu/settings/camera_Shake;Camera shake;Wstrząsy Kamery;Дрожание камеры;Secousses de la caméra;Kameraverwacklung;Sacudida de cámara;Trepidação da câmera;相机抖动;カメラの揺れ;카메라 흔들림
gui/menu/settings/category_gameplay;Gameplay;Rozgrywka;Игровой процесс;Jouabilité;Gameplay;Jugabilidad;Jogabilidade;游戏设置;ゲームプレイ;게임 플레이
gui/menu/settings/category_graphics;Graphics;Grafika;Графика;Graphismes;Grafik;Gráficos;Gráficos;图像设置;グラフィック;그래픽
gui/menu/settings/category_graphics_advanced;Graphics – Advanced;Grafika – Zaawansowane;Графика - Расширенные;Graphismes – Avancé;Grafik - fortgeschritten;Gráficos - Avanzado;Gráficos - Avançadas;高级图像设置;グラフィック – 詳細;그래픽 - 고급
gui/menu/settings/category_sound;Audio;Dźwięk;Звук;Audio;Ton;Sonido;Áudio;音响;オーディオ;오디오
gui/menu/settings/category_user_interface;User interface;Interfejs;Пользовательский интерфейс;Interface utilisateur;Benutzeroberfläche;Interfaz de usuario;Interface de usuário;用户界面;UI;사용자 인터페이스
gui/menu/settings/clock_type;12/24 hour clock;Tryb Zegara;Формат часов: 12/24;Horloge 12/24 heures;Zeitanzeige 12/24 Stunden;Reloj de 12/24 horas;Relógio de 12/24 horas;12/24小时时钟;12時間表記／24時間表記;시간 표시: 12/24시간
gui/menu/settings/cumulate_damage_numbers;Cumulate damage numbers;Sumuj Obrażenia;Суммировать урон;Nombre de dégâts cumulés;Schadenszahlen anhäufen;Acumular cifras de daño;Acumular valores de dano;累计伤害值;蓄積ダメージ数値;누적 피해량
gui/menu/settings/cursor_size;Cursor size;Rozmiar kursora;Размер курсора;Taille du curseur;Zeigergröße;Tamaño del cursor;Tamanho do cursor;光标大小;カーソルサイズ;커서 크기
gui/menu/settings/custom;Custom;Własne;Пользов.;Personnalisés;Benutzerdefiniert;Personalizado;Customizado;自定义;カスタム;커스텀
gui/menu/settings/damage_label_display;Show damage numbers on enemies;Wyświetlaj Obrażenia;Показывать число урона на врагах;Afficher le nombre de dégâts sur les ennemis;Schadenszahlen auf Gegnern anzeigen;Mostrar cifras de daño en los enemigos;Mostrar valores de dano nos inimigos;在敌人身上显示伤害值;敵へのダメージ数値を表示;적마다 피해량 표시
gui/menu/settings/debris_amount;Debris;Gruz;Обломки;Débris;Trümmer;Restos;Destroços;碎片;瓦礫;잔해
gui/menu/settings/debris_effect_chance;Debris effect chance;Szansa na efekt gruzu;Шанс появления обломков;Chance d'effets sur les débris;Trümmerwahrscheinlichkeit;Probabilidad de efecto de los restos;Chance de efeito de destroços;碎片效果几率;瓦礫効果確率;잔해 효과 확률
gui/menu/settings/debris_lifetime;Debris lifetime;Czas trwania efektu gruzu;Время отображения обломков;Durée des débris;Lebensdauer der Trümmer;Duración de los restos;Tempo de vida dos destroços;碎片有效期;瓦礫持続時間;잔해 수명
gui/menu/settings/decal_amount;Decals;Ślady;Декали;Marques;Zierobjekte;Marcas;Marcas;贴花;えぐれ;데칼
gui/menu/settings/dialog_volume;Dialogue volume;Głośność Dialogów;Громкость речи;Volume des voix;Sprachlautstärke;Volumen de diálogos;Volume da fala;语音音量;音声;음성 볼륨
gui/menu/settings/dynamic_vegetation;Dynamic Vegetation;Dynamiczna Roślinność;Динамическая растительность;Végétation dynamique;Dynamische Vegetation;Vegetación dinámica;Vegetação Dinâmica;动态植被;ダイナミックベジテーション;식물 움직임
gui/menu/settings/dynamic_vegetation_description;Dynamic vegetation settings determine if vegetation should bend and deform in reaction to wind and shockwave forces. This option may reduce your FPS.;Ustawienia dynamicznej roślinności określają, czy roślinność powinna się wyginać i deformować w reakcji na siły wiatru i fali uderzeniowej. Ta opcja może zmniejszyć liczbę FPS.;Настройки динамической растительности определяют, должна ли растительность изгибаться и деформироваться в ответ на воздействие ветра и ударных волн. Этот параметр может понизить число кадров в секунду.;Le paramètre Végétation dynamique détermine si la végétation devrait plier ou se déformer sous l'effet du vent ou des ondes de choc. Cette option peut réduire le nombre d'images par seconde.;Die Einstellungen für dynamische Vegetation legen fest, ob sich die Vegetation auf Wind- und Stoßwellenkräfte reagieren soll. Diese Option kann deine Bildrate beeinträchtigen.;Los ajustes de vegetación dinámica determinan si la vegetación debería moverse y deformarse a causa del viento y la fuerza de las ondas de choque. Esta opción puede reducir los FPS.;A configuração de vegetação dinâmica determina se a vegetação deve se curvar e deformar em resposta ao vento e forças das ondas de choque. Essa opção poderá reduzir o FPS.;动态植物设置决定了植物是否应该在风和震荡波的作用下弯曲和变形。启用这一选项可能会降低你的FPS。;ダイナミックベジテーションの設定では、風や衝撃波に反応して植物が曲がったり変形したりするかどうかを決定します。このオプションはFPSを低下させることがあります。;식물 움직임 설정은 충격파나 바람에 의해 식물이 접히고 변형되는지를 결정합니다. 사용 시 FPS가 감소할 수 있습니다.
gui/menu/settings/enable_seasonal_events;Seasonal events;Wydarzenia okolicznościowe;Сезонные события;Événements saisonniers;Saison-Events;Eventos estacionales;Eventos sazonais;季节性活动;シーズナルイベント;시즌 이벤트
gui/menu/settings/fidelity_fx;FidelityFX Sharpening;Wyostrzanie FidelityFX;Усиление резкости FidelityFX;FidelityFX Sharpening;FidelityFX Sharpening;Mejora Fidelity FX;Nitidez do FidelityFX;FidelityFX锐化;FidelityFXシャープニング;FidelityFX 샤프닝
gui/menu/settings/fidelity_fx_description;FidelityFX Contrast Adaptive Sharpening is a very efficient image sharpening technique. It provides very good results with objects that are dynamically rescaled like bending vegetation or blurred particle effects. It also works very well when combined with resolution downscaling. Enabling this option shouldn't affect your FPS.;FidelityFX Contrast Adaptive Sharpening to bardzo wydajna technika wyostrzania obrazu. Zapewnia bardzo dobre rezultaty w przypadku obiektów, które są dynamicznie skalowane, takich jak wyginająca się roślinność lub rozmyte efekty cząsteczkowe. Działa również bardzo dobrze w połączeniu z obniżaniem rozdzielczości. Włączenie tej opcji nie powinno mieć wpływu na FPS.;FidelityFX Contrast Adaptive Sharpening — это очень эффективная техника повышения резкости изображения. Она дает очень хорошие результаты при динамическом изменении масштаба объектов, таких как изгибающаяся растительность или размытые эффекты частиц. Она также очень хорошо работает в сочетании с понижением разрешения. Включение этой опции не должно повлиять на число кадров в секунду.;La technologie AMD FidelityFX Contrast-Adaptive Sharpening est une technique d'affinage de l'image très efficace. Elle donne de très bons résultats avec les objets dont l'échelle a été réduite, comme une végétation mouvante ou un effet de particules. Elle fonctionne très bien en association avec une réduction d'échelle de résolution. Activer cette option ne devrait pas affecter le nombre d'images par seconde.;FidelityFX kontrastadaptives Schärfen ist eine sehr effiziente Bildschärfungstechnik. Sie liefert sehr gute Ergebnisse mit Objekten, die dynamisch neu skaliert werden, wie zum Beispiel gebogene Vegetation oder unscharfe Partikeleffekte. Es funktioniert auch sehr gut, wenn es mit reduzierter Auflösung kombiniert wird. Das Aktivieren dieser Option sollte keine Auswirkungen auf deine Bildrate haben.;El realce por contraste adaptativo de FidelityFX es una técnica de mejora de imágenes muy eficiente. Ofrece buenos resultados con los objetos que se redimensionan de forma dinámica, como la vegetación en movimiento o lo efectos borrosos de partículas. También funciona muy bien en combinación con la reducción de resolución. Habilitar esta opción no debería afectar a los FPS.;A nitidez adaptada ao contraste do FidelityFX é uma técnica de aperfeiçoamento da nitidez de imagem muito eficiente. Ela fornece bons resultados com objetos redimensionados dinamicamente, como vegetação curvada ou efeitos de partículas borradas. Ela também funciona muito bem quando combinada com a redução da resolução. Habilitar esse recurso não deverá afetar o FPS.;FidelityFX对比度自适应锐化是非常有效的图像锐化技术。它为动态重新缩放的物体（例如弯曲的植物或是模糊的粒子特效）提供了非常好的效果。它与分辨率结合使用时效果也非常好。启用这一选项不会影响你的FPS。;FidelityFXのContrast Adaptive Sharpeningは、非常に効率的な画像のシャープ化技術です。曲がった植物やぼやけたパーティクルエフェクトなど、動的に再スケールされるオブジェクトに非常に有効です。また解像度のダウンスケールと組み合わせると非常に効果的です。このオプションを有効にしてもFPSに影響はありません。;FidelityFX Contrast Adaptive Sharpening은 굉장히 효율적인 이미지 선명화 기법입니다. 구부러지고 접히는 식물이나 불투명한 입자 효과처럼 수시로 변하는 이미지를 훌륭하게 구현합니다. 해상도 다운스케일링과 동시에 사용하면 좋습니다. FPS에 영향을 끼치지 않습니다.
gui/menu/settings/fidelity_fx_fsr;FidelityFX Super Resolution;FidelityFX Super Resolution;FidelityFX Super Resolution;FidelityFX Super Resolution;FidelityFX Super Resolution;FidelityFX Super Resolution;FidelityFX Super Resolution;FidelityFX Super Resolution;FidelityFX Super Resolution;FidelityFX Super Resolution
gui/menu/settings/fidelity_fx_fsr_description;AMD FidelityFX Super Resolution 2.0 is a cutting edge super-optimized spatial upscaling technology that produces impressive image quality at fast framerates.;AMD FidelityFX Super Resolution 2.0 to najnowocześniejsza technologia super zoptymalizowanego skalowania przestrzennego, która zapewnia imponującą jakość obrazu przy dużej liczbie klatek na sekundę.;AMD FidelityFX Super Resolution 2.0 — это передовая супероптимизированная технология пространственного масштабирования, которая обеспечивает впечатляющее качество изображения при высокой частоте кадров.;La technologie AMD FidelityFX Super Resolution 2.0 est une technologie d'upscaling (mise à l'échelle supérieure) spatial de pointe. Elle fournit une qualité d'image impressionnante tout en gardant un nombre d'images par seconde élevé.;AMD FidelityFX Super Resolution 2.0 ist eine hochmoderne und optimierte räumliche Hochskalierungstechnologie, die eine beeindruckende Bildqualität bei schnellen Bildraten liefert.;AMD FidelityFX Super Resolución 2.0 es una innovadora tecnología de escalamiento espacial superoptimizado que garantiza una impresionante calidad de imagen con una alta frecuencia de fotogramas.;A super-resolução AMD FidelityFX 2.0 é uma tecnologia espacial de ponta e superotimizada, que produz uma qualidade de imagem impressionante em cadências rápidas.;AMD FidelityFX超级分辨率2.0是一项尖端的超级优化空间升频技术，可在快速帧率下产生令人印象深刻的图像质量。;AMD FidelityFX Super Resolution 2.0は、最先端の超最適化された空間アップスケーリング技術です。高速フレームレートで優れた画質を実現します。;AMD FidelityFX Super Resolution 2.0은 최첨단 슈퍼 최적화 공간 업스케일링을 사용하여 뛰어난 화면 품질과 빠른 프레임률을 구현합니다.
gui/menu/settings/full;Full;Pełna;Максимум;Complet;Voll;Completo;Completa;全屏;フル;전체
gui/menu/settings/full_storage_annoucements;Announcements: Full storage;Powiadomienia: Pełny magazyn;Объявления: хранилище заполнено;Annonces : entrepôt plein;Ansagen: Lager voll;Anuncios: almacenamiento completo;Avisos: depósito cheio;通知：存储已满;通知：保管庫が満杯;알림: 저장 시설 꽉 참
gui/menu/settings/fullscreen;Full Screen;Pełny Ekran;Полноэкранный режим;Plein écran;Vollbild;Pantalla completa;Tela inteira;全屏;フルスクリーン;전체 화면
gui/menu/settings/fxaa;FXAA;FXAA;FXAA;FXAA;FXAA;FXAA;FXAA;FXAA;FXAA;FXAA
gui/menu/settings/high;high;wysokie;высокие;Élevé (e);Hoch;Alta;alta;高;高;높음
gui/menu/settings/intel_xess;Intel XeSS;Intel XeSS;Intel XeSS;Intel XeSS;Intel XeSS;Intel XeSS;Intel XeSS;Intel XeSS;Intel XeSS;Intel XeSS
gui/menu/settings/intel_xess_description;Intel Xe Super Sampling (XeSS) technology uses machine learning to deliver more performance with exceptional image quality. Hardware accelerated XeSS is optimized for Xe-HPG microarchitecture-based GPUs.;Technologia Intel Xe Super Sampling (XeSS) wykorzystuje uczenie maszynowe, aby zapewnić większą wydajność i wyjątkową jakość obrazu. Przyspieszony sprzętowo XeSS jest zoptymalizowany pod kątem procesorów graficznych opartych na mikroarchitekturze Xe-HPG.;Технология Intel Xe Super Sampling (XeSS) использует машинное обучение для обеспечения более высокой производительности с исключительным качеством изображения. Технология XeSS с аппаратным ускорением оптимизирована для графических процессоров на базе микроархитектуры Xe-HPG.;La technologie Intel Xe Super Sampling (XeSS) utilise le machine learning pour offrir plus de performances avec une qualité d'image exceptionnelle. L'accélération matérielle de XeSS est optimisée pour les GPU basés sur la microarchitecture Xe-HPG.;Die Intel Xe Super Sampling (XeSS) Technik nutzt maschinelles Lernen, um für mehr Leistung und außergewöhnliche Bildqualität zu sorgen. XeSS mit Hardwarebeschleunigung ist für GPUs optimiert, die auf der Xe-HPG-Mikroarchitektur basieren.;La tecnología Intel Xe Super Sampling (XeSS) utiliza el aprendizaje automático para ofrecer más rendimiento con una calidad de imagen excepcional. El XeSS acelerado por hardware está optimizado para las GPU con microarquitectura Xe-HPG.;A tecnologia Intel Xe Super Sampling (XeSS) utiliza aprendizado de máquina para oferecer mais desempenho com qualidade de imagem excepcional. O XeSS acelerado por hardware é otimizado para GPUs com microarquitetura Xe-HPG.;Intel Xe Super Sampling (XeSS) 技术利用机器学习来提高性能并确保出色的图像质量。硬件加速 XeSS 针对基于 Xe-HPG 微架构的 GPU 进行了优化。;インテル Xe Super Sampling (XeSS) テクノロジーは、マシンラーニングを使用して、優れた画像品質によるパフォーマンスの向上を実現します。ハードウェアで高速化された XᵉSS は、Xe-HPG マイクロアーキテクチャー・ベースの ;인텔  Xe Super Sampling(XeSS) 기술은 머신 러닝을 사용하여 탁월한 이미지 품질과 더불어 향상된 성능을 제공합니다. 하드웨어 가속화된 XeSS는 Xe-HPG 마이크로아키텍처 기반 GPU에 최적화되어 있습니다.
gui/menu/settings/language_name;English;Polski;Русский;Français;Deutsch;Español;Português;简体中文;日本語;한국어
gui/menu/settings/languages;Language;Język;Язык;Langue;Sprache;Idioma;Idioma;语言;言語;언어
gui/menu/settings/liquid_splashes;Liquid splashes;Rozpryski cieczy;Брызги жидкости;Éclaboussures;Flüssigkeitsspritzer;Salpicaduras de líquidos;Comportamento de líquidos;液体飞溅;液体のしぶき;액체 스플래시
gui/menu/settings/low;low;niskie;низкие;Bas (se);Niedrig;Baja;baixa;低;低;낮음
gui/menu/settings/master_volume;Master Volume;Głośność Całkowita;Общая громкость;Volume principal;Hauptlautstärke;Volumen general;Volume Mestre;主音量;マスターボリューム;마스터 볼륨
gui/menu/settings/max_fps;Maximum frames per second;Limit klatek na sekundę;Максимальное число кадров в секунду;Framerate max;Max. Bilder pro Sekunde;Máx. de fotogramas por segundo;FPS máximo;每秒最大帧数;最大フレームレート;초당 최대 프레임
gui/menu/settings/mech_healthbars;Health bar for Mr. Riggs;Pasek zdrowia dla Mr. Riggsa;Шкала здоровья у мистера Ригза;Barre de PV de M. Riggs;Lebensleiste für Mr. Riggs;Barra de salud del Sr. Riggs;Barra de resistência para o Sr. Riggs;里格斯先生的健康条;ミスター・リグスのヘルスバー;릭스의 HP 바
gui/menu/settings/medium;medium;średnie;средние;Moyen (ne);Mittel;Media;média;中;中;중간
gui/menu/settings/missing_resources_annoucements;Announcements: Missing resources;Powiadomienia: Brak surowców;Объявления: нехватка ресурсов;Annonces : ressources manquantes;Ansagen: Rohstoffe fehlen;Anuncios: faltan recursos;Avisos: recursos em falta;通知：缺少资源;通知：資源の不足;알림: 자원 부족
gui/menu/settings/mouse_clamp;Clamp cursor;Zablokuj Kursor;Фиксировать курсор;Fixer le curseur;Mauszeiger fixieren;Limitar cursor;Delimitar cursor;固定鼠标;マウスカーソルをウィンドウ内に固定;커서 클램프(고정)
gui/menu/settings/mouse_clamp_description;When enabled the mouse cursor will be restricted to stay within the game window.;Po włączeniu tej opcji kursor myszy będzie ograniczony do przebywania w obrębie okna gry.;Когда эта функция включена, использование курсора мыши будет ограничено, чтобы оставаться в пределах игрового окна.;Si vous activez cette option, le curseur de la souris ne pourra pas sortir la fenêtre de jeu.;Wenn diese Funktion aktiviert ist, kann der Mauszeiger nur innerhalb des Spielfensters bleiben.;Cuando se habilita, el cursor del ratón queda restringido a la ventana del juego.;Quando habilitado, o cursor do mouse estará restrito à janela do jogo.;启用后鼠标指针将被限制在游戏窗口内。;この機能を有効にすると、マウスカーソルはゲームウィンドウ内に留まるよう制限されます。;적용 시 마우스 커서가 게임 창 안에서만 움직입니다.
gui/menu/settings/mouse_sensitivity;Mouse sensitivity;Czułość myszy;Чувствительность мыши;Sensibilité de la souris;Maus-Empfindlichkeit;Sensibilidad del ratón;Sensibilidade do mouse;鼠标灵敏度;マウス感度;마우스 감도
gui/menu/settings/music_volume;Music volume;Głośność muzyki;Громкость музыки;Volume des musiques;Musiklautstärke;Volumen de la música;Volume da música;音乐音量;BGM;음악 볼륨
gui/menu/settings/neutral_units_amount;Neutral creatures;Stworzenia neutralne;Нейтральные существа;Créatures pacifiques;Neutrale Kreaturen;Criaturas neutrales;Criaturas neutras;中立生物;中立的なクリーチャー;중립 동물
gui/menu/settings/none;none;brak;нет;Sans;Keine;Ninguna;nenhuma;无;なし;없음
gui/menu/settings/off;off;wyłączone;выкл.;Désactivé (e);Aus;No;desligado;关;オフ;끄기
gui/menu/settings/on;on;włączone;вкл.;Activé (e);An;Sí;ligado;开;オン;켜기
gui/menu/settings/pad_adaptive_triggers;Adaptive triggers;Adaptacyjne efekty „Trigger”;Адаптивные триггеры;Gâchettes adaptatives;Adaptive trigger;Gatillos adaptativos;Gatilhos adaptáveis;自适应扳机;アダプティブトリガー;적응형 트리거
gui/menu/settings/pad_haptic_feedback;Vibration function;Funkcja wibracji;Функция вибрации;Fonction de vibration;Vibrationsfunktion;Función de vibración;Função de vibração;震动功能;バイブレーション(振動)機能;진동 기능
gui/menu/settings/pad_impulse_triggers;Impulse triggers;Triggery impulsowe;Импульсные триггеры;Gâchettes à impulsions;Impulse Trigger;Gatillos de impulso;Gatilhos de impulso;震动板机;インパルストリガー;임펄스 트리거
