;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
gui/menu/research/name/tower_water_basic_lvl3;Floating Immolator Towers - Level 3;Wodna Wieża Zapalająca - Poziom 3;;;;;;漂浮燃烧塔 - 等级3;;
gui/menu/research/name/tower_water_big_lvl1;Floating Piercer Towers - Level 1;Wodna Wieża Kriogeniczna - Poziom 1;;;;;;漂浮穿刺塔 - 等级1;;
gui/menu/research/name/tower_water_big_lvl2;Floating Piercer Towers - Level 2;Wodna Wieża Kriogeniczna - Poziom 2;;;;;;漂浮穿刺塔 - 等级2;;
gui/menu/research/name/tower_water_big_lvl3;Floating Piercer Towers - Level 3;Wodna Wieża Kriogeniczna - Poziom 3;;;;;;漂浮穿刺塔 - 等级3;;
gui/menu/research/name/wall_vine_lvl1;Vine Walls – Level 1;Mury z Pnączy - Poziom 1;;;;;;藤墙壁 - 等级1;;
gui/menu/research/name/wall_vine_lvl2;Vine Walls – Level 2;Mury z Pnączy - Poziom 2;;;;;;藤墙壁 - 等级2;;
gui/menu/research/name/wall_vine_lvl3;Vine Walls – Level 3;Mury z Pnączy - Poziom 3;;;;;;藤墙壁 - 等级3;;
gui/menu/sandbox_control_panel/unit_volume;Radius;Promień;;;;;;半径位置;;
gui/menu/sandbox_control_panel/wave_ground;Point;Punkt;;;;;;边缘点位;;
gui/menu/sandbox_control_panel/wave_ground_east;Point: East;Punkt: Wschód;;;;;;东方点位;;
gui/menu/sandbox_control_panel/wave_ground_north;Point: North;Punkt: Północ;;;;;;北方点位;;
gui/menu/sandbox_control_panel/wave_ground_south;Point: South;Punkt: Południe;;;;;;南方点位;;
gui/menu/sandbox_control_panel/wave_ground_west;Point: West;Punkt: Zachód;;;;;;西方点位;;
gui/menu/sandbox_control_panel/wave_spline;Spline;Krzywa;;;;;;峭壁方向;;
gui/menu/settings/change_slot_on_empty_ammo;Auto switch weapons;Automatyczna Zamiana Broni;;;;;;自动切换武器;;
gui/menu/settings/mouse_cursor_software_mode;Cursor software mode;Tryb Software'owy Kursora;;;;;;光标软件模式;;
gui/menu/settings/mouse_cursor_software_mode_description;This option allows you to choose between our engine's software cursor or the hardware cursor built into your operating system. If you notice any lag when moving the cursor around the screen, disable this option.;Ta opcja umożliwia wybór pomiędzy kursorem programowym naszego silnika a kursorem sprzętowym wbudowanym w system operacyjny. Jeśli zauważysz opóźnienia podczas przesuwania kursora po ekranie, wyłącz tę opcję.;;;;;;通过该选项，您可以选择使用我们引擎内置的鼠标光标或操作系统默认的鼠标光标。如果您发现光标在屏幕上移动时有延迟，请禁用此选项。;;
gui/menu/settings/water_simulation;Water simulation;Symulacja Wody;;;;;;液体模拟;;
gui/menu/settings/water_simulation_description;This option enables the simulation of liquids behavior during interactions with other bodies. You will see waves, ripples, foam, as well as light scattering beneath the surface. This option affects the overall FPS, so you might consider disabling it if you are experiencing GPU performance drops.;Ta opcja umożliwia symulację zachowania cieczy podczas interakcji z innymi ciałami. Widoczne będą fale, zmarszczki, piana, a także rozpraszanie światła pod powierzchnią. Opcja ta wpływa na ogólną liczbę klatek na sekundę, więc możesz rozważyć jej wyłączenie, jeśli doświadczasz spadków wydajności GPU.;;;;;;此选项启用液体与其他物体交互时的行为模拟。您将看到波浪、涟漪、泡沫以及水面下的光线散射。此选项会影响整体帧率，因此如果遇到GPU性能下降，可以考虑禁用它。;;
gui/popup/are_you_sure;Are you sure?;Na pewno?;;;;;;确定吗？;;
monster_description/artigian;Artigian, a species of colossal pitcher plants, distinguishes itself by the imposing sack hanging beneath its 'mouth holes'. They form explosive balls of acids, which they then hurl at their intended targets. Upon impact, these volatile projectiles detonate, releasing corrosive substances that dissolve surrounding matter. Subsequently, Artigians utilize their extensive root networks, absorbing any liberated nutrients from the dissolved matter.;Artigian, to rodzaj olbrzymich roślin dzbanecznikowych, które wyróżniają się imponującym workiem zwisającym poniżej otworów gębowych. Tworzą one wybuchowe kule kwasów, które następnie rzucają w kierunku swoich celów. W momencie uderzenia te wybuchowe pociski eksplodują, uwalniając żrące substancje, które rozpuszczają otaczającą materię. Następnie Artigiany wykorzystują swoje rozległe sieci korzeni, wchłaniając wszelkie uwolnione składniki odżywcze z rozpuszczonej materii.;;;;;;捕食树是一种巨大的瓶状植物，以其嘴下方悬挂的巨大囊袋为特征。它们形成酸性的爆炸性球体，向目标投掷。这些不稳定的投射物在撞击时爆炸，释放腐蚀性物质，溶解周围的物质。随后，捕食树利用其广泛的根网络吸收被溶解物质中释放的养分。;;
monster_description/canceroth;The Canceroth, an enigmatic and formidable entity endemic to the Swamp biome, presents a multifaceted challenge to explorers. It features a central node surrounded by smaller cells, collectively wreaking havoc as they traverse the terrain without heed for obstacles. While targeting smaller cells can temporarily diminish their threat, the central node must ultimately be destroyed, a task complicated by the surrounding cells' protective function.;Canceroth to enigmatyczna i potężna istota, która stanowi ogromne wyzwanie. Z pozoru przypominający kolonię. Posiada centralną komórkę otoczoną mniejszymi osobnikami, które wspólnie sieją spustoszenie, przemierzając teren bez zważania na przeszkody. Ich sprężyste ciała, złożone z elastycznych rurek i nasycone ciemną energią, czynią je odpornymi na obrażenia fizyczne, wymagając strategicznego podejścia do neutralizacji.;;;;;;毒瘤兽是沼泽生物群落中特有的一种神秘而可怕的生物，它给探险者带来了多方面的挑战。它有一个中心节点，周围环绕着一些较小的细胞，它们在穿越地形时会不顾障碍物地集体肆虐。虽然攻击较小的细胞可以暂时减轻它们的威胁，但最终必须摧毁中心节点，而周围细胞的保护功能又使这项任务变得更加复杂。;;
monster_description/darnot;The Darnot is a neutral flying creature, resembling an oversized and distinctly alien moth. Its iridescent wings span several meters, shimmering with an otherworldly glow that changes color in response to its environment. Unlike terrestrial moths, the Darnot's exoskeleton is adorned with bioluminescent patterns and intricate, spiny protrusions, giving it an eerie yet captivating appearance. With multifaceted eyes and elongated antennae, it navigates through the air with grace and precision.;Darnot jest neutralnym stworzeniem latającym, przypominającym przerośniętą ćmę. Jego opalizujące skrzydła rozciągają się na kilka metrów, mieniąc się nieziemskim blaskiem, który zmienia kolor w odpowiedzi na otoczenie. W przeciwieństwie do ćmy ziemskiej, egzoszkielet Darnota jest ozdobiony bioluminescencyjnymi wzorami i kolczastymi wypukłościami, nadając mu niesamowity, ale urzekający wygląd. Dzięki wieloaspektowym oczom i wydłużonym czułkom porusza się w powietrzu z gracją i precyzją.;;;;;;幻光蛾是一种中性飞行生物，像一只特大号的外星飞蛾。它五彩斑斓的翅膀长达数米，闪烁着超凡脱俗的光芒，会随着环境的变化而改变颜色。与陆地上的飞蛾不同，幻光蛾的外骨骼上装饰着生物发光图案和复杂的刺状突起，给人一种阴森恐怖而又迷人的感觉。它有一双多面的眼睛和拉长的触角，能优雅而准确地在空中飞行。;;
monster_description/fungor;The Fungor is a colossal, towering creature that merges the characteristics of an animal with those of a fungus. It stands upright on six massive, gnarled tentacles, which propel its lumbering yet deliberate movements. Its body is enveloped in thick, spongy fungal growth, adorned with fungal spores. An additional, more agile tentacle extends from its back, swinging with deadly precision to attack its prey or defend against threats.;Fungor to kolosalne stworzenie, które łączy w sobie cechy zwierzęcia i grzyba. Stoi pionowo na sześciu masywnychmackach, które napędzają jego ociężałe, choć precyzyjne ruchy. Jego ciało pokryte jest gęstym, gąbczastym grzybem, ozdobionym zarodnikami. Dodatkowa, zwinniejsza macka na jego plecach służy do wyprowadzania ciosów z zabójczą precyzją. Jego ogromna siła i odporność sprawiają, że Fungor jest naprawdę przerażającym wrogiem.;;;;;;生机菌是一种巨大、高耸的生物，融合了动物和真菌的特征。它直立在六个巨大、扭曲的触手上，推动其缓慢而有意的移动。它的身体被厚厚的海绵状真菌生长包围，点缀着真菌孢子。它的背部还伸出一个更灵活的触手，以致命的精确度摆动，攻击猎物或防御威胁。;;
monster_description/invigor;The Invigor is a predatory plant with a long, slender stem devoid of leaves or branches. Topping this stem is a large, heavy head bulb, crowned by a single antenna. Typically, the antenna is the only visible part of the Invigor, and it's the only part it wants you to see. When this antenna detects movement from suitable prey, the entire plant erupts from beneath the ground. The Invigor then uses its head bulb as a bludgeon, smashing its prey to pieces.;Invigor to drapieżna roślina o długiej, smukłej łodydze pozbawionej liści i gałęzi. Na szczycie tej łodygi znajduje się duża, ciężka bulwa, zwieńczona pojedynczą anteną. Zazwyczaj antena jest jedyną widoczną częścią Invigora, która służy mu jako przynęta i czujka. Gdy antena wykryje ruch odpowiedniej ofiary, cała roślina wynurza się spod ziemi. Invigor używa wtedy swojej bulwy jako maczugi, rozbijając ofiarę na kawałki. Szczątki są następnie wciągane pod ziemię w celu strawienia, kończąc śmiertelny proces żerowania Invigora.;;;;;;突袭草是一种食肉植物，有一个长而细的茎，没有叶子或分枝。这个茎顶部有一个大而沉重的头球，顶部有一个触须。通常，这个触须是突袭草唯一可见的部分，也是它唯一希望你看到的部分。当这个触须探测到适合的猎物移动时，整个植物会从地下爆发出来。然后突袭草使用它的头球作为棍棒，将猎物粉碎。;;
monster_description/mudroner;The Mudroner, a native species of the Galatean Swamp, often roams shallow waters in small packs. Taller and more slender than Hedroners, Mudroners feature elongated maws lined with sharp teeth and distinctive eyes emitting a purple glow to attract prey and warn threats. When threatened, they can sink into the ground and reappear elsewhere, continuing their assault from a safe distance.;Mudroner, rodzimy gatunek bagien Galatei, często przemierza płytkie wody w małych stadach. Wyższe i smuklejsze niż Hedronery, Mudronery mają wydłużone paszcze wyłożone ostrymi zębami i charakterystyczne oczy emitujące fioletową poświatę, która przyciąga zdobycz i ostrzega przed niebezpieczeństwem. Gdy są zagrożone, mogą zapaść się pod ziemię i pojawić się w innym miejscu, kontynuując atak z bezpiecznej odległości.;;;;;;泥石兽是伽拉忒亚沼泽的本土物种，常在浅水区成小群活动。泥石兽比黑多拉软泥更高更瘦，具有长长的嘴巴，内里排列着锋利的牙齿，独特的眼睛发出紫色光芒，吸引猎物并警告威胁。受到威胁时，它们可以沉入地面，并在其他地方重新出现，从安全的距离继续攻击。;;
monster_description/plutrodon;The Plutrodon is a medium-sized, three-legged predator native to the Fungal Swamp, known for its speed and agility, using sharp claws to dig into the ground and climb surfaces like trees and rocks. Preferring to attack from a distance, it roots itself and summons pillars of spikes that damage everything in their path, making it particularly dangerous against fortified structures.;Plutrodon to średniej wielkości, trójnogi drapieżnik pochodzący z Grzybowych Bagien, znany ze swojej szybkości i zwinności, używający ostrych pazurów do kopania w ziemi i wspinania się po powierzchniach takich jak drzewa i skały. Woli atakować z dystansu, zakorzeniając się i przywołując kolumny kolców, które niszczą wszystko na swojej drodze, co czyni go szczególnie niebezpiecznym dla ufortyfikowanych struktur.;;;;;;冥龙是原生于真菌沼泽的中型三足掠食者，以速度和敏捷著称，用锋利的爪子刨地并攀爬树木和岩石等表面。它喜欢从远处攻击，会扎根并召唤尖刺柱破坏路径上的一切，因此对坚固的建筑尤其危险。;;
monster_description/poogret;The Poogret, with its endearing clumsiness and four spindly legs, presents a comical sight, further accentuated by its eyes protruding beyond its head, giving it a perpetually goofy expression. This creature sustains itself by consuming Garlimonium plants, processing them within its digestive system to produce nutrient-rich fecal lumps abundant in valuable resources.;Poogret, obdarzony przeuroczą niezdarnością i czterema wrzecionowatymi nogami, prezentuje się komicznie, co dodatkowo podkreślają jego oczy wystające poza głowę, nadając mu wiecznie głupkowaty wyraz twarzy. Stworzenie to odżywia się roślinami Garlimonium, przetwarzając je w swoim układzie pokarmowym w celu wytworzenia bogatych w składniki odżywcze grudek kału, obfitujących w cenne zasoby. ;;;;;;便便兽笨拙可爱，四条腿骨瘦如柴，给人一种滑稽可笑的感觉，它的眼睛突出于头顶，给人一种永远呆头呆脑的表情。这种生物靠食用大蒜莫尼植物维持生命，并在消化系统中处理这些植物，产生营养丰富的粪便块，蕴含丰富的宝贵资源。;;
monster_description/stickrid;The Stickrid is a diminutive insectoid creature with an elongated body, utilizing six legs to hover above the surface of the water. Often observed in sizable swarms, Stickrids employ a hit-and-run strategy, launching acidic projectiles at their targets from a distance. Despite their numerous numbers, Stickrids are vulnerable to being crushed underfoot, making them a manageable threat when confronted directly.;Stickrid to niewielkie owadoidalne stworzenie o wydłużonym ciele, wykorzystujące sześć nóg do utrzymywania się nad powierzchnią wody. Często obserwowane w dużych rojach, Stickridy stosują strategię "uderz i uciekaj", wystrzeliwując kwasowe pociski w swoje cele z dużej odległości. Pomimo dużej liczebności, Stickridy są podatne na zmiażdżenie pod stopami, co czyni je łatwym do opanowania zagrożeniem w bezpośredniej konfrontacji.;;;;;;棍蚁是一种小型昆虫，身体细长，利用六条腿在水面上悬浮。棍蚁经常成群结队地出现，它们采取打了就跑的策略，从远处向目标发射酸性投射物。尽管数量众多，但棍蚁很容易被踩死，因此在直接面对它们时，它们是一种可控的威胁。;;
prop_description/cactus_anemone;The Bulbus Anemone is a unique species of cactus bearing a resemblance to an urchin, featuring bulbs adorned with bioluminescent tentacles. However, when threatened, the Bulbus Anemone quickly retracts its bulbs into its body and blending seamlessly with its surroundings. This adaptive behavior serves as a defense mechanism against potential predators, allowing the Bulbus Anemone to evade danger and thrive in its habitat.;Bulbus Anemone to wyjątkowy gatunek kaktusa przypominający jeżowca, którego bulwy ozdobione są bioluminescencyjnymi mackami. Jednak w przypadku zagrożenia Bulbus Anemone szybko chowa swoje bulwy i płynnie wtapia się w otoczenie. To zachowanie służące jako mechanizm obronny przed potencjalnymi drapieżnikami, pozwala Bulbus Anemone uniknąć niebezpieczeństwa i rozwijać się w swoim środowisku.;;;;;;黄海葵球茎是一种独特的仙人掌，类似于海胆，其球体上装饰有生物发光的触须。然而，当受到威胁时，黄海葵球茎会迅速将球体收回体内，与周围环境完美融合。这种适应性行为是其防御机制，帮助黄海葵球茎躲避捕食者，茁壮成长于其栖息地。;;
prop_description/mushroom_arachneum;The Fungus Arachneum is a remarkable species of fungus characterized by its elongated stem, which is ensconced in a delicate, spiderweb-like structure. Atop this stem sits a flat-capped mushroom, reminiscent of a lampshade, gradually widening toward the base. This distinctive morphology not only sets it apart visually but also serves functional purposes, aiding in dispersing spores and capturing nutrients from its environment.;Fungus Arachneum to niezwykły gatunek grzyba charakteryzujący się wydłużoną łodygą, która jest otoczona delikatną strukturą przypominającą pajęczynę. Na szczycie tej łodygi znajduje się płaski grzyb, przypominający abażur, stopniowo rozszerzający się w kierunku podstawy. Ta charakterystyczna morfologia pomaga w rozpraszaniu zarodników i wychwytywaniu składników odżywczych ze środowiska.;;;;;;蔷薇蛛网菌是一种非凡的真菌，其特点是细长的茎被精致的蜘蛛网状结构包裹。茎的顶部有一个扁平的菌盖，类似于灯罩，逐渐向基部扩展。这种独特的形态不仅使其在视觉上与众不同，还在分散孢子和捕捉营养物质方面具有功能性作用。;;
prop_description/mushroom_bocoletus;The Fungus Bocoletus is a unique species of mushroom known for its striking appearance. Emerging from a simple stem at the base, it features a concave cap that gradually expands outward. However, the most distinctive feature of the Fungus Bocoletus is the growth from the middle of its cap, resembling the spiral shape of a snail's shell. This peculiar morphology sets it apart from other mushrooms, making it easily recognizable.;Fungus Bocoletus to wyjątkowy gatunek grzyba o niezwykłym wyglądzie. Wyłaniający się z prostej łodygi u podstawy, posiada wklęsły kapelusz, który stopniowo rozszerza się na zewnątrz. Jednak najbardziej charakterystyczną cechą Fungus Bocoletus jest wyrostek wyrastający ze środka kapelusza, przypominający spiralny kształt muszli ślimaka. Ta osobliwa morfologia odróżnia go od innych grzybów, czyniąc go łatwo rozpoznawalnym.;;;;;;棕色螺旋菌以其引人注目的外观而闻名。它从基部的简单茎上长出一个凹形菌盖，逐渐向外扩展。然而，棕色螺旋菌最独特的特征是在其菌盖中部的螺旋状生长，类似于蜗牛壳的形状。这种独特的形态使其与其他真菌区别开来，易于识别。;;
prop_description/mushroom_corallium;The Fungus Corallium is an extraordinary species of fungus, reminiscent of delicate coral formations found in the depths of the ocean. Its structure consists of intricate, branching structures resembling coral branches, adorned with tiny, translucent tips. These tips are likely responsible for dispersing spores, ensuring the fungus's reproductive success. The overall appearance is ethereal and captivating, making the Fungus Corallium a fascinating subject for study and observation in its natural habitat.;Fungus Corallium to niezwykły gatunek grzyba, przypominający delikatne formacje koralowe występujące w głębinach oceanu. Jego struktura składa się ze skomplikowanych, rozgałęzionych struktur przypominających gałęzie koralowców, ozdobionych maleńkimi, półprzezroczystymi końcówkami. Końcówki te są prawdopodobnie odpowiedzialne za rozprzestrzenianie zarodników, zapewniając sukces reprodukcyjny grzyba.;;;;;;灰珊瑚菌是一种非凡的真菌，形态类似于海洋深处的珊瑚结构。其结构由复杂的分枝构成，类似于珊瑚枝，装饰着细小的透明尖端。这些尖端可能负责分散孢子，确保真菌的繁殖成功。整体外观飘逸而迷人，使灰珊瑚菌成为自然栖息地中引人入胜的观察对象。;;
prop_description/mushroom_virsum;The Fungus Virsum is quite a traditional sight by Galatean standards. Over its lifecycle, the fungus produces a large stem, that grows into several branches. Each branch grows into its own spore-producing cap. This allows Virsum to multiply its reproductive capabilities, giving it the best chance to spread further.;Fungus Virsum to dość tradycyjny widok jak na galateańskie standardy. W swoim cyklu życiowym grzyb wytwarza dużą łodygę, z której wyrasta kilka gałęzi. Każda gałąź wyrasta z własnego kapelusza produkującego zarodniki. Dzięki temu Virsum może zwielokrotnić swoje zdolności reprodukcyjne, dając mu najlepszą szansę na dalsze rozprzestrzenianie się.;;;;;;按照伽拉忒亚的标准，蔷薇生机菌是一种相当传统的生物。在它的生命周期中，真菌会产生一个大茎，然后长成几个分枝。每个分支都长出自己的孢子盖。这使得蔷薇生机菌的繁殖能力倍增，为其进一步传播提供了最佳机会。;;
prop_description/tree_mallow;The Bratus Vegetus is a species of a tree that does not grow to massive proportions. Instead of having an elongated trunk with a crown at the top, this tree only produces leaves at its very base. The trunk grows branches in all directions on its entire length. The branches are adorned with beautiful, expansive flowers, meant to attract pollinators.;Bratus Vegetus to gatunek drzewa, które nie osiąga ogromnych rozmiarów. Zamiast wydłużonego pnia z koroną na szczycie, drzewo to wytwarza liście tylko u samej podstawy. Z pnia wyrastają gałęzie we wszystkich kierunkach na całej jego długości. Gałęzie ozdobione są pięknymi, rozłożystymi kwiatami, które mają przyciągać zapylacze.;;;;;;蔷薇活力树是一种不会长成巨大树冠的树种。它没有高大的主干，只有在底部长出的叶子。主干上生长的分枝在其整个长度上延伸，装饰着美丽的花朵，用以吸引传粉者。;;
prop_description/tree_tongue;The Bratus Ligurio is an extremely unique type of a tree. It is capable of growinh both on dry land, as well as in water pools. Its morphology is completely different from other trees, as it grows a large, flower-like crown with a very long leaf in the middle. When a creature passes near this tree, it will move its crown and "wave" its leaf, mimicking a predator turning its head towards prey. It's an incredible defensive mechanism, not seen in any other species.;Bratus Ligurio to niezwykle unikalny rodzaj drzewa. Może rosnąć zarówno na suchym lądzie, jak i w zbiornikach wodnych. Jego morfologia jest całkowicie odmienna od innych drzew, ponieważ ma dużą, kwiecistą koronę z bardzo długim liściem pośrodku. Kiedy jakieś stworzenie przechodzi w pobliżu tego drzewa, porusza ono koroną i "macha" liściem, naśladując drapieżnika odwracającego głowę w kierunku ofiary.;;;;;;黄诱树是一种极其独特的树。它既能在旱地上生长，也能在水池中生长。它的形态与其他树木完全不同，它的树冠像花一样大，中间有一片很长的叶子。当有生物经过这棵树附近时，它会移动树冠，"挥舞 "树叶，模仿捕食者将头转向猎物的样子。这是一种令人难以置信的防御机制，在其他物种中从未见过。;;
resource_name/ammo_dm_acid_spitter;Acid Spitter;Miotacz Kwasu;;;;;;酸液喷射器;;
resource_name/ammo_dm_bouncing_blades;Bouncing Blades;Wirujące Ostrza;;;;;;弹跳刀片;;
resource_name/ammo_dm_grenade_launcher;Grenade Launcher;Granatnik;;;;;;榴弹发射器;;
resource_name/ammo_dm_minigun;Minigun;Minigun;;;;;;迷你枪;;
resource_name/ammo_dm_railgun;Railgun;Railgun;;;;;;轨道炮;;
resource_name/flammable_gas_vent;Flammable Gas Vent;Ujście Łatwopalnego Gazu;;;;;;易燃气体孔;;
resource_name/resin;Resin;Żywica;;;;;;树脂;;
resource_name/sample_poo;Excrement Sample;Próbka Odchodów;;;;;;粪便样本;;
gui/hud/building_name/resin_tree;Fungal Resin Tree;Drzewo Żywiczne;;;;;;真菌树脂树;;
resource_name/resin_compressed;Compressed Resin;Skomp. Żywica;;;;;;液压.树脂;;
gui/hud/building_name/repellent_drone_hub;Repellent Drone Hub;Koncentrator Dronów Odstraszających;;;;;;驱虫无人机中心;;
gui/hud/building_name/great_tree_resin_intake;Great Mushroom Tree;Wielkie Grzybowe Drzewo;;;;;;巨大蘑菇树;;
gui/hud/building_name/dead_tree_resin_intake;Dried Fungal Resin Tree;Wyschnięte Drzewo Żywiczne;;;;;;干燥真菌树脂树;;
gui/menu/inventory/weapon_charge_description/charged_bomb;Charged Attack: Hold the trigger and choose the target. The bomb will be armed and delivered to the selected spot.;Naładowany atak: Przytrzymaj spust i wybierz cel. Bomba zostanie uzbrojona i dostarczona w wybrane miejsce.;;;;;;蓄力攻击：按住扳机并选择目标。炸弹将被引爆并投掷到选定地点。;;
gui/menu/inventory/weapon_charge_description/mortar;Charged Attack: Allows you to shoot a barrage of several projectiles at the target.;Naładowany atak: Pozwala wystrzelić w cel salwę wielu pocisków.;;;;;;蓄力攻击：允许你对目标发射多发弹丸。;;
gui/menu/inventory/weapon_charge_description/semi_auto;Charged Attack: Shoots several projectiles in a cone pattern.;Naładowany atak: Wystrzeliwuje kilka pocisków w formacji stożkowej.;;;;;;蓄力攻击：以锥形发射多枚弹丸。;;
gui/menu/inventory/consumable_description/drone_swarm_upgraded;Improved energy cells installed in the drones from this pack allow them to operate longer, and for their CPUs to be massively overclocked, greatly increasing their efficiency.;Ulepszone ogniwa energetyczne zainstalowane w dronach z tego pakietu pozwalają im działać dłużej, a ich procesory mogą być znacznie podkręcone, co znacznie zwiększa ich wydajność.;;;;;;该套件中的无人机安装了改进型能量电池，可使其运行时间更长，CPU 可大幅超频，大大提高了效率。;;
gui/menu/inventory/consumable_description/gas_grenade_upgraded;The gas in this version of the grenade is kept at a much higher pressure than the original. It disperses at a much higher rate and increased concentration, making it even more effective.;Gaz w tej wersji granatu jest utrzymywany pod znacznie wyższym ciśnieniem niż w oryginale. Rozprasza się w znacznie szybszym tempie i w większym stężeniu, dzięki czemu jest jeszcze bardziej skuteczny.;;;;;;该版本手榴弹的气体压力比原版手榴弹高得多。它的扩散速度更快，浓度更高，因此更加有效。;;
gui/menu/inventory/consumable_description/mortar_sentry_upgraded;Improved range, operational time, and firepower make this a universal upgrade over the basic Mortar Sentry model.;Ulepszony zasięg, czas działania i siła ognia sprawiają, że jest to uniwersalne ulepszenie w stosunku do podstawowego modelu wieżyczki z moździerzem.;;;;;;改进的射程、持续时间和火力使其成为基础型迫击炮哨塔的全面升级版本。;;
gui/menu/inventory/skill_description/tornado;This portable device allows the user to generate a localized, high-speed air vortex that will damage everything on its path.;To przenośne urządzenie pozwala użytkownikowi wygenerować lokalny, superszybki wir powietrzny, który zniszczy wszystko na swojej drodze.;;;;;;这种便携式装置能生成一个局部的高速气旋，将摧毁其路径上的一切。;;
gui/menu/inventory/skill_description/tornado_upgraded;This version of the device generates an even greater atmospheric pressure differential, generating a much more powerful vortex.;Ta wersja urządzenia wytwarza jeszcze większą różnicę ciśnień atmosferycznych, co skutkuje powstaniem znacznie silniejszego wiru.;;;;;;这一版本的设备能产生更大的大气压差，从而产生更强大的漩涡。;;
gui/hud/building_description/repellent_drone_hub;Repellent Drone Hub sends out specialized drones that spray the target area with a repellent substance according to the Riftbreaker's current needs.;Koncentrator Dronów Odstraszających wysyła wyspecjalizowane drony, które spryskują obszar docelowy substancją odstraszającą zgodnie z aktualnymi potrzebami Riftbreakera.;;;;;;驱虫无人机中心会根据银河破裂者当前的需要，派出专门的无人机向目标区域喷洒驱虫物质。;;
voice_over/announcement/building_too_close;Building too close;Budynek za blisko!;;;;;;建筑过近！;;
