;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
gui/menu/research/name/skill_flamewave_advanced;Flame Wave - Advanced;Fala Płomieni – Zaawansowana;Волна огня — Улучшено;Vague de feu : niveau avancé;Flammenwelle – Fortgeschritten;Ola de fuego avanzada;Onda de Fogo – Avançada;烈焰波——中级;フレームウェーブ - 上級;화염파 - 고급
gui/menu/research/name/skill_flamewave_extreme;Flame Wave - Extreme;Fala Płomieni – Ekstremalna;Волна огня — Экстремально;Vague de feu : niveau extrême;Flammenwelle – Extrem;Ola de fuego extrema;Onda de Fogo – Excepcional;烈焰波——终极;フレームウェーブ - 究極;화염파 - 극한
gui/menu/research/name/skill_flamewave_standard;Flame Wave - Standard;Fala Płomieni – Standardowa;Волна огня — Стандартно;Vague de feu : niveau standard;Flammenwelle°– Standard;Ola de fuego estándar;Onda de Fogo – Padrão;烈焰波——标准;フレームウェーブ - 標準;화염파 - 기본
gui/menu/research/name/skill_flamewave_superior;Flame Wave - Superior;Fala Płomieni – Świetna;Волна огня — Превосходно;Vague de feu : niveau supérieur;Flammenwelle°– Überlegen;Ola de fuego superior;Onda de Fogo – Superior;烈焰波——高级;フレームウェーブ - 特級;화염파 - 탁월
gui/menu/research/name/tower_acid_spitter_lvl1;Acid Spewer Towers – Level 1;Wieże Kwasowe – poziom 1;Кислотные башни — Уровень 1;Tours à jets acides : niveau 1;Säurespucktürme – Level 1;Torres escupeácido: nivel 1;Torres Ejetoras de Ácido – Nível 1;酸液喷射塔——等级1;酸放射タワー – レベル1;산성 분출기 타워 – 레벨 1
gui/menu/research/name/tower_acid_spitter_lvl2;Acid Spewer Towers – Level 2;Wieże Kwasowe – poziom 2;Кислотные башни — Уровень 2;Tours à jets acides : niveau 2;Säurespucktürme – Level 2;Torres escupeácido: nivel 2;Torres Ejetoras de Ácido – Nível 2;酸液喷射塔——等级2;酸放射タワー – レベル2;산성 분출기 타워 – 레벨 2
gui/menu/research/name/tower_acid_spitter_lvl3;Acid Spewer Towers – Level 3;Wieże Kwasowe – poziom 3;Кислотные башни — Уровень 3;Tours à jets acides : niveau 3;Säurespucktürme – Level 3;Torres escupeácido: nivel 3;Torres Ejetoras de Ácido – Nível 3;酸液喷射塔——等级3;酸放射タワー – レベル3;산성 분출기 타워 – 레벨 3
gui/menu/research/name/tower_gatling_laser_lvl1;Gatling Laser Towers – Level 1;Wieże Laserowe Gatlinga – poziom 1;Скорострельные лазерные башни — Уровень 1;Tours-mitraillettes à laser : niveau 1;Gatling-Lasertürme°–°Level 1;Torres láser con ametralladora: nivel 1;Torres Metralhadoras de Laser – Nível 1;加特林激光塔——等级1;ガトリングレーザータワー – レベル1;개틀링 레이저 타워 – 레벨 1
gui/menu/research/name/tower_gatling_laser_lvl2;Gatling Laser Towers – Level 2;Wieże Laserowe Gatlinga – poziom 2;Скорострельные лазерные башни — Уровень 2;Tours-mitraillettes à laser : niveau 2;Gatling-Lasertürme°–°Level 2;Torres láser con ametralladora: nivel 2;Torres Metralhadoras de Laser – Nível 2;加特林激光塔——等级2;ガトリングレーザータワー – レベル2;개틀링 레이저 타워 – 레벨 2
gui/menu/research/name/tower_gatling_laser_lvl3;Gatling Laser Towers – Level 3;Wieże Laserowe Gatlinga – poziom 3;Скорострельные лазерные башни — Уровень 3;Tours-mitraillettes à laser : niveau 3;Gatling-Lasertürme°–°Level 3;Torres láser con ametralladora: nivel 3;Torres Metralhadoras de Laser – Nível 3;加特林激光塔——等级3;ガトリングレーザータワー – レベル3;개틀링 레이저 타워 – 레벨 3
gui/menu/research/name/tower_portal_lvl1;Portal Bomb Towers – Level 1;Wieże Portalowe – poziom 1;Портальные башни — Уровень 1;Tour de bombardement à portail : niveau 1;Portalbomben-Türme – Level 1;Torres de bombas de portal: nivel 1;Torres de Bombardeamento de Portal – Nível 1;传送门炸弹塔——等级1;ポータルボムタワー – レベル1;포탈 폭탄 타워 – 레벨 1
gui/menu/research/name/tower_portal_lvl2;Portal Bomb Towers – Level 2;Wieże Portalowe – poziom 2;Портальные башни — Уровень 2;Tour de bombardement à portail : niveau 2;Portalbomben-Türme – Level 2;Torres de bombas de portal: nivel 2;Torres de Bombardeamento de Portal – Nível 2;传送门炸弹塔——等级2;ポータルボムタワー – レベル2;포탈 폭탄 타워 – 레벨 2
gui/menu/research/name/tower_portal_lvl3;Portal Bomb Towers – Level 3;Wieże Portalowe – poziom 3;Портальные башни — Уровень 3;Tour de bombardement à portail : niveau 3;Portalbomben-Türme – Level 3;Torres de bombas de portal: nivel 3;Torres de Bombardeamento de Portal – Nível 3;传送门炸弹塔——等级3;ポータルボムタワー – レベル3;포탈 폭탄 타워 – 레벨 3
gui/menu/research/name/trap_fire_lvl1;Fire Traps – Level 1;Pułapka Ogniowa – poziom 1;Огневые ловушки — Уровень 1;Pièges à feu : niveau 1;Feuerfallen°–°Level 1;Trampas de fuego: nivel 1;Armadilhas de Fogo – Nível 1;火焰陷阱——等级1;火薬罠 – レベル1;화염 함정 – 레벨 1
gui/menu/research/name/trap_fire_lvl2;Fire Traps – Level 2;Pułapka Ogniowa – poziom 2;Огневые ловушки — Уровень 2;Pièges à feu : niveau 2;Feuerfallen°–°Level 2;Trampas de fuego: nivel 2;Armadilhas de Fogo – Nível 2;火焰陷阱——等级2;火薬罠 – レベル2;화염 함정 – 레벨 2
gui/menu/research/name/trap_fire_lvl3;Fire Traps – Level 3;Pułapka Ogniowa – poziom 3;Огневые ловушки — Уровень 3;Pièges à feu : niveau 3;Feuerfallen°–°Level 3;Trampas de fuego: nivel 3;Armadilhas de Fogo – Nível 3;火焰陷阱——等级3;火薬罠 – レベル3;화염 함정 – 레벨 3
gui/menu/research/name/wall_crystal_lvl1;Crystal Walls – Level 1;Kryształowe Mury – poziom 1;Кристаллические стены — Уровень 1;Murs de cristal : niveau 1;Kristallwände – Level 1;Muros de cristal: nivel 1;Paredes de Cristal — Nível 1;水晶壁——等级1;クリスタルウォール – レベル1;크리스털 장벽 – 레벨 1
gui/menu/research/name/wall_crystal_lvl2;Crystal Walls – Level 2;Kryształowe Mury – poziom 2;Кристаллические стены — Уровень 2;Murs de cristal : niveau 2;Kristallwände – Level 2;Muros de cristal: nivel 2;Paredes de Cristal — Nível 2;水晶壁——等级2;クリスタルウォール – レベル2;크리스털 장벽 – 레벨 2
gui/menu/research/name/wall_crystal_lvl3;Crystal Walls – Level 3;Kryształowe Mury – poziom 3;Кристаллические стены — Уровень 3;Murs de cristal : niveau 3;Kristallwände – Level 3;Muros de cristal: nivel 3;Paredes de Cristal — Nível 3;水晶壁——等级3;クリスタルウォール – レベル3;크리스털 장벽 – 레벨 3
gui/menu/sandbox_control_panel/unlimited_ammo;Unlimited ammo only;Nielimitowana Amunicja;Только неограниченные боеприпасы;Munitions illimitées uniquement;Nur unbegrenzte Munition;Solo munición limitada;Apenas munição ilimitada;仅无限弹药;無制限弾薬のみ;무제한 탄약 전용
gui/menu/settings/reflections;Screen Space Reflections;Odbicia w przestrzeni ekranowej;Screen Space Reflections;Reflets espace écran;Screen Space Reflection;Reflejos del espacio en pantalla;Reflexão do Espaço de Tela;屏幕空间反射;スクリーンスペースリフレクション;화면 공간 반사
gui/menu/settings/reflections_description;Screen Space Reflections is a performance efficient method of generating good looking reflections using the objects that are already visible on the screen. Enabling this feature may slightly reduce your FPS.;Odbicia w przestrzeni ekranowej to wydajna metoda generowania dobrze wyglądających odbić przy użyciu obiektów, które są już widoczne na ekranie. Włączenie tej funkcji może nieznacznie zmniejszyć liczbę klatek na sekundę (FPS).;Технология Screen Space Reflections — нетребовательный к производительности метод создания красивых отражений с помощью объектов, видимых на экране. Включение этой функции может немного понизить число кадров в секунду.;Génère de beaux reflets avec les objets déjà visibles à l'écran. Peut réduire le nombre d'images par seconde.;„Screen Space Reflection“ ist eine leistungseffiziente Methode zur Erzeugung von gutaussehenden Reflexionen unter Verwendung der Objekte, die bereits auf dem Bildschirm sichtbar sind. Die Aktivierung dieser Funktion kann deine Bildrate leicht verringern.;Reflejos del espacio en pantalla es un método de rendimiento eficiente para generar reflejos con buen aspecto mediante objetos que ya son visibles en la pantalla. Activar esta función podría reducir ligeramente los fps.;A Reflexão do Espaço de Tela é um método de geração de reflexos bonitos com desempenho eficaz que usa os objetos já visíveis na tela. Habilitar este recurso poderá reduzir levemente o FPS.;屏幕空间反射是一种高效的算法，利用屏幕上已经可见的物体生成美观的反射。启用此功能可能会略微降低你的FPS。;スクリーンスペースリフレクションはパフォーマンス効率の良い、画面上に既にあるオブジェクトを利用して高度な反射を生成する方法です。この機能をオンにするとFPSが若干低下することがあります。;화면 공간 반사는 화면에 이미 표시된 오브젝트를 사용하여 뛰어난 반사를 생성하는 효율적인 퍼포먼스 방법입니다. 해당 기능을 켜면 FPS가 약간 감소할 수 있습니다.
gui/menu/settings/ultra_performance;Ultra Performance;Ultra Wydajność;Ультра производительность;Ultra performance;Ultra-Leistung;Ultrarrendimiento;Desempenho Ultra;超强性能;ウルトラパフォーマンス;울트라 성능
gui/menu/settings/volumetric_lighting;Volumetric Lighting;Efekty Wolumetryczne;Объемное освещение;Lumière volumétrique;Volumetrische Beleuchtung;Iluminación volumétrica;Iluminação Volumétrica;体积照明;ボリュメトリックライティング;용적 조명
gui/menu/settings/volumetric_lighting_description;This rendering technique adds advanced lighting effects to the scene to better simulate fog, air density and other aerosols. It allows the viewer to see beams of light shining across the environment.;Ta technika renderowania dodaje do sceny zaawansowane efekty świetlne, aby lepiej symulować mgłę, gęstość powietrza i inne aerozole. Dzięki temu można zobaczyć wiązki światła rozchodzące się po otoczeniu.;Эта технология отображения добавляет в сцену продвинутые эффекты освещения для лучшей симуляции тумана, пыли и других аэрозолей. Она позволяет видеть лучи света в воздухе.;Ajoute des effets de lumière à la scène pour mieux simuler le brouillard, la densité de l'air et autres aérosols. Permet de voir les rayons de lumière dans l'environnement.;Diese Rendering-Technik fügt der Szene erweiterte Lichteffekte hinzu, um Nebel, Luftdichte und andere Aerosole besser zu simulieren. Der Betrachter kann Lichtstrahlen sehen, die die Umgebung erhellen.;Esta técnica de renderización añade efectos de iluminación avanzados a la escena para simular mejor la niebla, densidad del aire y otros aerosoles. Permite al espectador ver rayos de luz que brillan por el entorno.;Esta técnica de renderização adiciona efeitos de luz avançados à cena para melhor simular névoa, densidade do ar e outros aerossóis. Ela permite que o espectador enxergue feixes de luz através do ambiente.;这种渲染技术为场景添加了先进的照明效果，以更好地模拟雾气、空气密度和其他气溶胶。它允许观众看到光束在环境中闪耀。;この生成技術が可能にする高度なライティング効果は、霧、空気密度、その他の粒子といった要素を各シーンにおいて効果的に表現します。例えば、空間における光線が見えるようになります。;해당 렌더링 기술은 화면에 개선된 조명 효과를 추가하여 안개, 공기 밀도, 기타 에어로졸의 시뮬레이션을 보강합니다. 따라서 플레이어는 주위 환경에 비치는 광선을 볼 수 있게 됩니다.
gui/popup/discard_mod_changes;Are you sure you wish to discard mod changes? Newly selected mods won't be installed!;Czy na pewno chcesz odrzucić zmiany w modach? Nowo wybrane mody nie zostaną zainstalowane!;Вы уверены, что хотите отменить изменения настроек модов? Новые выбранные моды не будут установлены!;Voulez-vous vraiment annuler les modifications des mods ? Les nouveaux mods sélectionnés ne seront pas installés !;Möchtest du die Änderungen an den Mods wirklich verwerfen? Neu ausgewählte Mods werden nicht installiert!;¿Seguro que quieres descartar los cambios de las modificaciones? Las modificaciones que acabes de seleccionar no se instalarán.;Tem certeza de que deseja descartar as mudanças nos mods? Os mods selecionados recentemente não serão instalados.;你确定你想放弃模组的更改吗？新选择的模组不会被安装!;本当にMODの変更を破棄しますか？新たに選択されたMODはインストールされません！;모드 변경 사항을 제거하시겠습니까? 새로 선택한 모드는 설치되지 않습니다!
gui/popup/issue_steam_old_dll;The game encountered a problem with the currently installed Steam Version. Please install the latest Steam Client Version and try again.;Gra napotkała problem z aktualnie zainstalowaną wersją Steam. Proszę zainstalować najnowszą wersję klienta Steam i spróbować ponownie.;Возникла проблема с текущей версией Steam. Установите последнюю версию клиента Steam и повторите попытку.;Le jeu a rencontré un problème avec la version actuellement installée de Steam. Veuillez installer la dernière version du client Steam et réessayer.;Im Spiel ist ein Problem mit der aktuell installierten Steam-Version aufgetreten. Bitte installiere die neueste Steam-Client-Version und versuche es erneut.;El juego tiene un problema con la versión de Steam instalada actualmente. Instala la última versión del cliente de Steam y vuelve a intentarlo.;O jogo encontrou um problema com a versão instalada do Steam. Instale a versão mais recente do Cliente Steam e tente novamente.;游戏在当前安装的Steam版本中遇到了问题。请安装最新的Steam客户端版本并重新尝试。;現在インストールされているSteamバージョンに関連する問題が発生しました。最新のSteamクライアントバージョンをインストールしてもう一度試してください。;현재 설치된 Steam 버전에서 문제점이 발견되었습니다. 최신 Steam 클라이언트 버전을 설치하고 다시 시도해 주세요.
gui/popup/mods_warning;Modded content is not officially supported by EXOR Studios and is provided as is.\nInstalling mods may result in your game not working properly!;Zawartość modów nie jest oficjalnie wspierana przez EXOR Studios i jest dostarczana w stanie takim, w jakim jest.\nInstalacja modów może spowodować, że gra nie będzie działać poprawnie!;Содержимое модов официально не поддерживается EXOR Studios и предоставляется по принципу «как есть».\nУстановка модов может привести к некорректной работе игры!;Les mods ne sont pas officiellement pris en charge par EXOR Studios et sont fournis tels quels.\nSi vous installez des mods, le jeu pourrait ne pas fonctionner correctement !;Geänderte Inhalte werden von EXOR Studios nicht offiziell unterstützt und werden so zur Verfügung gestellt, wie sie sind.\nDie Installation von Mods kann dazu führen, dass dein Spiel nicht richtig funktioniert!;EXOR Studios no respalda oficialmente el contenido modificado y se proporciona tal cual.\nLa instalación de modificaciones puede hacer que el juego no funcione correctamente.;Conteúdos modificados não têm suporte oficial da EXOR Studios e são fornecidos no estado em que se encontram.\nInstalar mods pode resultar no mau funcionamento do jogo.;MODD内容不受EXOR工作室的官方支持，并按原样提供。\n安装MOD可能导致您的游戏无法正常工作;MODコンテンツはEXOR Studiosが公式にサポートするものではなく、制作されたものに何らの変更も加えられていません。\nMODをインストールするとゲームに支障をきたすことがあります！;EXOR Studios는 모드 콘텐츠를 공식으로 지원하지 않습니다. 모드 콘텐츠는 있는 그대로 제공됩니다.\n모드를 설치하면 게임이 원활하게 작동하지 않을 수 있습니다!
gui/popup/restart_game_modding;The game needs to be restarted to apply changes. Are you sure you wish to restart the game?;Aby zastosować zmiany, należy ponownie uruchomić grę. Czy na pewno chcesz zrestartować grę?;Для применения изменений требуется перезапуск игры. Вы уверены, что хотите перезапустить игру?;Le jeu doit être redémarré pour appliquer les modifications. Voulez-vous vraiment redémarrer le jeu ?;Um die Änderungen zu übernehmen, muss das Spiel neu gestartet werden. Möchtest du das Spiel wirklich neu starten?;El juego se debe reiniciar para aplicar los cambios. ¿Seguro que quieres reiniciarlo?;O jogo precisa ser reiniciado para que as mudanças sejam aplicadas. Tem certeza de que deseja reiniciar o jogo?;需要重新启动游戏才能应用更改。 您确定要重启游戏吗？;変更を適用するにはゲームを再開する必要があります。本当にゲームを再開しますか？;변경 사항을 적용하려면 게임을 다시 시작해야 합니다. 게임을 다시 시작하시겠습니까?
gui/popup/safe_mode;The Riftbreaker did not shutdown properly the last time it was launched. Would you like to start the game in Safe-Mode? This will disable all of your Mods and will reset all graphics settings to their default values. This WILL NOT reset your gameplay and controls settings.;The Riftbreaker nie wyłączył się prawidłowo przy ostatnim uruchomieniu. Czy chciałbyś uruchomić grę w trybie bezpiecznym? To wyłączy wszystkie twoje mody i przywróci wszystkie ustawienia graficzne do wartości domyślnych. To NIE zresetuje twoich ustawień gry i sterowania.;Игра The Riftbreaker была некорректно завершена при последнем запуске. Хотите запустить игру в безопасном режиме? Все моды будут отключены, а графические настройки сброшены на стандартные значения. Настройки игрового процесса и управления НЕ БУДУТ сброшены.;The Riftbreaker ne s'est pas arrêté correctement lors de sa dernière utilisation. Voulez-vous démarrer le jeu en mode sans échec ? Tous vos mods seront désactivés et les paramètres graphiques seront restaurés par défaut. Les paramètres de jouabilité et les commandes NE SERONT PAS réinitialisés.;Der Riftbreaker wurde beim letzten Start nicht ordnungsgemäß beendet. Möchtest du das Spiel im abgesicherten Modus starten? Dadurch werden all deine Mods deaktiviert und alle Grafikeinstellungen auf die Standardwerte zurückgesetzt. Deine Spiel- und Steuerungseinstellungen werden dabei NICHT zurückgesetzt.;The Riftbreaker no se cerró correctamente la última vez que se inició. ¿Te gustaría iniciar el juego en modo seguro? Se desactivarán todas las modificaciones y los gráficos volverán a los valores predeterminados. Los ajustes de controles y mecánica no se restablecerán.The Riftbreaker no se cerró correctamente la última vez que se inició. ¿Te gustaría iniciar el juego en modo seguro? Se desactivarán todas las modificaciones y los gráficos volverán a los valores predeterminados. Los ajustes de controles y mecánica no se restablecerán.;The Riftbreaker não foi encerrado corretamente na última vez. Você gostaria de iniciar o jogo em Modo de Segurança? Este modo desabilita todos os seus mods e restaura todas as configurações gráficas aos valores padrão. Isso não restaurará suas configurações de jogabilidade e de controle.;银河破裂者在上次启动时没有正常关闭。你想在安全模式下启动游戏吗？这将禁用您所有的Mods，并将所有图形设置重置为默认值。这不会重置您的游戏和控制设置。;最後にプレイされた際、The Riftbreakerは適切に終了されませんでした。ゲームをセーフモードで開始しますか？このモードでは全てのMODが無効になり、全てのグラフィック設定がリセットされます。ゲームプレイと操作設定はリセットされません。;리프트브레이커가 제대로 종료되지 않았습니다. 게임을 안전 모드로 시작하시겠습니까? 모든 모드를 사용할 수 없게 되며 모든 그래픽 설정이 기본값으로 초기화됩니다. 게임 플레이 및 조작 설정은 초기화되지 않습니다.
gui/popup/safe_mode_launcher;This will disable all of your Mods and will reset all graphics settings to their default values. This WILL NOT reset your gameplay and controls settings.;Funkcja ta wyłączy wszystkie twoje mody i zresetuje wszystkie ustawienia graficzne do wartości domyślnych. To NIE zresetuje ustawień gry i sterowania.;Все моды будут отключены, а графические настройки сброшены на стандартные значения. Настройки игрового процесса и управления НЕ БУДУТ сброшены.;Tous vos mods seront désactivés et les paramètres graphiques seront restaurés par défaut. Les paramètres de jouabilité et les commandes NE SERONT PAS réinitialisés.;Dadurch werden all deine Mods deaktiviert und alle Grafikeinstellungen auf die Standardwerte zurückgesetzt. Deine Spiel- und Steuerungseinstellungen werden dabei NICHT zurückgesetzt.;Se desactivarán todas las modificaciones y los gráficos volverán a los valores predeterminados. Los ajustes de controles y mecánicas no se restablecerán.;Este modo desabilita todos os seus mods e restaura todas as configurações gráficas aos valores padrão. Isso não restaurará suas configurações de jogabilidade e de controle.;这将禁用您的所有Mod，并将所有图形设置重置为其默认值。这不会重置你的游戏性和控制设置。;全てのMODが無効になり、全てのグラフィック設定がリセットされます。ゲームプレイと操作設定はリセットされません。;모든 모드를 사용할 수 없게 되며 모든 그래픽 설정이 기본값으로 초기화됩니다. 게임 플레이 및 조작 설정은 초기화되지 않습니다.
gui/popup/terms_of_use/email_code;Verification code sent to your e-mail.;Kod weryfikacyjny wysłany na Twój e-mail.;Код проверки отправлен вам по электронной почте.;Un code de vérification a été envoyé à votre adresse e-mail.;Der Verifizierungscode wird dir per E-Mail zugeschickt.;Código de verificación enviado a tu correo electrónico.;O código de verificação foi enviado ao seu endereço de e-mail.;验证码已发送到您的电子邮件。;認証コードがメールアドレスに送信されました。;해당 이메일로 인증 코드를 발송했습니다.
gui/popup/terms_of_use/error;There was an error while processing your request: ${error_code};Podczas przetwarzania Twojego żądania wystąpił błąd: ${error_code}.;При обработке запроса возникла ошибка: ${error_code};Une erreur est survenue lors du traitement de votre demande : ${error_code};Bei der Bearbeitung deiner Anfrage ist ein Fehler aufgetreten: ${error_code};Se ha producido un error al procesar la solicitud: ${error_code};Houve um erro ao processar sua solicitação: ${error_code};在处理您的请求时出现了错误：${错误代码}。;リクエストの処理中にエラーが発生しました：${error_code};플레이어의 요청 사항을 처리하는 도중 오류가 발생했습니다: ${error_code}
gui/popup/terms_of_use/modio;We use mod.io to support user-generated content in-game. By clicking 'I Agree' you agree to the mod.io Terms of Use and a mod.io account will be created for you. Please see the mod.io Privacy Policy on how mod.io processes your personal data.;Używamy mod.io do obsługi treści generowanych przez użytkowników w ramach gry. Klikając "Zgadzam się", zgadzasz się na Warunki korzystania z mod.io i zostanie dla Ciebie utworzone konto mod.io. Zapoznaj się z Polityką prywatności mod.io, aby dowiedzieć się, jak mod.io przetwarza Twoje dane osobowe.;Для поддержки созданного пользователями содержимого в игре используется платформа mod.io. Нажимая «Я соглашаюсь», вы соглашаетесь с Условиями использования mod.io. После этого для вас будет создана учетная запись mod.io. Сведения об обработке персональных данных платформой mod.io смотрите в Политике конфиденциальности mod.io.;Nous utilisons mod.io pour prendre en charge le contenu généré par les utilisateurs dans le jeu. En cliquant sur « Accepter », vous acceptez les Conditions d'utilisation de mod.io et un compte sera créé pour vous. Veuillez lire la Politique de confidentialité de mod.io pour savoir comment mod.io traite vos données personnelles.;Wir verwenden mod.io, um nutzergenerierte Inhalte im Spiel zu unterstützen. Wenn du auf „Ich stimme zu“ klickst, erklärst du dich mit den mod.io-Nutzungsbedingungen einverstanden und es wird ein mod.io-Konto für dich erstellt. Wie mod.io deine persönlichen Daten verarbeitet, entnimm bitte der mod.io-Datenschutzrichtlinie.;Usamos mod.io para respaldar el contenido generado por el usuario en el juego. Al hacer clic en Acepto, aceptas las Condiciones de uso de mod.io, así como la creación de una cuenta de mod.io. Consulta la Política de privacidad de mod.io para descubrir cómo mod.io procesa los datos personales.;Usamos o mod.io para dar suporte a conteúdos criados por jogadores. Clicando em "Concordo", você aceita os Termos de Uso da mod.io e uma conta da mod.io será criada. Confira a Política de Privacidade da mod.io para saber como ela processa seus dados pessoais.;我们使用mod.io来支持用户在游戏中生成的内容。通过点击 "我同意"，你同意mod.io的使用条款，并且将为你创建一个mod.io账户。请参阅mod.io隐私政策，了解mod.io如何处理你的个人数据。;ユーザーによって作られたコンテンツをゲーム内で利用するためにmod.ioが使われています。「承諾する」をクリックするとmod.ioの利用規約を承諾することとなり、mod.ioアカウントが作られます。個人データの利用に関してはmod.ioのプライバシーポリシーをご参照ください。;저희는 사용자가 생성하는 게임 내 콘텐츠를 지원하기 위해 mod.io를 사용하고 있습니다. '동의'를 클릭하면 mod.io의 이용약관에 동의하게 되고 mod.io 계정이 생성됩니다. 사용자의 개인 정보가 어떻게 처리되는지 확인하려면 mod.io의 개인정보 처리방침을 확인해 주세요.
gui/popup/xbox_save_sync;The console is currently busy synchronizing your user state and we are unable to continue. Please wait and try again in a moment. If the problem persists, please report it by going to: XBOX Assist -> Get Help -> Find more help online. Warning: Restarting the console before synchronization is completed may cause your progres to be lost.;Konsola jest obecnie zajęta synchronizacją stanu użytkownika i nie możemy kontynuować. Prosimy poczekać i spróbować ponownie za chwilę. Jeśli problem nadal występuje, prosimy o zgłoszenie go, przechodząc do: XBOX Assist -> Get Help -> Znajdź więcej pomocy online. Ostrzeżenie: Ponowne uruchomienie konsoli przed zakończeniem synchronizacji może spowodować utratę Twoich postępów.;Невозможно продолжить, так как в настоящий момент консоль выполняет синхронизацию данных пользователя. Повторите попытку через некоторое время. Если проблема сохраняется, сообщите о ней в разделе «Служба поддержки Xbox» -> «Получить поддержку» -> «Получить поддержку онлайн». Внимание! Перезагрузка консоли до завершения синхронизации может привести к потере прогресса в игре.;La console synchronise actuellement votre état d'utilisateur et ne peut pas continuer. Veuillez réessayer ultérieurement. Si le problème persiste, merci de le signaler à Support Xbox : Support Xbox > Obtenir de l'aide > Obtenir plus d'aide en ligne. Attention : si vous redémarrez la console avant que la synchronisation ne soit terminée, vous pourriez perdre votre progression.;Die Konsole ist gerade damit beschäftigt, deinen Benutzerstatus zu synchronisieren, und wir können nicht fortfahren. Bitte habe Geduld und versuche es in einem Augenblick erneut. Wenn das Problem weiterhin besteht, melde es bitte unter: XBOX Assist -> Hilfe erhalten -> Weitere Hilfe findest du online. Achtung! Wenn du die Konsole neu startest, bevor die Synchronisierung abgeschlossen ist, können deine Fortschritte verloren gehen.;La consola está ocupada sincronizando el estado del usuario y no hemos podido continuar. Espera y vuelve a intentarlo dentro de unos minutos. Si el problema persiste, comunícalo: Asistencia de Xbox > Obtener ayuda > Buscar más ayuda en línea. Advertencia: si reinicias la consola antes de completar la sincronización, el progreso puede perderse.;No momento, o console está ocupado sincronizando seu estado de usuário e não podemos continuar. Espere um pouco e tente novamente. Se o problema persistir, relate-o aqui: Suporte do Xbox -> Obter ajuda -> Obter ajuda online. Aviso: reiniciar o console antes da conclusão da sincronização pode provocar perda de progresso.;控制台当前正忙于同步您的用户状态，我们无法继续。请稍后重试。如果问题仍然存在，请通过以下方式报告：XBOX助手 -> 获取帮助 -> 在线查找更多帮助。警告：在同步完成之前重新启动控制台可能会导致你的进度丢失。;現在、ユーザー情報の同期により続行することができません。しばらくしてからもう一度試してください。もし問題が解消されない場合は、XBOXアシスト -> ヘルプ -> オンラインヘルプから報告してください。警告：同期が完了する前に再開すると進捗が失われることがあります。;콘솔은 현재 사용자 상태를 동기화하고 있기 때문에 계속할 수 없습니다. 잠시 기다렸다가 다시 시도해 주세요. 문제가 계속해서 발생한다면 Xbox 지원 > 도움받기 > 온라인에서 도움 더 보기에서 신고해 주세요. 경고: 동기화가 완료되기 전에 콘솔을 다시 시작하면 진행 상황을 잃게 될 수 있습니다.
gui/popup/xbox_save_sync_header;WARNING!;OSTRZEŻENIE!;ВНИМАНИЕ!;ATTENTION !;ACHTUNG!;¡ADVERTENCIA!;AVISO!;警告!;警告！;경고!
launcher/button/safe_mode;Safe Mode;Tryb bezpieczny;Безопасный режим;Mode sans échec;Abgesicherter Modus;Modo seguro;Modo de Segurança;安全模式;セーフモード;안전 모드
launcher/label/disable_mods;Disable all Mods;Wyłącz wszystkie mody;Отключить все моды;Désactiver tous les mods;Alle Mods deaktivieren;Desactivar las modificaciones;Desabilitar todos os mods;禁用所有模式;全てのMODを無効にする;모든 모드 비활성화
launcher/label/reset_config_values;Reset configuration values;Zresetuj ustawienia konfiguracyjne;Сбросить значения настроек;Restaurer les valeurs de configuration;Konfigurationswerte zurücksetzen;Restablecer valores de configuración;Redefinir valores de configuração;重置配置值;設定値のリセット;설정값 초기화
