;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
DIALOG/encounters/mech_acid_hostile_nest_03;We have cleared all of the hostile creature nests in this area.;Usunęliśmy wszystkie gniazda wrogich stworzeń w tym obszarze.;Мы уничтожили все гнезда в этой области.;On a détruit tous les nids de créatures hostiles de cette zone.;Wir haben alle Nester der feindlichen Kreaturen in diesem Gebiet beseitigt.;Hemos eliminado todos los nidos de criaturas hostiles de esta zona.;Destruímos todos os ninhos de criaturas hostis nesta zona.;我们已经肃清了这片区域内所有的敌对生物巢穴。;全敵性巣の排除が完了した。;이 지역에 있는 적 생명체 둥지를 전부 정리했습니다.
DIALOG/encounters/ashley_acid_hostile_nest_04;Good, this encounter was quite unexpected. This species doesn't usually appear in the Acidic Plains. They must have migrated towards the volcanic fissure. ;Dobrze, to było dość nieoczekiwane spotkanie. Gatunek ten zazwyczaj nie pojawia się na Kwaśnych Równinach. Musiały migrować w kierunku szczeliny wulkanicznej.;Отлично. Это была неожиданная встреча. Данный вид обычно не встречается на кислотных полях. Должно быть, они мигрировали в сторону вулканического разлома. ;Bien, cette rencontre n’était pas prévue. Cette espèce n’apparaît normalement pas dans les plaines acides. Elle a dû migrer vers la fissure volcanique. ;Gut, dieses Ereignis war recht unerwartet. Diese Art kommt normalerweise nicht in den säurehaltigen Ebenen vor. Sie müssen wohl in Richtung des Vulkanrisses gewandert sein. ;Bien, el encuentro ha sido bastante inesperado. Esta especie no suele aparecer en las Llanuras ácidas. Deben de haber migrado hacia la fisura volcánica. ;Ótimo, este encontro foi bem inesperado. Esta espécie não costuma aparecer nas Planícies Ácidas. Ela deve ter migrado em direção à fissura vulcânica. ;很好，这次遭遇相当意外。这个物种通常不会出现在酸性平原区。它们一定是朝火山裂缝方向迁移了。;よかった、予想外の遭遇だったわ。この種が酸性平原にいるとは思わなかった。火山の裂け目に向かって移動してきたのかも。 ;좋아. 이런 만남은 예상치 못했는데. 보통 이 종은 산성 지대에서 나타나지 않으니까. 화산 균열 쪽으로 이주한 게 틀림없어. 
DIALOG/encounters/ashley_magma_morphium_01;Hey, Mr. Riggs. Look over there. Is that Morphium?;Hej, panie Riggs. Spójrz tam. Czy to Morphium?;Взгляни, мистер Ригз. Это что, морфиум?;Un instant, M. Riggs. Là-bas, c’est du morphium ?;Hey, Mr. Riggs. Sieh mal da drüben. Ist das Morphium?;Eh, Sr. Riggs. Mira ahí. ¿Eso es morphium?;Ei, Sr. Riggs. Olha lá, aquilo é Morphium?;嘿，里格斯先生。看那边。那是形变液吗？;ねぇ、ミスター・リグス。向こうを見て…あれ、モルフィウムじゃない？;릭스, 저길 봐. 저거 모르피움인가?
DIALOG/encounters/mech_magma_morphium_01;It looks like it. Please move closer so we can verify that.;Wygląda na to, że tak. Podejdź bliżej, żebyśmy mogli to sprawdzić.;Похоже на то. Подойди поближе, чтобы проверить.;Ça y ressemble. Approche-toi pour vérifier.;Das könnte sein. Lass uns näher herantreten, damit wir das überprüfen können.;Parece que sí. Acércate un poco para que pueda verificarlo.;Parece que sim. Chegue mais perto para verificarmos.;看起来像。请靠近些以便确认。;そのようだな。確認のために近づこう。;그런 것 같군요. 식별을 위해 접근하세요.
DIALOG/encounters/mech_magma_morphium_02;Ashley, I confirm that this is a pool of Morphium. The rocks around it match the ones in the Metallic Valley.;Ashley, potwierdzam, że jest to zbiornik Morphium. Skały wokół niego są identyczne jak te w Dolinie Metalicznej.;Эшли, я подтверждаю, что это резервуар морфиума. Скалы вокруг такие же, как в Железной долине.;Ashley, je confirme qu’il s’agit bien d’une mare de morphium. Les rochers alentours correspondent à ceux de la Vallée métallique.;Ashley, ich bestätige, dass es sich hierbei um eine Ansammlung von Morphium handelt. Die Felsen drumherum entsprechen denen im Metalltal.;Ashley, te confirmo que se trata de una poza de morphium. Las rocas que lo rodean coinciden con las del Valle metálico.;Ashley, confirmo que isso é uma poça de Morphium. As rochas ao redor são iguais às do Vale Metálico.;阿雪莉，我确认这是形变液体池。它周围的岩石和合金峡谷里的一样。;アシュリー、確認できた。あれはモルフィウムの溜まりだ。周囲の岩石は鋼鉄の谷で観測されたものと一致する。;애슐리, 이건 모르피움 풀입니다. 근처의 암석이 금속 계곡에 있는 것과 일치해요.
DIALOG/encounters/ashley_magma_morphium_02;This must be an impact crater from one of the X-Morph meteorites. We can take advantage of the Morphium from the pool, but we should watch out for any rogue replicants that might be roaming the area.;To musi być krater uderzeniowy po jednym z meteorytów X-Morphów. Możemy stąd pobrać Morphium, ale powinniśmy uważać na wszelkie zbuntowane replikanty, które mogą krążyć w okolicy.;Это, должно быть, кратер от падения метеорита Икс-морфов. Мы можем воспользоваться морфиумом из резервуара, но стоит опасаться вышедших из-под контроля репликантов.;Ça doit être le cratère d’impact d’une de ces météorites X-Morph. On pourrait utiliser le morphium de la mare à notre avantage, mais on devrait faire attention à toutes les répliques rebelles qui pourraient errer dans la région.;Hierbei handelt es sich wohl um einen Einschlagkrater eines X-Morph-Meteoriten. Wir können das Morphium nutzen, müssen aber auf abtrünnige Replikate achten, die möglicherweise in der Gegend herumstreifen.;Debe tratarse de un cráter originado por el impacto de uno de los meteoritos X-Morph. Podemos aprovechar el morphium de la poza, pero debemos tener cuidado con los replicantes rebeldes que podría haber merodeando por la zona.;Esta deve ser uma cratera de impacto de um dos meteoritos de X-Morph. Podemos usar o Morphium da poça, mas temos que ficar atentos a qualquer replicante insurgente que pode estar vagando por aqui.;这一定是X变体陨石撞击造成的陨石坑。我们可以利用这个形变液体池里的形变液体，但要当心可能在该区域游荡的任何失控复制体。;これは、モルフX隕石の衝突クレーターの跡ね。このプールのモルフィウムは利用できるわ。でも、狂暴化した複製体が徘徊している可能性もあるから注意しないと。;이건 분명 X-모프 운석의 충돌로 발생한 크레이터야. 풀에서 모르피움을 얻을 수 있겠지만 그 지역을 배회하는 사악한 복제품들을 조심해야겠지.
DIALOG/encounters/ashley_magma_acid_01;Look, a sludge pool. We haven't seen these around here.;Spójrz, zbiornik ze szlamem. Nie widzieliśmy tu takich wcześniej.;Смотри, шламовый бассейн. Мы тут таких еще не видели.;Regarde, une mare de vase. On en avait pas encore vu aux alentours.;Schau mal, eine Schlammpfütze. Die haben wir hier noch nie gesehen.;Mira, una poza de barro. Hacía mucho que no veíamos una por aquí.;Olha, uma poça de Borra. Não vimos nenhuma dessas por aqui.;看，一个绿沼池。我们在这附近没见过这玩意儿。;見て、ヘドロのプールよ。この辺りでは初めて見るわ。;봐, 폐기물 풀이야. 근방에서는 볼 수 없던 건데.
DIALOG/encounters/mech_magma_acid_01;Affirmative. It would have evaporated quickly in most areas of this zone, but the temperature around here is noticeably lower. It is only 362 kelvin in this small depression.;Tak. W większości obszarów tej strefy szybko by wyparował, ale temperatura w tym miejscu jest znacznie niższa. W tej niewielkiej depresji wynosi ona zaledwie 362 kelwiny.;Подтверждаю. На большей части этой области он бы быстро испарился, но здесь температура заметно ниже. В этом небольшом углублении она всего 362 градуса Кельвина.;Affirmatif. Elle se serait évaporée rapidement dans la plupart des régions de cette zone, mais la température ici est vraiment plus basse. Il ne fait que 362 kelvins dans cette petite dépression.;Positiv. In den meisten Gebieten dieser Zone wäre sie schnell verdunstet, aber die Temperatur hier ist deutlich niedriger. In dieser kleinen Senke beträgt sie nur 362 Kelvin.;Afirmativo. Se habría evaporado a gran velocidad en la mayoría de partes de esta zona, pero la temperatura aquí es notablemente más baja. En esta pequeña depresión es de solo 362 kelvin.;Afirmativo. Teria evaporado bem rápido na maioria das partes dessa zona, mas a temperatura aqui é muito mais baixa. É só 362 Kelvin nesta pequena depressão.;确认。它在该区域的绝大多数地方本该很快蒸发的，但这里的温度明显更低。这个小洼地里的温度只有362开尔文。;確認した。通常ならすぐに蒸発してしまうはずだが、ここだけ気温が低いために残っているようだ。この小さなくぼみの中はわずか362ケルビンだ。;맞습니다. 이 구역 내 대부분 지역에서는 빠르게 증발했을 테지만, 여기 주변의 온도는 확연히 낮습니다. 이 작은 못이 고작 362 켈빈밖에 되지 않습니다.
DIALOG/encounters/ashley_magma_acid_02;I think I see a large Bioanomaly at the center of the pool. Let's go check it out.;Chyba widzę dużą bioanomalię pośrodku zbiornika. Chodźmy to sprawdzić.;Кажется, в центре бассейна большая биоаномалия. Пойдем посмотрим.;Je crois que je vois une grosse anomalie biologique au centre de la mare. Allons voir.;Ich glaube, ich sehe eine große Bioanomalie in der Mitte der Pfütze. Lass uns das überprüfen.;Creo que veo una gran anomalía biológica en el centro de la poza. Vamos a echar un vistazo.;Acho que tô vendo uma grande bioanomalia no centro da poça. Vamos lá ver.;我想我看到绿沼池中央有个大型生物异变点。我们去检查一下。;プールの中央に大きなバイオアノマリーがあるように見える。確認しましょう。;내가 볼 땐 풀 중앙에 대형 바이오현상이 있는 것 같아. 확인해 보자.
DIALOG/encounters/ashley_magma_acid_03;This sludge pool has an intriguing spiral shape. I wonder if it's coincidental.;Ten zbiornik szlamu ma intrygujący spiralny kształt. Zastanawiam się, czy to przypadek.;У этого шламового бассейна любопытная спиральная форма. Интересно, она случайно так получилась?;La mare de vase a une forme de spirale assez intrigante. Je me demande si c’est une coïncidence.;Diese Schlammpfütze hat eine faszinierende Spiralform. Ich frage mich, ob das Zufall ist.;La poza de barro tiene una forma de espiral de lo más intrigante. Me pregunto si será fortuito.;A poça de Borra tem um formato espiral intrigante. Será coincidência?;这个绿沼池呈有趣的螺旋形。我很好奇这是否是巧合。;このヘドロプール、渦巻状になってるわ。偶然かしら？;이 폐기물 풀에는 흥미로운 나선형이 있는데. 이게 우연적으로 발생한 건지 궁금하네.
DIALOG/encounters/mech_magma_acid_02;You are seeing things, Ashley. It is just your human imagination playing tricks with your mind.;Masz halucynacje, Ashley. To tylko twoja ludzka wyobraźnia płata ci figle.;Это иллюзия, Эшли. Твое человеческое воображение играет с твоим восприятием.;Tu vois des choses Ashley. C’est juste ton imagination d’humaine qui te joue des tours.;Das ist nur deine Fantasie, Ashley. Die menschliche Vorstellungskraft spielt dir einen Streich.;Estás teniendo visiones, Ashley. Solo es tu imaginación humana, que juega con tu mente.;Você está vendo coisas, Ashley. É só a sua imaginação humana pregando peças em sua cabeça.;你想多了，阿雪莉。这只是你的人类想象力在捉弄你。;見間違いだ、アシュリー。人間の想像が錯覚を生んでいるだけだ。;헛것을 보고 계시는군요, 애슐리. 인간의 상상력 때문에 정신이 혼란스러운 것뿐입니다.
DIALOG/encounters/ashley_metallic_trap_01;Hey, what's this? There's a strong light coming from behind these rocks. Let's go see what it is.;Hej, co to jest? Zza tych skał dochodzi silne światło. Chodźmy zobaczyć, co to jest.;А это что? Из-за этих скал исходит сильное свечение. Пойдем посмотрим, что там.;Eh, c’est quoi ? Il y a une lumière puissante derrière ces rochers. Allons voir ce que c’est.;Hey, was ist das? Hinter diesen Felsen strahlt ein grelles Licht. Lass uns hingehen und überprüfen, was es damit auf sich hat.;Eh, ¿qué es eso? Una luz muy intensa brilla detrás de estas rocas. Vamos a ver qué es.;Ei, o que é isso? Tem uma luz forte vindo detrás daquelas rochas. Vamos ver o que é.;嘿，这是什么？有强光从这些岩石后面透出来。去看看是什么。;あれは何？岩の裏側が明るいわ。確かめてみよう。;이게 뭐야? 강한 빛이 암석 뒤에서 나오고 있는데. 뭔지 확인해 보자.
DIALOG/encounters/mech_metallic_trap_01;Danger! Hostile units are coming in from all directions.;Uwaga! Wrogie jednostki zbliżają się ze wszystkich stron.;Внимание! Враждебные существа движутся со всех направлений!;Danger ! Des unités hostiles arrivent de toutes les directions.;Gefahr! Feindliche Einheiten nähern sich aus allen Richtungen.;¡Peligro! Se acercan unidades hostiles desde todas las direcciones.;Perigo! Unidades hostis se aproximando de todas as direções.;危险！敌对单位正从四面八方涌来！;危険！敵性ユニットが四方から接近中。;위험! 적이 전 방향에서 옵니다.
DIALOG/encounters/ashley_metallic_trap_02;It's a trap! Shields up, Mr. Riggs.;To pułapka! Podnieś osłony, panie Riggs.;Это ловушка! Мистер Ригз, щиты!;C’est un piège ! Sortons les boucliers M. Riggs.;Das ist eine Falle! Schilde hoch, Mr. Riggs.;¡Es una trampa! Escudos, Sr. Riggs.;É uma armadilha! Levantar escudos, Sr. Riggs.;是陷阱！升起护盾，里格斯先生。;罠だわ！シールド展開、ミスター・リグス！;함정이야! 방어막 올려, 릭스.
DIALOG/encounters/ashley_metallic_trap_03;This was a deliberate trap, Mr. Riggs. We have to be extra careful in the Metallic Valley. We have no idea how much is left of these X-Morph.;Zastawili na nas pułapkę, panie Riggs. Musimy być wyjątkowo ostrożni w Dolinie Metalicznej. Nie mamy pojęcia, ile jeszcze pozostało tych X-Morphów.;Они намеренно устроили нам западню, мистер Ригз. В Железной долине нужно быть особенно осторожными. Мы не знаем, сколько этих Икс-морфов еще осталось.;C’était un piège, M. Riggs. Nous devons être sur nos gardes dans la Vallée métallique. On ne sait pas combien de X-Morph il reste.;Das war definitiv eine Falle, Mr. Riggs. Wir müssen im Metalltal besonders vorsichtig sein. Wir wissen nicht, wie viele X-Morph noch übrig sind.;Esta trampa estaba aquí a propósito, Sr. Riggs. Tenemos que tener mucho cuidado en el Valle metálico. No sabemos cuántos X-Morph quedan.;Essa armadilha foi complicada, Sr. Riggs. Temos que tomar muito cuidado no Vale Metálico. Não temos a menor ideia de quanto X-Morph ainda resta.;这是个精心布置的陷阱，里格斯先生。我们在合金峡谷必须格外小心。我们不知道这些X变体还剩下多少东西。;これは意図的な罠よ、ミスター・リグス。鋼鉄の谷では要注意ね。モルフXの残存状況は不明よ。;의도적인 함정이었어, 릭스. 금속 계곡에서는 조심하는 게 낫겠어. X-모프가 얼마나 남았는지 알아낼 방법이 없네.
DIALOG/encounters/mech_metallic_trap_02;That is a good point, Ashley. However, I think it would be logical to assume that if they had any real power remaining, then they would take over this planet fairly quickly. The biggest risk that we are facing here is probably associated with activating dormant security systems.;To słuszna uwaga, Ashley. Jednak moim zdaniem logiczne byłoby założenie, że gdyby mieli jeszcze jakąkolwiek realną władzę, dość szybko przejęliby kontrolę nad tą planetą. Największe ryzyko, przed którym stoimy, wiąże się prawdopodobnie z aktywacją uśpionych systemów bezpieczeństwa.;Справедливо, Эшли. Но разумно было бы предположить, что, если бы у них оставались значительные силы, они бы уже захватили всю планету. Скорее всего, здесь мы рискуем столкнуться разве что с приостановленными оборонными системами.;Excellente remarque, Ashley. Cependant, je pense qu’il est logique de supposer que s’il leur reste véritablement du pouvoir, ils prendraient la planète rapidement. Le plus grand risque auquel nous sommes confrontés ici est probablement celui lié à l’activation des systèmes de sécurité dormants.;Das ist ein guter Punkt, Ashley. Ich nehme aber an, dass sie diesen Planeten recht schnell übernommen hätten, würden sie noch über nennenswerte Kräfte verfügen. Unser größtes Risiko besteht wohl eher darin, dass die ruhenden Sicherheitssysteme aktiviert werden könnten.;Bien visto, Ashley. Sin embargo, creo que sería lógico suponer que, si aún les quedara algún poder real, se apoderarían de este planeta con bastante rapidez. El mayor riesgo al que nos enfrentamos aquí probablemente esté relacionado con la activación de sistemas de seguridad inactivos.;É um bom argumento, Ashley. Porém, acho que seria mais lógico assumir que se eles tivessem qualquer poder real restante, tomariam o controle deste planeta bem rapidamente. O maior risco que enfrentamos aqui provavelmente está associado aos sistemas de segurança dormentes.;说得对，阿雪莉。不过，我认为逻辑上可以推断，如果它们还有任何真正的实力，那它们应该早就占领这颗行星了。我们在此面临的最大风险，很可能是激活那些休眠的安全系统。;私も同意見だ、アシュリー。しかし、もし彼らにまだ十分な力があったら、とっくに惑星を支配しているはず。現在、私たちの最大のリスクは、眠るセキュリティシステムを起動させてしまうことだと思われる。;좋은 지적이에요, 애슐리. 하지만 논리적으로 고려해 봤을 때 실질적인 힘이 남아 있다면 이 행성을 빠르게 점령했을 거예요. 가장 큰 리스크는 휴면 상태의 보안 시스템을 활성화하는 것과 관련이 있을 거예요.
DIALOG/encounters/ashley_metallic_trap_04;Just like this one.;Takich jak ten tutaj.;Такими, как эта.;Comme celui-ci.;So wie dieses hier.;Como este.;Como este.;就像刚才那样。;これもその一つってことね。;바로 이런 것 말이지.
DIALOG/encounters/mech_metallic_trap_03;Exactly.;Dokładnie tak.;Именно.;Exactement.;Genau.;Exacto.;Exatamente.;完全正确。;その通り。;그렇죠.
DIALOG/encounters/ashley_metallic_trap_05;But what if a security system started to replicate itself? ;A co by było, gdyby system bezpieczeństwa zaczął się sam replikować?;Но что если оборонная система начнет самовоспроизводиться? ;Et si un système de sécurité commençait à se répliquer tout seul ? ;Aber was wäre, wenn sich ein Sicherheitssystem selbst replizieren würde? ;Pero, ¿qué pasaría si un sistema de seguridad comenzara a replicarse a sí mismo? ;E se um sistema de segurança começar a se replicar? ;但如果一个安全系统开始自我复制呢？;もしセキュリティシステムが自己複製を始めたら？ ;보안 시스템이 스스로를 복제하기 시작했다면 어떻게 되는 거지? 
DIALOG/encounters/mech_metallic_trap_04;Yes, that could theoretically become a problem. However, security systems are usually autonomous and self-contained. The risk of activating a self-replicating consciousness is close to zero. If you want to reduce this chance, then you should probably stop activating unknown artifacts.;Tak, teoretycznie mogłoby to stanowić problem. Jednak systemy bezpieczeństwa są zazwyczaj autonomiczne i samowystarczalne. Ryzyko aktywacji samoreplikującej się świadomości jest bliskie zeru. Jeśli chcesz zmniejszyć to ryzyko, powinnaś prawdopodobnie zaprzestać aktywowania nieznanych artefaktów.;Теоретически, это может создать для нас проблему. Однако системы безопасности обычно автономны и изолированы. Риск активации самовоспроизводящегося сознания близок к нулю. Если хочешь свести его на нет, вероятно, стоит прекратить активировать неизвестные артефакты.;Oui, théoriquement, ça pourrait être un problème. Cependant, les systèmes de sécurité sont souvent autonomes et indépendants.Le risque d’activer une conscience auto-réplicante est proche de zéro. Si tu veux en réduire la probabilité, tu devrais sûrement arrêter d’activer des artefacts inconnus.;Ja, das könnte theoretisch zu einem Problem werden. Allerdings sind Sicherheitssysteme in der Regel autonom und autark. Das Risiko, dass sie ein sich selbst replizierendes Bewusstsein entwickeln, ist nahezu null. Wenn du dieses Risiko minimieren möchtest, solltest du besser keine unbekannten Artefakte aktivieren.;Sí, en teoría eso podría llegar a ser un problema. Sin embargo, los sistemas de seguridad suelen ser autónomos. El riesgo de activar una conciencia autorreplicante es casi nulo. Si quieres reducir esta posibilidad, deberías dejar de activar artefactos desconocidos.;Sim, na teoria, isso poderia ser um problema. Porém, os sistemas de segurança costumam ser autônomos e se conterem. O risco de ativar uma consciência auto-replicante é quase zero. Se quiser reduzir esta probabilidade, então é melhor parar de ativar artefatos desconhecidos.;是的，理论上这可能会成为一个问题。然而，安全系统通常是自主独立运行的。激活一个自我复制意识的风险接近于零。如果你想降低这种风险，那最好别再去激活那些未知神器了。;理論上は問題になりえる。しかし通常、セキュリティシステムは自律的かつ自己完結型になっている。自己複製する意識が起動する可能性はゼロに近い。未知のアーティファクトの起動を避けるのが最善だ。;이론적으로 문제가 될 수 있겠죠. 하지만 보안 시스템은 보통 자율적이고 독립적이에요. 자가 복제 의식을 활성화할 리스크는 거의 없다고 볼 수 있죠. 이 가능성을 줄이고 싶다면 미지의 유물을 활성화하는 걸 멈춰야 할 거예요.
DIALOG/encounters/ashley_metallic_trap_06;Oh no, I'd rather increase it than decrease it. We didn't come here to hide under a blanket.;To nie wchodzi w grę. Jak już, to mam zamiar aktywować ich jeszcze więcej. Nie boję sie ich.;О нет, я лучше его наоборот повышу. Мы здесь не для того, чтобы прятать голову в песок.;Oh, non. J’aime autant augmenter la probabilité que la baisser. On est pas venus ici pour avoir la trouille.;Oh, im Gegenteil. Ich will es lieber öfter tun als weniger. Wir sind nicht hier, um uns unter der Bettdecke zu verstecken.;Ah, no, prefiero aumentarlo que disminuirlo. No hemos venido aquí para escondernos bajo una manta.;Ah, não, eu prefiro aumentar do que diminuir. Não viemos aqui para se esconder numa coberta.;哦不，我宁愿增加风险也不愿降低它。我们可不是来这儿躲毯子底下的。;いや、それでも私は挑戦したい。隠れるためにここまで来た覚えはないわ。;아, 줄이기 보다는 높이고 싶어. 꽁꽁 숨으려고 여기 온 게 아니잖아.
DIALOG/encounters/mech_metallic_trap_05;I sometimes fail to understand why you were chosen to lead this mission.;Czasami nie rozumiem, dlaczego to właśnie ciebie wybrano do poprowadzenia tej misji.;Иногда я перестаю понимать, почему тебя выбрали для этой миссии.;Je me demande parfois pourquoi tu as été choisie pour mener cette mission;Manchmal kann ich mir kaum ergründen, warum du für die Leitung dieser Mission ausgewählt wurdest.;A veces no entiendo por qué te eligieron para dirigir esta misión.;Às vezes, não entendo por que escolheram você para liderar esta missão.;我有时真的不理解为什么会选你来领导这次任务。;君にこのミッションの指揮を任された理由が、時々分からなくなる。;가끔은 이 임무를 이끄는 데 당신이 선정된 이유를 이해하는 데 실패하고는 해요.
DIALOG/encounters/ashley_metallic_trap_07;People who prefer stay-at-home jobs don't become Riftbreakers, Mr. Riggs. ;Osoby, które preferują pracę w domu, nie zostają Riftbreakerami, panie Riggs.;Те, кто привык работать из дома, не становятся рифтбрейкерами, мистер Ригз. ;Les gens qui préfèrent les emplois de bureaux ne deviennent pas des Riftbreakers, M. Riggs. ;Menschen, die lieber im Homeoffice arbeiten, werden keine Riftbreaker, Mr. Riggs. ;Las personas que prefieren limitarse a trabajar desde casa no se convierten en Riftbreakers, Sr. Riggs. ;Pessoas que preferem trabalhar em casa não viram Salta-Fendas, Sr. Riggs. ;偏爱居家工作的人可不会成为银河破裂者，里格斯先生。;家にいるのが好きなタイプの人はリフトブレーカーにならないってことよ、ミスター・リグス。 ;집에 있는 걸 좋아하는 사람들은 리프트브레이커가 되지 않아, 릭스. 
DIALOG/encounters/mech_metallic_mud_01;Ashley, I have picked up something that might be of interest.;Ashley, znalazłem coś, co może cię zainteresować.;Эшли, я обнаружил кое-что интересное.;Ashley, j’ai récupéré quelque chose qui pourrait être intéressant.;Ashley, ich habe etwas erfasst, das dich interessieren könnte.;Ashley, he recogido algo que podría interesarte.;Ashley, peguei algo que possa ser do seu interesse.;阿雪莉，我探测到一些可能感兴趣的东西。;アシュリー、興味深い地形を検知した。;애슐리, 흥미로운 신호가 잡혀요.
DIALOG/encounters/ashley_metallic_mud_01;What is it?;Co to jest?;И что же?;Qu’est-ce que c’est ?;Was denn?;¿Qué?;O que é?;是什么？;何かしら？;뭔데?
DIALOG/encounters/mech_metallic_mud_02;That chasm over there contains water and tropical vegetation. Move closer to the edge if you want to see it.;Ta przepaść zawiera wodę i tropikalną roślinność. Podejdź bliżej krawędzi, jeśli chcesz ją zobaczyć.;В этой расщелине есть вода и тропическая растительность. Подойди поближе к краю, если хочешь посмотреть.;Ce gouffre contient de l’eau et de la végétation tropicale. Approche-toi plus près du bord si tu veux voir.;Die Schlucht dort drüben ist mit Wasser und tropischer Vegetation bedeckt. Tritt näher an den Rand, wenn du sie sehen möchtest.;Esa sima de allí contiene agua y vegetación tropical. Acércate al borde si quieres verla.;Aquele precipício ali tem água e vegetação tropical. Chegue mais perto da beirada se quiser ver.;那边那道裂谷里有水和热带植被。如果你要看就靠近边缘一点。;向こうに深い裂け目があり、水と熱帯植生が確認できる。縁に近づけばさらによく見えるはずだ。;저기 있는 틈에 물과 열대 식물이 있어요. 원한다면 가장자리로 가까이 가서 확인해 보죠
DIALOG/encounters/ashley_metallic_mud_02;Oh, that's unexpected. This hole is really not that deep. The metallic surface is just a few meters thick.;O, to zaskakujące. Ta dziura nie jest aż tak głęboka. Warstwa metalu ma tylko kilka metrów grubości.;Неожиданно. Провал не такой уж и глубокий. Толщина металлической поверхности всего несколько метров.;Oh, c’est inattendu ça. Ce trou n’est pas si profond. La surface métallique n’est épaisse que de quelques mètres.;Oh, das ist überraschend. Dieses Loch ist wirklich nicht so tief. Die metallische Oberfläche ist nur wenige Meter dick.;Vaya, menuda sorpresa. El agujero no es muy profundo. La superficie metálica apenas tiene un par de metros de grosor.;Ah, que inesperado. Esse buraco nem é tão fundo. A superfície metálica tem só alguns metros de espessura.;哦，真没想到。这个洞其实并不深。合金表面只有几米厚。;それは意外ね。この穴、思ったより浅いわ。金属層はせいぜい数メートルしかない。;오, 그건 예상 못 했는데. 이 구멍은 그리 깊지 않아. 금속 표면은 몇 미터 두께밖에 되지 않고.
DIALOG/encounters/mech_metallic_mud_03;We are near the edge of the Metallic Valley crater, so it makes sense. ;Jesteśmy blisko krawędzi krateru Metalicznej Doliny, więc to ma sens.;Логично, ведь мы находимся у края кратера Железной долины. ;Nous sommes proches du bord du cratère de la Vallée métallique, c’est assez logique. ;Wir sind unweit vom Rand des Kraters des Metalltals entfernt, daher ist es naheliegend. ;Estamos cerca del borde del cráter del Valle metálico. Es lógico que sea así. ;Estamos próximos da beirada da cratera do Vale Metálico, então faz sentido. ;我们靠近合金峡谷陨石坑的边缘，所以这倒也合理。;ここは鋼鉄の谷のクレーターの縁に近い。その特徴は妥当と言える。 ;금속 계곡 크레이터의 가장자리 근처니까 그럴 만도 하네요. 
DIALOG/encounters/ashley_metallic_mud_03;The thing that comes to my mind right now is the fact that a meteorite of the size that created this crater must have been enormous. This must have been a mass extinction event.;Pierwsza rzecz, która przychodzi mi teraz do głowy, to fakt, że meteoryt, który stworzył ten krater, musiał być ogromny. Musiało to być wydarzenie, które spowodowało masowe wymieranie gatunków.;Мне кажется, метеорит, образовавший этот кратер, должен был быть просто огромным. Наверное, это была настоящая планетарная катастрофа.;Ce qui me vient en tête là, maintenant, c’est le fait qu’une météorite capable de créer un tel cratère devait être énorme. Elle a sûrement provoqué une extinction de masse.;Mir fällt spontan auf, dass der Meteorit, der einen solchen Krater hinterlassen hat, gigantisch gewesen sein muss. Das hat sicher zu einer Massenauslöschung geführt.;Lo primero que me viene a la cabeza es que para que un meteorito dejase un cráter de semejante tamaño, tenía que ser enorme. Debió de tratarse de un evento de extinción masiva.;O que me vem à mente agora é o fato de que o meteorito que criou uma cratera desse tamanho deve ser enorme. Pode ter sido um evento de extinção em massa.;我现在想到的是，能制造出这种大小陨石坑的陨石该是何等巨大。这一定是一次大灭绝事件。;このクレーターを作った隕石はどれだけ巨大だったのかしら。まさに大量絶滅級のインパクトだったはず。;지금 떠오르는 건 이 크레이터를 만든 운석의 크기가 엄청났다는 사실이야. 분명 대멸종이 발생했을 정도겠지.
