;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
gui/menu/research/description/quantum_cortex_laboratory_lvl_3;This research enables the construction of the Stabilized Hypercondensate Centrifuge component for the Quantum Research Lab. It increases the lab's processing speed.;Usprawnienia w algorytmach analitycznych pozwalają szybciej przetwarzać nawet najbardziej złożone zagadnienia. Badania przebiegają sprawniej, niezależnie od ich poziomu skomplikowania. ;Продвинутые аналитические алгоритмы позволяют стремительно обрабатывать сложнейшие данные. Исследования продвигаются быстрее, независимо от сложности. ;Les améliorations apportées aux algorithmes analytiques permettent au laboratoire de traiter plus efficacement les sujets les plus complexes. La recherche progresse alors plus rapidement, quelle que soit sa complexité. ;Optimierte Analysealgorithmen ermöglichen es dem Labor, selbst die komplexesten Themen effizienter zu bearbeiten. Damit kommt die Forschung, unabhängig vom Schwierigkeitsgrad, schneller voran. ;Las mejoras de los algoritmos de análisis permiten que el laboratorio se encargue de hasta las cosas más complejas con mayor eficiencia. Las investigaciones avanzarán más rápido, independientemente de su dificultad. ;Aprimoramentos nos algoritmos analíticos permitem que o laboratório lide até mesmo com os tópicos mais complexos mais eficientemente. Pesquisas progridem mais rápido, independentemente da dificuldade. ;改进后的分析算法使实验室能更高效地处理复杂课题，研究速度不再受难度限制。;改良された情報分析アルゴリズムにより、ラボが複雑な課題をより効率よく処理できるようになる。難易度を問わず、研究速度が上昇する。 ;분석 알고리즘의 개선으로 연구실이 그 어떤 복잡한 분야도 더욱 효율적으로 처리할 수 있게 되었습니다. 연구가 난이도에 관계없이 더 빠르게 진행됩니다. 
gui/menu/research/description/quantum_cortex_laboratory_lvl_4;This research enables the construction of the Supercharged Plasma Ion Accelerator component for the Quantum Research Lab. It increases the lab's processing speed.;Dzięki adaptacyjnym algorytmom, Laboratorium samodzielnie priorytetyzuje badania w zależności od sytuacji strategicznej. Wiedza płynie tam, gdzie jest najbardziej potrzebna. ;Адаптивные алгоритмы корректируют курс исследований, учитывая ключевые задачи. Информация поступает туда, где она критически необходима. ;Grâce à des algorithmes adaptatifs, le laboratoire hiérarchise ses recherches en fonction des besoins stratégiques. Les connaissances affluent ainsi là où elles sont le plus utiles. ;Mit adaptiven Algorithmen setzt das Labor Prioritäten in der Forschung auf der Grundlage des strategischen Bedarfs. Das Wissen fließt dorthin, wo es am meisten gebraucht wird. ;Con algoritmos adaptativos, el laboratorio prioriza la investigación basándose en las necesidades estratégicas. El conocimiento se dirige hacia donde más se le necesita. ;Com algoritmos adaptativos, o laboratório prioriza pesquisas com base na necessidade estratégica. O conhecimento flui onde é mais necessário. ;通过自适应算法，实验室可根据战略需求优先处理研究项目，知识输送更具针对性。;適応型アルゴリズムの実装により、ラボが戦略的需要に応じて優先する研究を決定するようになる。知識は、それを最も必要とする場所に送られる。 ;적응형 알고리즘을 통해 연구실은 전략적 필요에 따라 연구 우선순위를 결정합니다. 지식이 가장 필요한 곳으로 흘러갑니다. 
gui/menu/research/description/quantum_cortex_laboratory_lvl_5;This research enables the construction of the Kotiuk's Brown Matter Recylers component for the Quantum Research Lab. It increases the lab's processing speed to its maximum.;Laboratorium osiąga maksymalną wydajność i pełną integrację z systemami kolonii. Pozwala to znacząco skrócić czas potrzebny na prowadzenie najbardziej wymagających badań. ;Лаборатория достигает предельной эффективности и полной синхронизации с системами колонии. Исследования завершаются быстрее, чем когда-либо.;Le laboratoire parvient à une efficacité maximale et à une intégration totale avec les systèmes de la colonie. Ainsi, le temps nécessaire pour mener à bien les recherches les plus exigeantes est considérablement réduit.;Das Labor erreicht das höchste Effizienzniveau und ist voll in die Systeme der Kolonie integriert. Damit wird die Zeit, die für die anspruchsvollsten Forschungsarbeiten benötigt wird, erheblich verkürzt.;El laboratorio alcanza su máxima eficiencia y una integración total con los sistemas de la colonia. Esto reduce significativamente el tiempo necesario para completar las investigaciones más exigentes.;O laboratório alcança sua eficiência máxima e integração completa com os sistemas da colônia. Isso reduz significativamente o tempo necessário para concluir até mesmo as pesquisas mais exigentes.;实验室达到顶级效率并与殖民系统完全整合，显著缩短高难度研究的完成时间。;ラボの効率は実現可能な最高レベルにまで上昇し、コロニーのシステムと完全に統合される。これにより最も需要の高い研究に要する時間が大幅に短縮される。;연구실이 최고 효율에 이르며 식민지 시스템과 완전히 통합됩니다. 이로 인해 가장 요구가 높은 연구를 완료하는 데 필요한 시간이 크게 줄어듭니다.
gui/menu/research/name/arcology_workshop;Arcology Workshop;Warsztat Arkologii;Аркологическая мастерская;Atelier d’arcologie;Arkologie-Werkstatt;Taller de arcologías;Oficina Arcológica;生态工坊;アーコロジー・ワークショップ;아콜로지 작업실
gui/menu/research/name/gravitational_hyper_lens;Gravitational Hyper Lens -  lvl. 1;Soczewka Hipergrawitacyjna – poz. 1;Гравитационная гиперлинза - ур. 1;Hyperlentille gravitationnelle – niv. 1;Gravitations-Hyperlinse – St. 1;Hiperlente gravitatoria: nv. 1;Hiperlente Gravitacional - nv. 1;重力超聚焦透镜 - 等级1;重力ハイパーレンズ - LV1;중력 하이퍼 렌즈 - 레벨 1
gui/menu/research/name/gravitational_hyper_lens_lvl_2;Gravitational Hyper Lens -  lvl. 2;Soczewka Hipergrawitacyjna – poz. 2;Гравитационная гиперлинза - ур. 2;Hyperlentille gravitationnelle – niv. 2;Gravitations-Hyperlinse – St. 2;Hiperlente gravitatoria: nv. 2;Hiperlente Gravitacional - nv. 2;重力超聚焦透镜 - 等级2;重力ハイパーレンズ - LV2;중력 하이퍼 렌즈 - 레벨 2
gui/menu/research/name/gravitational_hyper_lens_lvl_3;Gravitational Hyper Lens -  lvl. 3;Soczewka Hipergrawitacyjna – poz. 3;Гравитационная гиперлинза - ур. 3;Hyperlentille gravitationnelle – niv. 3;Gravitations-Hyperlinse – St. 3;Hiperlente gravitatoria: nv. 3;Hiperlente Gravitacional - nv. 3;重力超聚焦透镜 - 等级3;重力ハイパーレンズ - LV3;중력 하이퍼 렌즈 - 레벨 3
gui/menu/research/name/gravitational_hyper_lens_lvl_4;Gravitational Hyper Lens -  lvl. 4;Soczewka Hipergrawitacyjna – poz. 4;Гравитационная гиперлинза - ур. 4;Hyperlentille gravitationnelle – niv. 4;Gravitations-Hyperlinse – St. 4;Hiperlente gravitatoria: nv. 4;Hiperlente Gravitacional - nv. 4;重力超聚焦透镜 - 等级4;重力ハイパーレンズ - LV4;중력 하이퍼 렌즈 - 레벨 4
gui/menu/research/name/gravitational_hyper_lens_lvl_5;Gravitational Hyper Lens -  lvl. 5;Soczewka Hipergrawitacyjna – poz. 5;Гравитационная гиперлинза - ур. 5;Hyperlentille gravitationnelle – niv. 5;Gravitations-Hyperlinse – St. 5;Hiperlente gravitatoria: nv. 5;Hiperlente Gravitacional - nv. 5;重力超聚焦透镜 - 等级5;重力ハイパーレンズ - LV5;중력 하이퍼 렌즈 - 레벨 5
gui/menu/research/name/hydroponic_lab;Hydroponic Lab - lvl. 1;Laboratorium Hydroponiczne – poz. 1;Гидропонная лаборатория - ур. 1;Laboratoire hydroponique – niv. 1;Hydroponisches Nachhaltigkeitslabor – St. 1;Laboratorio hidropónico: lvl. 1;Laboratório Hidropônico - nv. 1;水培实验室 - 等级1;水耕栽培ラボ - LV1;수경 재배 실험실 - 레벨 1
gui/menu/research/name/hydroponic_lab_lvl_2;Hydroponic Lab - lvl. 2;Laboratorium Hydroponiczne – poz. 2;Гидропонная лаборатория - ур. 2;Laboratoire hydroponique – niv. 2;Hydroponisches Nachhaltigkeitslabor – St. 2;Laboratorio hidropónico: lvl. 2;Laboratório Hidropônico - nv. 2;水培实验室 - 等级2;水耕栽培ラボ - LV2;수경 재배 실험실 - 레벨 2
gui/menu/research/name/hydroponic_lab_lvl_3;Hydroponic Lab - lvl. 3;Laboratorium Hydroponiczne – poz. 3;Гидропонная лаборатория - ур. 3;Laboratoire hydroponique – niv. 3;Hydroponisches Nachhaltigkeitslabor – St. 3;Laboratorio hidropónico: lvl. 3;Laboratório Hidropônico - nv. 3;水培实验室 - 等级3;水耕栽培ラボ - LV3;수경 재배 실험실 - 레벨 3
gui/menu/research/name/hydroponic_lab_lvl_4;Hydroponic Lab - lvl. 4;Laboratorium Hydroponiczne – poz. 4;Гидропонная лаборатория - ур. 4;Laboratoire hydroponique – niv. 4;Hydroponisches Nachhaltigkeitslabor – St. 4;Laboratorio hidropónico: lvl. 4;Laboratório Hidropônico - nv. 4;水培实验室 - 等级4;水耕栽培ラボ - LV4;수경 재배 실험실 - 레벨 4
gui/menu/research/name/hydroponic_lab_lvl_5;Hydroponic Lab - lvl. 5;Laboratorium Hydroponiczne – poz. 5;Гидропонная лаборатория - ур. 5;Laboratoire hydroponique – niv. 5;Hydroponisches Nachhaltigkeitslabor – St. 5;Laboratorio hidropónico: lvl. 5;Laboratório Hidropônico - nv. 5;水培实验室 - 等级5;水耕栽培ラボ - LV5;수경 재배 실험실 - 레벨 5
gui/menu/research/name/nanobot_center;Nanobot Center - lvl. 1;Centrum Nanobotów – poz. 1;Центр наноботов - ур. 1;Centre de nanobot – niv. 1;Kontrollzentrum für Nanobot-Schwärme – St. 1;Centro de nanobots: lvl. 1;Centro de Nanorrobôs - nv. 1;纳米机器人中心 - 等级1;ナノボットセンター - LV1;나노봇 센터 - 레벨 1
gui/menu/research/name/nanobot_center_lvl_2;Nanobot Center - lvl. 2;Centrum Nanobotów – poz. 2;Центр наноботов - ур. 2;Centre de nanobot – niv. 2;Kontrollzentrum für Nanobot-Schwärme – St. 2;Centro de nanobots: lvl. 2;Centro de Nanorrobôs - nv. 2;纳米机器人中心 - 等级2;ナノボットセンター - LV2;나노봇 센터 - 레벨 2
gui/menu/research/name/nanobot_center_lvl_3;Nanobot Center - lvl. 3;Centrum Nanobotów – poz. 3;Центр наноботов - ур. 3;Centre de nanobot – niv. 3;Kontrollzentrum für Nanobot-Schwärme – St. 3;Centro de nanobots: lvl. 3;Centro de Nanorrobôs - nv. 3;纳米机器人中心 - 等级3;ナノボットセンター - LV3;나노봇 센터 - 레벨 3
gui/menu/research/name/nanobot_center_lvl_4;Nanobot Center - lvl. 4;Centrum Nanobotów – poz. 4;Центр наноботов - ур. 4;Centre de nanobot – niv. 4;Kontrollzentrum für Nanobot-Schwärme – St. 4;Centro de nanobots: lvl. 4;Centro de Nanorrobôs - nv. 4;纳米机器人中心 - 等级4;ナノボットセンター - LV4;나노봇 센터 - 레벨 4
gui/menu/research/name/nanobot_center_lvl_5;Nanobot Center - lvl. 5;Centrum Nanobotów – poz. 5;Центр наноботов - ур. 5;Centre de nanobot – niv. 5;Kontrollzentrum für Nanobot-Schwärme – St. 5;Centro de nanobots: lvl. 5;Centro de Nanorrobôs - nv. 5;纳米机器人中心 - 等级5;ナノボットセンター - LV5;나노봇 센터 - 레벨 5
gui/menu/research/name/quantum_cortex_laboratory;Quantum Cortex Lab - lvl. 1;Laboratorium Kwantowo-Rdzeniowe – poz. 1;Лаборатория квантового сознания - ур. 1;Laboratoire de cortex quantique – niv. 1;Quantenkortex-Labor – St. 1;Laboratorio de córtex cuántico: nv. 1;Laboratório de Córtice Quântico - nv. 1;量子核心实验室 - 等级1;量子コーテックスラボ - LV1;양자 코텍스 실험실 - 레벨 1
gui/menu/research/name/quantum_cortex_laboratory_lvl_2;Quantum Cortex Lab - lvl. 2;Laboratorium Kwantowo-Rdzeniowe – poz. 2;Лаборатория квантового сознания - ур. 2;Laboratoire de cortex quantique – niv. 2;Quantenkortex-Labor – St. 2;Laboratorio de córtex cuántico: nv. 2;Laboratório de Córtice Quântico - nv. 2;量子核心实验室 - 等级2;量子コーテックスラボ - LV2;양자 코텍스 실험실 - 레벨 2
gui/menu/research/name/quantum_cortex_laboratory_lvl_3;Quantum Cortex Lab - lvl. 3;Laboratorium Kwantowo-Rdzeniowe – poz. 3;Лаборатория квантового сознания - ур. 3;Laboratoire de cortex quantique – niv. 3;Quantenkortex-Labor – St. 3;Laboratorio de córtex cuántico: nv. 3;Laboratório de Córtice Quântico - nv. 3;量子核心实验室 - 等级3;量子コーテックスラボ - LV3;양자 코텍스 실험실 - 레벨 3
gui/menu/research/name/quantum_cortex_laboratory_lvl_4;Quantum Cortex Lab - lvl. 4;Laboratorium Kwantowo-Rdzeniowe – poz. 4;Лаборатория квантового сознания - ур. 4;Laboratoire de cortex quantique – niv. 4;Quantenkortex-Labor – St. 4;Laboratorio de córtex cuántico: nv. 4;Laboratório de Córtice Quântico - nv. 4;量子核心实验室 - 等级4;量子コーテックスラボ - LV4;양자 코텍스 실험실 - 레벨 4
gui/menu/research/name/quantum_cortex_laboratory_lvl_5;Quantum Cortex Lab - lvl. 5;Laboratorium Kwantowo-Rdzeniowe – poz. 5;Лаборатория квантового сознания - ур. 5;Laboratoire de cortex quantique – niv. 5;Quantenkortex-Labor – St. 5;Laboratorio de córtex cuántico: nv. 5;Laboratório de Córtice Quântico - nv. 5;量子核心实验室 - 等级5;量子コーテックスラボ - LV5;양자 코텍스 실험실 - 레벨 5
gui/menu/server_options.current_mission;Current mission: ${mission_name};Obecna misja: ${mission_name};Текущая миссия: ${mission_name};Mission actuelle : ${mission_name};Aktuelle Mission: ${mission_name};Misión actual: ${mission_name};Missão atual: ${mission_name};当前任务：${mission_name};現在のミッション：${mission_name};현재 임무: ${mission_name}
gui/menu/server_options.dedicated_server_running;Running as dedicated server;Działa jako serwer dedykowany;Работает как выделенный сервер;Exécuté en tant que serveur dédié;Als dedizierter Server genutzt;Servidor dedicado;Rodando como servidor dedicado;作为专用服务器运行中;専用サーバーで稼働中;전용 서버로 실행 중입니다.
gui/menu/server_options.disconnected;Disconnected;Rozłączono;Отключено;Déconnecté;Verbindung getrennt;Desconectado;Desconectado;已断开连接;通信が切断されました;연결이 해제되었습니다
gui/menu/server.load_game;Server loaded the game!;Serwer wczytał grę!;Сервер загрузил игру!;Le serveur a chargé la partie !;Der Server hat das Spiel geladen!;¡El servidor ha cargado la partida!;O servidor carregou o jogo.;服务器已加载游戏！;サーバーにゲームがロードされました！;서버가 게임을 불러왔습니다!
gui/planetary_scanner/go_to_next_map_vote;<style="vote_blue">${player}</style>\n started vote about jumping to next map\n<style="vote_value">${map}</style> ;<style="vote_blue">${player}</style>\n rozpoczął głosowanie na skok do następnej mapy\n<style="vote_value">${map}</style> ;<style="vote_blue">${player}</style>\n начинает голосование о переходе на следующую карту\n<style="vote_value">${map}</style> ;<style="vote_blue">${player}</style>\n a ouvert un vote concernant le passage à la carte suivante\n<style="vote_value">${map}</style> ;<style="vote_blue">${player}</style>\n hat die Abstimmung über den Wechsel zur nächsten Karte gestartet –\n<style="vote_value">${map}</style> ;<style="vote_blue">${player}</style>\n ha comenzado un voto para saltar al siguiente mapa\n<style="vote_value">${map}</style> ;<style="vote_blue">${player}</style>\n iniciou uma votação para saltar para o próximo mapa\n<style="vote_value">${map}</style> ;<style="vote_blue">${player}</style>\n が次のマップへ行くための投票を開始しました\n<style="vote_value">${map}</style> ;<style="vote_blue">${player}</style>\n が次のマップへ行くための投票を開始しました\n<style="vote_value">${map}</style> ;<style="vote_blue">${player}</style>\n 다음 지도로 점프하는 것에 대한 투표가 시작되었습니다\n<style="vote_value">${map}</style> 
gui/planetary_scanner/rift_jump_commencing;Rift jump commencing...;Rozpoczynanie skoku...;Начинается прыжок через разлом…;Démarrage du saut dimensionnel...;Riftsprung wird eingeleitet …;Comenzando salto dimensional...;Iniciando salto de fenda…;裂隙跳跃启动中...;リフトジャンプを開始しています…;리프트 점프가 시작됩니다...
gui/popup/beta_welcome_message;Welcome to The Riftbreaker Co-Op Beta! \n\nThank you for joining us in the challenging process of crafting an enjoyable online experience for all Riftbreaker fans. Please note that the online Co-Op mode is still not finished. Many of the game's features are unbalanced or may not function as intended. \n\nThe goal of the Beta Phase is to find all of the technical problems left to be solved and to gather your feedback regarding what makes the online experience fun and what doesn't. The scope of the multiplayer beta is currently limited to the Survival Mode and the Tropical Zone. We chose to limit the possible gameplay options to focus on solving as many issues as possible in a restricted environment before we move on to a broader scope.\n\n Please send us your feedback through our Discord server, the Steam forums, or any other contact channels.;Witamy w becie trybu Co-Op w The Riftbreaker! \n\nDziękujemy za dołączenie do nas w tym wymagającym procesie tworzenia satysfakcjonującej rozgrywki online dla wszystkich fanów Riftbreakera. Pamiętaj, że tryb współpracy online wciąż nie jest ukończony. Wiele elementów gry jest niezbalansowanych lub może nie działać zgodnie z założeniami. \n\nCelem fazy beta jest wykrycie wszystkich pozostałych problemów technicznych oraz zebranie opinii na temat tego, co sprawia, że rozgrywka online jest przyjemna – a co nie. Zakres bety multiplayera jest obecnie ograniczony do trybu przetrwania i strefy tropikalnej. Zdecydowaliśmy się ograniczyć dostępne opcje rozgrywki, by skupić się na rozwiązywaniu jak największej liczby problemów w kontrolowanym środowisku, zanim rozszerzymy zakres testów. \n\nPrześlij nam swoją opinię przez nasz serwer Discord lub forum Steam.;Приветствуем вас в бета-версии совместного режима The Riftbreaker! \n\nМы рады видеть вас среди тестировщиков, помогающих создать идеальный онлайн-режим для поклонников игры. Имейте в виду, что совместный режим все еще находится в разработке - некоторые игровые механики несбалансированы или могут работать некорректно. \n\nЭта фаза бета-тестирования направлена на выявление технических проблем и сбор ваших отзывов о том, что делает игру интересной, а что требует доработки. Пока что бета ограничивается режимом выживания и тропической зоной - так мы сможем максимально эффективно исправить ошибки, прежде чем расширять функционал. Поделитесь своим мнением на нашем Discord-сервере, форуме Steam или других платформах!;Bienvenue dans la bêta de la coop de The Riftbreaker ! \n\nNous vous remercions de nous soutenir dans notre processus de création d’une expérience en ligne appréciable pour tous les fans de Riftbreaker. Gardez à l’esprit que le mode coop en ligne disponible n’est pas encore le produit fini. De nombreuses caractéristiques du jeu sont encore déséquilibrées ou ne fonctionnent pas comme prévu.\n\nL’objectif de la bêta est d’identifier tous les problèmes techniques à régler et de réunir vos avis afin d’identifier les éléments de l’expérience qui fonctionnent et ceux qui fonctionnent moins. La bêta multijoueur se limite pour le moment au mode survie et à la zone tropicale. Nous avons décidé de restreindre les possibilités afin de pouvoir nous concentrer le plus possible sur les choses à corriger dans un environnement restreint avant d’élargir le contenu disponible.\n\nEnvoyez-nous vos avis dans le serveur Discord, sur les forums Steam ou dans n’importe lequel de nos canaux de contact;Willkommen in der Koop-Beta von The Riftbreaker!\n\n Vielen Dank, dass du uns bei dem schwierigen Prozess unterstützt, ein angenehmes Online-Erlebnis für alle Riftbreaker-Fans zu entwickeln. Bitte beachte, dass der Online-Koop-Modus noch nicht fertiggestellt ist. Viele Funktionen des Spiels sind unausgewogen oder funktionieren möglicherweise nicht wie erwartet. \n\nDas Ziel der Beta-Phase ist es, alle technischen Probleme zu finden, die noch behoben werden müssen, und euer Feedback einzuholen, um herauszufinden, was das Online-Erlebnis unterhaltsam macht und was nicht. Derzeit umfasst die Mehrspieler-Beta den Überlebensmodus und die tropische Zone. Wir möchten zunächst so viele Probleme wie möglich in einer begrenzten Umgebung beheben, bevor wir uns auf einen größeren Bereich konzentrieren.\n\n Bitte sende uns dein Feedback über unseren Discord-Server, die Steam-Foren oder andere Kanäle.;¡Bienvenidos a la beta cooperativa de The Riftbreaker! \n\nGracias por uniros a nosotros en el complicado proceso que es crear una experiencia online de la que todos los fans de The Riftbreaker puedan disfrutar. Tened en cuenta que el modo cooperativo online aún no está acabado. Muchas de las funciones del juego están desequilibradas o puede que no funcionen como se espera. \n\nEl objetivo de esta fase beta es terminar de resolver todos los problemas técnicos y recibir vuestras opiniones sobre qué hace que la experiencia online sea divertida y qué debería mejorarse. Por ahora, el alcance de la beta multijugador se limita al modo Supervivencia y a la zona tropical. Hemos decidido daros menos opciones de juego para poder centrarnos en resolver la mayor cantidad posible de problemas en un entorno específico antes de escalar estos arreglos. \n\nPor favor, escribe tu opinión en nuestro servidor de Discord, los foros de Steam o nuestros otros canales de contacto.;Boas-vindas à versão cooperativa beta de The Riftbreaker!\n\nObrigado por juntar-se a nós no processo desafiador de criar uma boa experiência online para todos os fãs de The Riftbreaker. Por favor, note que o modo cooperativo online ainda não está concluído. Muitos recursos do jogo estão desbalanceados ou podem não funcionar como esperado.\n\nO objetivo da fase beta é: encontrar todos problemas técnicos que faltam ser resolvidos e reunir suas avaliações sobre os pontos fortes e fracos da experiência online. O escopo da versão multijogador beta está limitada, no momento, ao Modo Sobrevivência e à Zona Tropical. Nós escolhemos limitar as opções de jogabilidade disponíveis para podermos resolver o máximo possível de problemas em ambiente restrito, antes de ampliarmos nossa meta.\n\nPor favor, envie-nos sua avaliação através do nosso servidor no Discord, fóruns no Steam ou quaisquer outros canais de contato.;欢迎加入《银河破裂者》合作模式Beta测试！\n\n感谢您参与为所有《银河破裂者》粉丝打造愉快在线体验的挑战性进程。请注意，在线合作模式尚未完工，游戏中许多功能尚未平衡或可能无法按预期运行。\n\nBeta阶段的目标是发现所有待解决的技术问题，并收集您对在线体验乐趣点的反馈。当前多人测试范围仅限于生存模式和热带区域。我们限制可选玩法是为了在拓展范围前，集中解决限定环境中的问题。\n\n请通过Discord服务器、Steam论坛或其他联系渠道向我们提交反馈。;The Riftbreaker CO-OPベータ版へようこそ！\n\n全世界のRiftbreakerファンへ最高のオンライン体験をお届けするためのプロセスにご参加いただき誠にありがとうございます！オンラインCO-OPモードはまだ制作中です。ゲーム内の多くの要素はまだバランスが取れていなかったり不具合を起こす可能性があります。\n\nベータ段階の目標は、残る技術的問題点を見つけ出し、プレイヤーの皆様からのフィードバックを集めてオンライン体験をより楽しくする要素と楽しさを損なう要素をはっきりさせることです。現在、マルチプレイベータ版の範囲は「サバイバルモード」と「熱帯」に限定されています。これはゲームプレイの範囲を限定することで、より広い範囲での問題を処理する前に限定的な範囲での問題解決に注力するためです。\n\nフィードバックはDiscordサーバー、Steamフォーラム、その他のあらゆる連絡手段で受け付けております。;리프트브레이커의 협동 플레이 베타에 오신 것을 환영합니다! \n\n모든 리프트브레이커 팬들을 위해 즐겁고 흥미로운 온라인 경험을 만들기 위한 도전적인 과정에 참여해 주셔서 감사합니다. 온라인 협동 플레이 모드는 아직 완성되지 않았음을 알려드립니다. 게임의 여러 콘텐츠가 밸런스가 맞지 않거나 의도한 대로 작동하지 않을 수 있습니다. \n\n베타 단계의 목표는 해결해야 할 기술적 문제를 찾아내고, 온라인 재미있는 요소와 그렇지 않은 요소에 대한 피드백을 수집하는 것입니다. 멀티플레이어 베타의 범위는 현재 생존 모드와 열대 지대로 제한되어 있습니다. 저희는 제한된 환경에서 가능한 한 많은 문제를 해결하기 위해 게임플레이 옵션을 제한하기로 결정했습니다. 이후 더 넓은 범위로 확장할 예정입니다.\n\n 피드백은 Discord 서버, Steam 포럼, 또는 기타 연락 채널을 통해 보내주시기를 바랍니다.
gui/popup/email_subscribe_newsletter;Are you sure you wish to subscribe to <style="popups_content_blue">EXOR Studios</style> newsletter?;Czy jesteś pewien, że chcesz zasubskrybować newsletter <style="popups_content_blue">EXOR Studios</style>?;Вы уверены, что хотите подписаться на рассылку новостей <style="popups_content_blue">EXOR Studios</style>?;Voulez-vous vraiment vous inscrire à la newsletter d’<style="popups_content_blue">EXOR Studios</style> ?;Möchtest du den Newsletter von <style="popups_content_blue">EXOR Studios</style> wirklich abonnieren?;¿Seguro que quieres suscribirte al boletín informativo de <style="popups_content_blue">EXOR Studios</style>?;Tem certeza de que deseja assinar o boletim informativo da <style="popups_content_blue">EXOR Studios</style>?;您确定要订阅<style="popups_content_blue">EXOR Studios</style>的新闻通讯吗？;<style="popups_content_blue">EXOR Studios</style>のニュースレターに登録しますか？;<style="popups_content_blue">EXOR Studios</style> 뉴스레터를 구독하시겠습니까?
gui/popup/email_subscribe_newsletter/footer;By clicking Confirm you agree to our Privacy Policy https://www.exorstudios.com/privacy-policy/;Klikająć Potwierdź zgadzasz się na naszą Politykę Prywatności https://www.exorstudios.com/privacy-policy/;Нажимая «Подтвердить», вы соглашаетесь с нашей политикой конфиденциальности https://www.exorstudios.com/privacy-policy/;En cliquant sur Confirmer, vous acceptez notre politique de confidentialité https://www.exorstudios.com/privacy-policy/;Indem du auf „Bestätigen“ klickst, erklärst du dich mit unserer Datenschutzerklärung unter https://www.exorstudios.com/privacy-policy/ einverstanden.;Al hacer clic en confirmar, aceptas nuestra Política de privacidad https://www.exorstudios.com/privacy-policy/;Ao clicar em "Confirmar", você concorda com nossa Política de Privacidade. (https://www.exorstudios.com/privacy-policy/);点击"确认"即表示您同意我们的隐私政策https://www.exorstudios.com/privacy-policy/;「承認」を押すことでプライバシーポリシーに同意したことになります https://www.exorstudios.com/privacy-policy/;확인 버튼을 클릭하시면 개인정보 처리방침에 동의하시는 것으로 간주됩니다. https://www.exorstudios.com/privacy-policy/
gui/popup/server_connection_dlc_mismatch;Failed to connect! \nThe server is running with DLC that you do not have. \n\n Server DLC: <style="popups_content_blue">${server_content}</style>  \nYour DLC: <style="popups_content_blue">${client_content}</style>;Nie udało się połączyć! \nSerwer działa z DLC którego nie posiadasz. \n\n DLC Serwera: <style="popups_content_blue">${server_content}</style>  \nTwoje DLC: <style="popups_content_blue">${client_content}</style>;Не удалось подключиться! \nСервер работает с DLC, которого у вас нет. \n\n DLC сервера: <style="popups_content_blue">${server_content}</style> \nВаш DLC: <style="popups_content_blue">${client_content}</style>;Échec de la connexion ! \nLe serveur utilise un DLC que vous ne possédez pas. \n\n DLC du serveur : <style="popups_content_blue">${server_content}</style>  \nVotre DLC : <style="popups_content_blue">${client_content}</style>;Verbindung fehlgeschlagen!\nDer Server benutzt einen DLC, den du nicht besitzt.\n\nServer-DLC: <style="popups_content_blue">${server_content}</style>\nDein DLC: <style="popups_content_blue">${client_content}</style>;¡Error al conectarse! \nEl servidor tiene activado un DLC que no tienes. \n\n DLC del servidor: <style="popups_content_blue">${server_content}</style>  \nTu DLC: <style="popups_content_blue">${client_content}</style>;Falha ao conectar!\nO servidor está rodando com um DLC que você não possui.\n\nDLC do servidor: <style="popups_content_blue">${server_content}</style>\nSeu DLC: <style="popups_content_blue">${client_content}</style>;连接失败！\n服务器运行的DLC与您拥有的不一致。\n\n服务器DLC：<style="popups_content_blue">${server_content}</style>  \n您的DLC：<style="popups_content_blue">${client_content}</style>;接続失敗！\nサーバーにはあなたが所持していないDLCが適用されています。\n\nサーバーのDLC：<style="popups_content_blue">${server_content}</style>\nあなたのDLC：<style="popups_content_blue">${client_content}</style>;연결에 실패했습니다! \n서버에서 귀하가 소유하지 않은 DLC와 함께 실행 중입니다. \n\n 서버 DLC: <style="popups_content_blue">${server_content}</style>  \n귀하의 DLC: <style="popups_content_blue">${client_content}</style>
