;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
DIALOG/weather/mech_meteor_shower_warning_01;Warning! My radar is tracking a meteor swarm. Its flight trajectory ends very close to our location. Prepare for bombardment.;Uwaga, namierzyłem deszcz meteorów. Analiza ich trajektorii wskazuje na to, że musimy przygotować się na bombardowanie.;Внимание! Мой радар засек метеоритный поток. Его траектория упирается прямо в наши координаты. Готовься к бомбардировке.;Attention ! Mon radar détecte une pluie de météorites. Sa trajectoire de vol se termine très près de notre emplacement. Préparons-nous à être bombardés.;Achtung! Mein Radar erkennt einen Meteorschwarm. Seine Flugbahn endet sehr nah an unserer Position. Wappne dich für ein Bombardement.;¡Cuidado! Mi radar detecta una gran cantidad de meteoritos. El final de su trayectoria está muy cerca de nuestra ubicación. Prepárate para un bombardeo.;Atenção! Meu radar está detectando uma concentração de meteoros. A trajetória deles termina perto da nossa localização. Prepare-se para o bombardeio.;注意！我的雷达侦测到多颗陨石将要撞击离我们很近的位置。做好应对撞击的准备。;警告！隕石群を検知した。飛翔軌道の終端はこの場所にほど近い。衝撃に備えろ。;경고! 레이더에 유성우가 잡힙니다. 추락 위치가 우리 위치와 매우 가깝습니다. 폭격당할 수 있으니 대비하세요.
DIALOG/weather/mech_meteor_shower_warning_01_short;Warning! Meteor shower expected to hit our location soon.;Uwaga! Deszcz meteorów zmierza w naszym kierunku.;Внимание! По нашему участку скоро ударит метеоритный поток.;Attention ! Une pluie de météorites va bientôt toucher notre emplacement.;Achtung! Ein Meteorschauer nähert sich unserer Position.;¡Cuidado! Se espera que una lluvia de meteoritos impacte con nuestra ubicación pronto.;Atenção! A chuva de meteoros atingirá nossa localização em breve.;注意！多颗陨石将要撞击我们的位置了。;警告！間もなく隕石群がこの場所に到来する見込み。;경고! 유성우가 곧 우리 위치로 떨어집니다.
DIALOG/weather/mech_no_wind_end_01;Wind currents are returning back to regular strength. Wind Turbine power production is returning to nominal elevels.;Prądy powietrzne wracają do normalności. Turbiny Wiatrowe wracają do swojej znamionowej wydajności.;Ветровые потоки восстанавливают нормальную силу. Мощность ветрогенератора возвращается к номинальной.;Les courants aériens retrouvent leur force habituelle. La production des éoliennes revient à la normale.;Die Windgeschwindigkeit hat sich normalisiert. Die Leistung der Windkraftanlagen kehrt in den Normbereich zurück.;El viento está volviendo a su intensidad normal. La producción de potencia de los aerogeneradores está volviendo a niveles nominales.;As correntes de vento estão voltando com a força de sempre. Os níveis de produção de potência das Turbinas Eólicas estão normalizando.;气流强度恢复正常。风轮能量产出恢复正常水平。;風の強さが平時並みに戻ろうとしている。風力タービンの発電量は通常レベルに回復中。;바람의 흐름이 정상 강도로 돌아왔습니다. 풍력 발전용 터빈의 발전 출력도 일반적인 수준으로 돌아옵니다.
DIALOG/weather/mech_no_wind_start_01;Wind has stopped. This will affect Wind Turbine power generation.;Wiatr się zatrzymał. Produkcja energii przez Turbiny Wiatrowe została wstrzymana.;Ветер утих. Это повлияет на производительность ветрогенератора.;Le vent s'est arrêté, ce qui va affecter la production des éoliennes.;Es herrscht Windstille. Das wird die Energieleistung der Windkraftanlagen beeinflussen.;El viento ha parado. Esto afectará al rendimiento de producción de los aerogeneradores.;O vento parou. Isto afetará a geração de potência das Turbinas Eólicas.;风停了。这将对风能产出造成影响。;風がやんだ。風力タービンの発電量に影響が出るだろう。;바람이 멈췄어요. 풍력 발전용 터빈 발전량에도 영향을 줄 겁니다.
DIALOG/weather/mech_no_wind_warning_01;I'm detecting a change in wind power. This may affect our Wind Turbines.;Wykrywam zmiany w prędkości wiatru. Musimy się spodziewać, że wpłynie to na działanie naszych Turbin Wiatrowych.;Наблюдаю изменение силы ветра. Это может повлиять на ветрогенераторы.;Je détecte un changement dans l'énergie éolienne, ce qui peut affecter nos éoliennes.;Ich messe eine Änderung in der Windkraft. Das könnte Einfluss auf unsere Windkraftanlagen haben.;Estoy detectando un cambio en la fuerza del viento. Esto podría afectar a nuestros aerogeneradores.;Estou detectando uma mudança na potência eólica. Isto pode afetar nossas Turbinas Eólicas.;我侦测到风力变化。这可能会对风轮造成影响。;風力量の変化を検知。風力タービンに影響が出る可能性がある。;풍속이 변했어요. 풍력 발전용 터빈에도 영향을 줄 겁니다.
DIALOG/weather/mech_rain_end_01;The rain is over. Base operations returning back to normal.;Deszcz się skończył. Baza powraca do standardowego trybu działania.;Дождь закончился. Базовые процессы вернулись к норме.;La pluie s'est arrêtée. Les opérations de la base reviennent à la normale.;Der Regen ist vorbei. Alle Anlagen der Basis funktionieren normal.;La lluvia ha amainado. Las operaciones de la base están volviendo a la normalidad.;A chuva parou. As operações da base estão voltando ao normal.;雨停了。基地运作恢复正常。;雨がやんだ。基地は通常操業に回復中。;비가 그쳤어요. 기지 작동 상황이 정상으로 돌아옵니다.
DIALOG/weather/mech_rain_start_01;This rain is harmless to our base, but it decreases solar panel efficiency until it stops.;Ten rodzaj deszczu nie jest w stanie wyrządzić szkód w naszej bazie, ale obniża efektywność produkcji energii przez Panele Słoneczne.;Этот дождь не повредит нашей базе, но эффективность солнечных батарей снизится, пока он не кончится.;Cette pluie est inoffensive pour notre base, mais elle va diminuer l'efficacité des panneaux solaires jusqu'à ce qu'elle cesse.;Dieser Regen ist zwar harmlos, doch er schwächt die Leistungsfähigkeit unserer Solaranlagen.;Esta lluvia es inofensiva para nuestra base, pero disminuirá la eficiencia de los paneles solares.;Esta chuva não prejudicará a base, mas reduzirá a eficiência dos Painéis Solares enquanto não parar.;这场雨未对基地造成损害，但在停雨前会降低太阳能板的效率。;雨は基地にとっては無害だが、降雨中はソーラーパネルの発電量が低下する。;이번 비는 기지에 피해를 주진 않아요, 하지만 그치기 전까지는 태양광 패널의 발전 효율이 낮아질 거예요.
DIALOG/weather/mech_rain_warning_01;Air humidity is rising. It's going to rain in a moment.;Zwiększa się wilgotność powietrza. Zanosi się na deszcz.;Влажность воздуха повышается. С минуты на минуту пойдет дождь.;L'humidité de l'air s'accroit. Il va bientôt pleuvoir.;Die Luftfeuchtigkeit steigt. Es wird jeden Augenblick anfangen zu regnen.;La humedad del aire está aumentando. Va a llover de un momento a otro.;A umidade do ar está aumentando. Vai chover daqui a pouco.;空气湿度增加。马上要下雨了。;大気中の湿度が上昇中。間もなく雨が降る。;공기 중 습도가 올라갑니다. 곧 비가 내리겠어요.
DIALOG/weather/mech_resource_comet_end_01;The comet has hit the ground. Ashley, let's go and investigate that area.;Kometa uderzyła w ziemię. Udajmy się tam i by ją zbadać.;Комета упала. Эшли, пойдем исследуем тот участок.;La comète a touché le sol. Ashley, allons étudier cette zone.;Der Komet ist eingeschlagen. Ashley, lass uns die Einschlagsstelle untersuchen.;El cometa ha impactado con la tierra. Ashley, vayamos a investigar la zona.;O cometa atingiu o solo. Ashley, vamos lá investigar a área.;彗星撞击地面了。阿雪莉，我们去那个位置查看一下。;彗星が落下した。アシュリー、落下地点を調べてみよう。;혜성이 떨어졌어요. 애슐리, 가서 그 지역을 조사해 봅시다.
DIALOG/weather/mech_resource_comet_start_01;The comet has a very interesting mineral composition. It has to bring in something valuable. I am tracking its landing location.;Ta kometa wykazuje bardzo interesującą strukturę mineralną. Na pewno uda się wyciągnąć z niej coś użytecznego. Namierzam jej pozycję lądowania.;У этой кометы очень любопытный минеральный состав. Наверняка, там будет что-то ценное. Я определяю координаты падения.;La composition minérale de la comète est très intéressante. On y trouvera certainement quelque chose de valeur. Je cherche son lieu d'atterrissage.;Der Komet verfügt über eine sehr interessante Mineralienkomposition. Da wird sicher etwas Wertvolles dabei sein. Ich verfolge seine Landeposition.;El cometa tiene una composición mineral muy interesante. Seguro que podemos obtener algo valioso. Estoy rastreando su ubicación.;O cometa tem uma composição mineral muito interessante. Deve ter algo de valor. Estou rastreando o local da queda.;这颗彗星的矿物组成非常有趣，肯定包含某些珍贵物质。我正在追踪它的落地位置。;彗星は極めて興味深い鉱物構成をしている。何か貴重な発見があるはずだ。落下地点を調べる。;혜성은 아주 흥미로운 광물로 구성됐죠. 뭔가 귀중한 게 있을 겁니다. 떨어진 위치를 추적하고 있어요.
DIALOG/weather/mech_resource_comet_start_01_short;The comet might bring us something valuable. I'm tracking its position.;Ta kometa może zawierać cenne minerały. Namierzam.;Возможно, комета принесла нам кое-что ценное. Определяю ее координаты.;La comète nous apportera peut-être des choses de valeur. Je cherche son lieu d'atterrissage.;Der Komet könnte uns etwas Wertvolles mitbringen. Ich verfolge seine Position nach.;Podríamos obtener algo valioso del cometa. Estoy rastreando su ubicación.;Talvez o cometa tenha trazido algo de valor. Estou rastreando sua localização.;彗星或许包含着什么珍贵物质。我正在追踪它的位置。;彗星から貴重な発見があるかもしれない。位置を検索する。;혜성에 뭔가 귀중한 게 있을 겁니다. 위치를 추적하고 있어요.
DIALOG/weather/mech_resource_comet_warning_01;Ashley, I've detected a small piece of a comet entering the atmosphere close to our position. It is highly probably that it will land close to our base.;Ashley, wykryłem mały odłamek komety przebijający się przez atmosferę stosunkowo niedaleko od nas. Prawdopodobieństwo tego, że wyląduje w pobliżu naszej bazy jest dość wysokie.;Эшли, я обнаружил осколок кометы, вошедший в атмосферу недалеко от нас. Очень вероятно, что он упадет рядом с нашей базой.;Ashley, j'ai détecté un petit morceau de comète qui a pénétré l'atmosphère près de notre position. Il est très probable qu'elle atteigne le sol près de notre base.;Ashley, ich habe einen kleinen Kometensplitter geortet, der nicht weit von unserer Position in die Atmosphäre eintritt. Es ist sehr wahrscheinlich, dass er in der Nähe unserer Basis einschlägt.;Ashley, he detectado una pequeña parte de un cometa entrando en la atmósfera cerca de nuestra posición. Es muy probable que impacte cerca de nuestra base.;Ashley, detectei um pequeno pedaço de cometa atravessando a atmosfera perto de onde estamos. É muito provável que ele caia perto da nossa base.;阿雪莉，我侦测到有一小块彗星碎片进入了大气层，位置离我们很近。很有可能会落在基地附近。;アシュリー、このエリアの大気圏に小型彗星が突入したことを検知した。高確率で基地付近に落下する。;애슐리, 혜성의 작은 파편이 대기권에 진입했고 우리 위치에 가까이 오고 있어요. 우리 기지 근처에 떨어질 가능성이 높습니다.
DIALOG/weather/mech_resource_comet_warning_01_short;Ashley, an astronomical object has entered Galatea's atmosphere close to our coordinates.;Ashley, nieznany obiekt astronomiczny wleciał w atmosferę Galatei.;Эшли, в атмосферу Галатеи вошел астрономический объект недалеко от нашего местоположения.;Ashley, un objet céleste a pénétré l'atmosphère de Galatea à proximité de nos coordonnées.;Ashley, ein astronomisches Objekt ist unweit unserer Koordinaten in Galateas Atmosphäre eingedrungen.;Ashley, un objeto astronómico ha entrado en la atmósfera de Galatea cerca de nuestra posición.;Ashley, um objeto astronômico adentrou a atmosfera de Galatea perto das nossas coordenadas.;阿雪莉，有天体进入了伽拉忒亚的大气层，非常接近我们的位置。;アシュリー、この座標の上空、ガラテアの大気圏へ天体が突入した。;애슐리, 어떤 천체가 갈라테아 대기권으로 들어왔어요. 우리 기지와 가깝습니다.
DIALOG/weather/mech_resource_earthquake_end_01;The earthquake is over. It looks like it unearthed an object near its epicentre.;Trzęsienie ziemi skończyło się. Wygląda na to, że odsłoniło ono coś ciekawego w okolicach epicentrum.;Землетрясение закончилось. Похоже, оно вытолкнуло на поверхность объект рядом с эпицентром.;Le tremblement de terre est terminé. On dirait qu'il a fait remonter un objet près de son épicentre.;Das Erdbeben ist vorbei. Scheint so, als hätte es ein Objekt in der Nähe des Epizentrums freigelegt.;El terremoto ha terminado. Parece que ha sacado a la luz un objeto cerca de su epicentro.;O terremoto acabou. Parece que ele desenterrou um objeto perto do seu epicentro.;地震结束了。似乎在震中附近发现了什么。;地震は終わりだ。震源の近くで何かが表出したようだ。;지진이 멈췄습니다. 진앙 근처에 무언가가 발견되었습니다.
DIALOG/weather/mech_resource_earthquake_start_01;The earthquake is starting. It will deal serious damage to our buildings.;Zaczyna się trzęsienie ziemi. Wyrządzi poważne szkody budynkom w naszej bazie.;Землетрясение начинается. Оно нанесет серьезный ущерб нашим зданиям.;Le tremblement de terre commence. Il va infliger de sérieux dégâts à nos bâtiments.;Das Erdbeben beginnt. Es wird an unseren Gebäuden beträchtlichen Schaden anrichten.;El terremoto está empezando. Provocará graves daños a nuestros edificios.;O terremoto está começando. Ele causará sérios danos às nossas construções.;地震开始了。它会严重破坏我们的建筑。;揺れが始まった。施設に深刻な被害が出るだろう。;지진이 시작되었습니다. 진앙 지역의 건물들에 큰 피해가 예상됩니다.
DIALOG/weather/mech_resource_earthquake_warning_01;I'm detecting seismic activity near our position.;Wykrywam zwiększoną aktywność sejsmiczną w pobliżu naszej pozycji.;Я обнаруживаю сейсмическую активность рядом с нашей позицией.;Je détecte une activité sismique près de notre position.;Ich messe seismische Aktivität nahe unserer Position.;Detecto actividad sísmica cerca de nuestra posición.;Estou detectando atividade sísmica perto da nossa posição.;我检测到我们附近有地震活动。;付近で地震活動を検知した。;현재 위치 근처에서 지진 활동이 감지됩니다.
DIALOG/weather/mech_rock_rain_end_01;I'm not tracking any volcanic bombs in the air. The threat has passed. Now we can assess the damage.;Na radarze nie widać już więcej skał lecących w naszą stronę. Zagrożenie minęło. Możemy teraz dokonać oceny szkód.;Я не отслеживаю никаких вулканических бомб в воздухе. Угроза миновала. Теперь мы можем оценить ущерб.;Je ne détecte aucun débris volcanique dans l'air. La menace est passée. Nous pouvons maintenant évaluer les dégâts.;Ich orte keine Vulkanbomben in der Luft. Die Bedrohung ist vorbei. Jetzt können wir den Schaden einschätzen.;No detecto ninguna bomba volcánica en el aire. La amenaza ha pasado. Es hora de evaluar los daños.;Não estou detectando bombas vulcânicas no ar. A ameaça passou, já podemos avaliar os danos.;空气中检测不到任何火山炮弹了。危险已经过去了。现在我们可以评估一下受损情况。;空中の火山弾の反応が消滅。危機は去った。被害状況を確認しよう。;대기 중에 화산탄이 감지되지 않습니다. 위협이 사라졌습니다. 이제 피해를 산정할 수 있습니다.
DIALOG/weather/mech_rock_rain_end_01_short;The threat from volcanic material has passed.;Zagrożenie ze strony materiału wulkanicznego minęło.;Угроза от вулканического материала миновала.;La menace posée par les débris volcaniques est passée.;Die Bedrohung durch vulkanisches Material ist vorbei.;La amenaza de los materiales volcánicos ha terminado.;A ameaça de material vulcânico passou.;火山带来的威胁已经过去了。;噴石による危機は去った。;화산분출물에 의한 위협이 사라졌습니다.
DIALOG/weather/mech_rock_rain_start_01;Danger! Large volcanic chunks of rock are dropping from the sky. They can cause serious damage.;Uwaga! Duże fragmenty skał wulkanicznych spadają z nieba. Mogą one wyrządzić poważne szkody.;Опасность! С неба падают большие куски вулканической породы. Они могут причинить серьезный ущерб.;Attention ! De gros morceaux de roche volcanique tombent du ciel. Ils peuvent provoquer d'importants dégâts.;Gefahr! Große vulkanische Gesteinsbrocken fallen vom Himmel herab. Sie können schweren Schaden verursachen.;¡Cuidado! Grandes trozos de roca volcánica están cayendo del cielo. Pueden causar importantes daños.;Perigo! Grandes pedaços de rocha vulcânica estão caindo do céu. Isto pode causar sérios danos.;危险！大块的火山岩正从空中落下。它们会造成严重的破坏。;危険！空から巨大な噴石が降り注いでくる。衝突すれば深刻なダメージを受ける。;위험! 거대한 화산탄이 떨어지고 있습니다. 심각한 피해를 초래할 수 있습니다.
DIALOG/weather/mech_rock_rain_start_01_short;Large chunks of volcanic rock inbound. Threat of serious damage.;Nadlatują duże fragmenty skał wulkanicznych. Groźba poważnych uszkodzeń.;Приближаются крупные куски вулканической породы. Угроза серьезных разрушений.;Gros morceaux de roche volcanique en approche. Danger de dégâts importants.;Große vulkanische Gesteinsbrocken fallen nieder. Schwere Schäden drohen.;Se aproximan grandes trozos de roca volcánica. Son una grave amenaza.;Grandes pedaços de rocha vulcânica a caminho. Ameaça de sérios danos.;大量大块火山岩坠入。严重破坏警告。;巨大な噴石が飛来してくる。深刻なダメージの危機。;거대한 화산탄이 접근 중. 심각한 피해 예상됨.
DIALOG/weather/mech_rock_rain_warning_01;Warning! I've detected a nearby volcano explosion. Prepare for volcanic rock bombardment.;Uwaga! Wykryłem erupcję pobliskiego wulkanu. Przygotujmy się na opady materiału piroklastycznego.;Внимание! Наблюдаю взрыв вулкана поблизости. Приготовься к бомбардировке вулканическими породами.;Attention ! J'ai détecté une explosion volcanique non loin. Préparons-nous à des retombées de roches volcaniques.;Achtung! Ich habe einen Vulkanausbruch in der Nähe geortet. Wappne dich für ein Bombardement durch Vulkangestein.;¡Atención! He detectado una explosión volcánica en las cercanías. Prepárate para un bombardeo de rocas volcánicas.;Atenção! Eu detectei uma explosão vulcânica próxima. Preparar para bombardeamento de rochas vulcânicas.;注意！我检测到附近有一座火山爆发。准备好接受火山岩的轰炸吧。;警告！付近で火山の噴火を検知した。噴石の飛来に備えよ。;경고! 근처에서 화산 폭발이 감지되었습니다. 화산탄에 대비하세요.
DIALOG/weather/mech_solar_burn_end_01;The Sun's activity is decreasing. Heat and radiation levels are returning back to normal.;Aktywność słoneczna zmniejsza się. Spadają poziomy temperatury I promieniowania.;Активность Солнца снижается. Уровень тепла и радиации возвращается в норму.;L'activité solaire diminue. Les niveaux de chaleur et de radiations retournent à la normale.;Die Sonnenaktivität nimmt ab. Hitze und Strahlenwerte normalisieren sich wieder.;La actividad solar está disminuyendo. El calor y los niveles de radiación están volviendo a la normalidad.;A atividade solar está em declínio. Os níveis de calor e radiação estão voltando ao normal.;太阳活动正在减少。温度和辐射水平恢复正常。;太陽活動が低下している。熱と日射量が通常レベルに戻っていく。;태양의 활동량이 감소합니다. 열과 방사능 수치가 정상화됩니다.
DIALOG/weather/mech_solar_burn_start_01;The Sun is burning us and our structures. It's dangerous, but this activity should not last very long.;Słońce pali zarówno nas, jak I nasze struktury. Jest to niebezpieczne, ale nie powinno potrwać za długo. ;Солнце сжигает нас и наши строения. Это опасно, но такая активность не должна продолжаться очень долго.;Le soleil nous brûle, ainsi que nos structures. C'est dangereux, mais ça ne devrait pas durer très longtemps.;Die Sonne verbrennt uns und unsere Strukturen. Es ist gefährlich, aber diese Aktivität sollte nicht sehr lange andauern.;El sol nos está achicharrando. Es peligroso, pero este máximo de actividad no debería durar demasiado.;O Sol está queimando a nós e nossas estruturas. É perigoso, mas essa atividade não deve durar muito tempo.;太阳正在灼烧着我们的装甲和建筑。这很危险，但应该不会持续太久。;太陽の熱で我々も建物も焼けそうだ。危険な状況だが、長くは続かないはずだ。;태양이 우리 건물과 모두를 태우고 있습니다. 위험하지만, 오래가지는 않을 것입니다.
DIALOG/weather/mech_solar_burn_start_01_short;The Sun is burning us and our structures.;Słońce pali nasze struktury.;Солнце сжигает нас и наши строения.;Le soleil nous brûle, ainsi que nos structures.;Die Sonne verbrennt uns und unsere Strukturen.;El sol nos está achicharrando.;O Sol está queimando a nós e nossas estruturas.;太阳正在灼烧着我们的装甲和建筑。;太陽の熱で我々も建物も焼けそうだ。;태양이 우리 건물과 모두를 태우고 있습니다.
DIALOG/weather/mech_solar_burn_warning_01;Warning! I am detecting dangerous Sun activity. Ashley, there is no protective atmosphere over this desert. We're going to sustain damage.;Uwaga! Wykrywam wzmożoną aktywność słoneczną. Ashley, tego regionu planety nie chroni atmosfera. Na pewno doznamy uszkodzeń.;Внимание! Я засек опасную активность Солнца. Эшли, над этой пустыней нет защитной атмосферы. Мы получим повреждения.;Attention ! Je détecte une activité solaire dangereuse. Ashley, il n'y a pas d'atmosphère protectrice au-dessus de ce désert. Nous allons subir des dommages.;Achtung! Ich messe gefährliche Sonnenaktivität. Ashley, über dieser Wüste gibt es keine schützende Atmosphäre. Wir werden Schaden davontragen.;¡Atención! Detecto una peligrosa actividad solar. Ashley, no hay atmósfera protectora en este desierto. Vamos a sufrir daños.;Atenção! Estou detectando atividades solares perigosas. Ashley, não há atmosfera protetora sobre esse deserto. Nós sofreremos danos.;注意！我检测到危险的太阳活动。阿雪莉，这片沙漠上没有大气保护层。我们只能硬抗伤害。;警告！危険な太陽活動を検知。アシュリー、この砂漠には太陽光を遮る大気の層が存在しない。損傷を受けるだろう。;경고! 위험한 태양 활동이 감지됩니다. 애슐리, 이곳의 대기권에는 차폐막이 없습니다. 피해를 감수해야 합니다.
DIALOG/weather/mech_solar_burn_warning_01_short;Warning! I am detecting dangerous Sun activity.;Uwaga! Wykrywam niebezpieczną aktywność ze strony słońca.;Внимание! Я засек опасную активность Солнца.;Attention ! Je détecte une activité solaire dangereuse.;Achtung! Ich messe gefährliche Sonnenaktivität.;¡Atención! Detecto una peligrosa actividad solar.;Atenção! Estou detectando atividades solares perigosas.;注意！我检测到危险的太阳活动。;警告！危険な太陽活動を検知。;경고! 위험한 태양 활동이 감지됩니다.
DIALOG/weather/mech_solar_eclipse_end_01;The eclipse is over. These events may occur from time to time.;Zaćmienie skończyło się. Mogą się one zdarzać od czasu do czasu.;Затмение закончилось. Такие события могут происходить время от времени.;L'éclipse est terminée. Ces événements risquent d'arriver de temps en temps.;Die Finsternis ist vorbei. Diese Vorgänge dürften von Zeit zu Zeit vorkommen.;El eclipse ha terminado. Estos fenómenos ocurren de forma periódica.;O eclipse acabou. Eventos como esse devem ocorrer de tempos em tempos.;日食结束了。这些天文事件可能时不时就会发生。;日食が終わった。この現象は今後も時折起こる可能性がある。;일식이 끝났습니다. 주기적으로 볼 수 있는 현상입니다.
DIALOG/weather/mech_solar_eclipse_end_01_short;The eclipse is over.;Zaćmienie skończyło się. ;Затмение закончилось.;L'éclipse est terminée.;Die Finsternis ist vorbei.;El eclipse ha terminado.;O eclipse acabou.;日食结束了。;日食が終わった。;일식이 끝났습니다.
DIALOG/weather/mech_solar_eclipse_start_01;Solar eclipse in progress. Solar Panel efficiency at 0%. This event will be over soon.;Zaćmienie słońca w toku. Efektywność Paneli Słonecznych na poziomie 0%. Niedługo będzie po wszystkim.;Сейчас солнечное затмение. Эффективность солнечных панелей составляет 0 %. Это событие скоро закончится.;L'éclipse de Soleil est en cours. L'efficacité des panneaux solaires est nulle. Cet événement sera bientôt terminé.;Die Sonnenfinsternis ist im Gange. Die Leistung der Solaranlage ist bei 0 %. Dieser Vorgang ist bald vorbei.;Hay un eclipse solar en curso. La eficiencia de los paneles solares está al 0 %. El evento terminará pronto.;Eclipse solar em andamento. Eficiência dos painéis solares em 0%. Esse evento acabará em breve.;正在进行日食。太阳能板工作效率为0%。这一活动很快就会结束。;日食が進行中。ソーラーパネルの稼働率は0%。この現象はじきに終わる。;일식 진행 중. 태양광 패널 효율 0%. 이 현상은 곧 끝날 예정입니다.
DIALOG/weather/mech_solar_eclipse_warning_01;Ashley, based on my calculations there's a solar eclipse coming up soon. Solar Panels will be down for it's duration.;Ashley, moje obliczenia wskazują na to, że czeka nas niedługo zaćmienie słońca. Na czas jego trwania nasze Panele Słoneczne przestaną działać.;Эшли, по моим расчетам, скоро будет солнечное затмение. Солнечные панели будут отключены на время затмения.;Ashley, d'après mes calculs, une éclipse de Soleil aura bientôt lieu. Les panneaux solaires seront inopérants pendant toute sa durée.;Ashley, laut meinen Berechnungen wird es bald eine Sonnenfinsternis geben. Währenddessen werden die Solaranlagen nicht arbeiten.;Ashley, según mis cálculos, pronto habrá un eclipse solar. Los paneles solares no funcionarán mientras dure.;Ashley, com base nos meus cálculos, um eclipse solar chegará em breve. Os Painéis Solares estarão inativos durante o evento.;阿雪莉，根据我的计算，日食很快就会到来。在日食期间太阳能板无法工作。;アシュリー、私の計算によればそろそろ日食が始まる。その間ソーラーパネルは稼働を停止する。;애슐리, 제 계산에 의하면 곧 일식이 일어날 예정입니다. 그동안 태양광 패널은 오프라인됩니다.
DIALOG/weather/mech_solar_eclipse_warning_01_short;Ashley, we are going to experience a solar eclipse today.;Ashley, czeka nas dzisiaj zaćmienie słońca.;Эшли, сегодня мы будем наблюдать солнечное затмение.;Ashley, il va y avoir une éclipse de Soleil aujourd'hui.;Ashley, heute werden wir eine Sonnenfinsternis erleben.;Ashley, hoy seremos testigos de un eclipse solar.;Ashley, hoje veremos um eclipse solar.;阿雪莉，我们今天将会经历一场日食。;アシュリー、今日は日食だ。;애슐리, 오늘 일식이 일어날 예정입니다.
DIALOG/weather/mech_strong_wind_end_01;Wind speed is returning back to typical values. Wind Turbine efficiency returning to normal.;Prędkość wiatru wraca do typowych wartości. Produkcja energii przez Turbiny Wiatrowe wraca do normy.;Скорость ветра возвращается к норме. Мощность ветрогенератора восстанавливается.;La vitesse du vent retrouve ses valeurs habituelles. L'efficacité des éoliennes revient à la normale.;Die Windgeschwindigkeit kehrt in den Normalbereich zurück. Effizienz der Windkraftanlagen normalisiert sich.;La velocidad del viento está volviendo a sus valores normales. El rendimiento de los aerogeneradores volverá a la normalidad.;O vento está voltando à velocidade de sempre. A eficiência das Turbinas Eólicas está normalizando.;风速恢复到标准值。风轮效率回到正常水平。;風速が標準値に回復中。風力タービンの発電量が戻っていく。;풍속이 일반적인 수준으로 돌아왔어요. 풍력 발전용 터빈 효율이 정상으로 돌아옵니다.
DIALOG/weather/mech_strong_wind_start_01;Wind speed is at an exceptional high. Wind Turbine efficiency is at maximum.;Dzisiejsza prędkość wiatru jest niespodziewanie wysoka. Turbiny Wiatrowe pracują z maksymalną wydajnością.;Скорость ветра необычайно высока. Ветрогенератор работает на максимум.;La vitesse du vent est exceptionnellement élevée. L'efficacité des éoliennes est à son maximum.;Die Windgeschwindigkeit ist außergewöhnlich hoch. Die Windkraftanlagen haben ihre maximale Effizienz erreicht.;La velocidad del viento ha alcanzado un nivel excepcional. El rendimiento de los aerogeneradores está al máximo.;A velocidade do vento está especialmente alta. As Turbinas Eólicas estão com eficiência máxima.;风速特别地快。风轮效率最大化。 ;風速が異常に高まっている。風力タービンが最大効率で稼働中。;풍속이 굉장히 높아요. 풍력 발전용 터빈 효율이 최대치입니다.
DIALOG/weather/mech_strong_wind_warning_01;Weather conditions are changing. Wind speed is increasing.;Zmieniają się warunki pogodowe. Prędkość wiatru zwiększa się.;Погодные условия меняются. Скорость ветра растет.;Les conditions météorologiques sont en train de changer. La vitesse du vent augmente.;Die Witterungsverhältnisse befinden sich im Wandel. Die Windgeschwindigkeit steigt.;El clima está cambiando. La velocidad del viento está aumentando.;As condições climáticas estão mudando. A velocidade do vento está aumentando.;天气情况变化中。风速正在增加。;天候に変化の兆し。風速が上昇中。;날씨가 변하네요. 풍속이 빨라집니다.
DIALOG/weather/mech_super_moon_end_01;The moon is no longer visible. Things are getting back to normal.;Księżyca nie widać już na niebie. Wszystko wraca do normy.;Луна больше не видна. Все возвращается на круги своя.;La lune n'est plus visible. Les choses reviennent à la normale.;Der Mond ist nicht länger sichtbar. Die Dinge normalisieren sich wieder.;La luna ha dejado de ser visible. Todo vuelve a la normalidad.;A lua não está mais visível. As coisas estão voltando ao normal.;已经看不见月亮了。一切都在恢复正常。;月が沈んだ。平常通りの夜に戻りつつある。;더 이상 달이 보이지 않습니다. 모두 정상으로 돌아갑니다.
DIALOG/weather/mech_super_moon_start_01;The "supermoon" is fully visible in the sky. It's light is strong enough to charge our Solar Panels.;Super księżyc jest w pełni. Jego światło jest na tyle silne, że nasze Panele Słoneczne czerpią z niego energię.;«Суперлуна» полностью видна на небе. Ее свет достаточно силен, чтобы зарядить наши солнечные панели.;La « super-lune » est bien visible dans le ciel. Sa lumière est assez forte pour recharger nos panneaux solaires.;Der "Supermond" ist deutlich am Himmel zu sehen. Sein Licht ist stark genug, um unsere Solaranlagen aufzuladen.;La superluna es completamente visible en el cielo. Su luz es tan intensa que puede cargar nuestros paneles solares.;A superlua está completamente visível no céu. Sua luz é forte o bastante para carregar nossos Painéis Solares.;"超级月亮"在天空中清晰可见，它明亮的光芒甚至可以给太阳能板充电。;スーパームーンが昇った。あまりの明るさに、ソーラーパネルが充電できるほどだ。;하늘에 "슈퍼문"의 모습이 완전하게 드러났습니다. 발산하는 빛으로 태양광 패널이 충전되고 있습니다.
