;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
resource_name/specimen_crystal_metallic_blue;${resource_name/specimen} - ${prop_name/crystal_metallic_blue};${resource_name/specimen} - ${prop_name/crystal_metallic_blue};${resource_name/specimen} - ${prop_name/crystal_metallic_blue};${resource_name/specimen} - ${prop_name/crystal_metallic_blue};${resource_name/specimen} - ${prop_name/crystal_metallic_blue};${resource_name/specimen} - ${prop_name/crystal_metallic_blue};${resource_name/specimen} - ${prop_name/crystal_metallic_blue};${resource_name/specimen} - ${prop_name/crystal_metallic_blue};${resource_name/specimen} - ${prop_name/crystal_metallic_blue};${resource_name/specimen} - ${prop_name/crystal_metallic_blue}
resource_name/specimen_grass_metallic_spiky;${resource_name/specimen} - ${prop_name/grass_metallic_spiky};${resource_name/specimen} - ${prop_name/grass_metallic_spiky};${resource_name/specimen} - ${prop_name/grass_metallic_spiky};${resource_name/specimen} - ${prop_name/grass_metallic_spiky};${resource_name/specimen} - ${prop_name/grass_metallic_spiky};${resource_name/specimen} - ${prop_name/grass_metallic_spiky};${resource_name/specimen} - ${prop_name/grass_metallic_spiky};${resource_name/specimen} - ${prop_name/grass_metallic_spiky};${resource_name/specimen} - ${prop_name/grass_metallic_spiky};${resource_name/specimen} - ${prop_name/grass_metallic_spiky}
resource_name/specimen_mushroom_metallic_gray;${resource_name/specimen} - ${prop_name/mushroom_metallic_gray};${resource_name/specimen} - ${prop_name/mushroom_metallic_gray};${resource_name/specimen} - ${prop_name/mushroom_metallic_gray};${resource_name/specimen} - ${prop_name/mushroom_metallic_gray};${resource_name/specimen} - ${prop_name/mushroom_metallic_gray};${resource_name/specimen} - ${prop_name/mushroom_metallic_gray};${resource_name/specimen} - ${prop_name/mushroom_metallic_gray};${resource_name/specimen} - ${prop_name/mushroom_metallic_gray};${resource_name/specimen} - ${prop_name/mushroom_metallic_gray};${resource_name/specimen} - ${prop_name/mushroom_metallic_gray}
resource_name/specimen_mushroom_metallic_blue;${resource_name/specimen} - ${prop_name/mushroom_metallic_blue};${resource_name/specimen} - ${prop_name/mushroom_metallic_blue};${resource_name/specimen} - ${prop_name/mushroom_metallic_blue};${resource_name/specimen} - ${prop_name/mushroom_metallic_blue};${resource_name/specimen} - ${prop_name/mushroom_metallic_blue};${resource_name/specimen} - ${prop_name/mushroom_metallic_blue};${resource_name/specimen} - ${prop_name/mushroom_metallic_blue};${resource_name/specimen} - ${prop_name/mushroom_metallic_blue};${resource_name/specimen} - ${prop_name/mushroom_metallic_blue};${resource_name/specimen} - ${prop_name/mushroom_metallic_blue}
resource_name/specimen_mushroom_metallic_red;${resource_name/specimen} - ${prop_name/mushroom_metallic_red};${resource_name/specimen} - ${prop_name/mushroom_metallic_red};${resource_name/specimen} - ${prop_name/mushroom_metallic_red};${resource_name/specimen} - ${prop_name/mushroom_metallic_red};${resource_name/specimen} - ${prop_name/mushroom_metallic_red};${resource_name/specimen} - ${prop_name/mushroom_metallic_red};${resource_name/specimen} - ${prop_name/mushroom_metallic_red};${resource_name/specimen} - ${prop_name/mushroom_metallic_red};${resource_name/specimen} - ${prop_name/mushroom_metallic_red};${resource_name/specimen} - ${prop_name/mushroom_metallic_red}
resource_name/specimen_mushroom_stump_orange;${resource_name/specimen} - ${prop_name/mushroom_stump_orange};${resource_name/specimen} - ${prop_name/mushroom_stump_orange};${resource_name/specimen} - ${prop_name/mushroom_stump_orange};${resource_name/specimen} - ${prop_name/mushroom_stump_orange};${resource_name/specimen} - ${prop_name/mushroom_stump_orange};${resource_name/specimen} - ${prop_name/mushroom_stump_orange};${resource_name/specimen} - ${prop_name/mushroom_stump_orange};${resource_name/specimen} - ${prop_name/mushroom_stump_orange};${resource_name/specimen} - ${prop_name/mushroom_stump_orange};${resource_name/specimen} - ${prop_name/mushroom_stump_orange}
resource_name/specimen_mushroom_stump_red;${resource_name/specimen} - ${prop_name/mushroom_stump_red};${resource_name/specimen} - ${prop_name/mushroom_stump_red};${resource_name/specimen} - ${prop_name/mushroom_stump_red};${resource_name/specimen} - ${prop_name/mushroom_stump_red};${resource_name/specimen} - ${prop_name/mushroom_stump_red};${resource_name/specimen} - ${prop_name/mushroom_stump_red};${resource_name/specimen} - ${prop_name/mushroom_stump_red};${resource_name/specimen} - ${prop_name/mushroom_stump_red};${resource_name/specimen} - ${prop_name/mushroom_stump_red};${resource_name/specimen} - ${prop_name/mushroom_stump_red}
resource_name/specimen_mushroom_stump_golden;${resource_name/specimen} - ${prop_name/mushroom_stump_golden};${resource_name/specimen} - ${prop_name/mushroom_stump_golden};${resource_name/specimen} - ${prop_name/mushroom_stump_golden};${resource_name/specimen} - ${prop_name/mushroom_stump_golden};${resource_name/specimen} - ${prop_name/mushroom_stump_golden};${resource_name/specimen} - ${prop_name/mushroom_stump_golden};${resource_name/specimen} - ${prop_name/mushroom_stump_golden};${resource_name/specimen} - ${prop_name/mushroom_stump_golden};${resource_name/specimen} - ${prop_name/mushroom_stump_golden};${resource_name/specimen} - ${prop_name/mushroom_stump_golden}
resource_name/specimen_stregaros_crystal;${resource_name/specimen} - ${monster_name/stregaros_crystal};${resource_name/specimen} - ${monster_name/stregaros_crystal};${resource_name/specimen} - ${monster_name/stregaros_crystal};${resource_name/specimen} - ${monster_name/stregaros_crystal};${resource_name/specimen} - ${monster_name/stregaros_crystal};${resource_name/specimen} - ${monster_name/stregaros_crystal};${resource_name/specimen} - ${monster_name/stregaros_crystal};${resource_name/specimen} - ${monster_name/stregaros_crystal};${resource_name/specimen} - ${monster_name/stregaros_crystal};${resource_name/specimen} - ${monster_name/stregaros_crystal}
resource_name/specimen_stregaros_crystal_alpha;${resource_name/specimen} - ${monster_name/stregaros_crystal_alpha};${resource_name/specimen} - ${monster_name/stregaros_crystal_alpha};${resource_name/specimen} - ${monster_name/stregaros_crystal_alpha};${resource_name/specimen} - ${monster_name/stregaros_crystal_alpha};${resource_name/specimen} - ${monster_name/stregaros_crystal_alpha};${resource_name/specimen} - ${monster_name/stregaros_crystal_alpha};${resource_name/specimen} - ${monster_name/stregaros_crystal_alpha};${resource_name/specimen} - ${monster_name/stregaros_crystal_alpha};${resource_name/specimen} - ${monster_name/stregaros_crystal_alpha};${resource_name/specimen} - ${monster_name/stregaros_crystal_alpha}
resource_name/specimen_stregaros_crystal_ultra;${resource_name/specimen} - ${monster_name/stregaros_crystal_ultra};${resource_name/specimen} - ${monster_name/stregaros_crystal_ultra};${resource_name/specimen} - ${monster_name/stregaros_crystal_ultra};${resource_name/specimen} - ${monster_name/stregaros_crystal_ultra};${resource_name/specimen} - ${monster_name/stregaros_crystal_ultra};${resource_name/specimen} - ${monster_name/stregaros_crystal_ultra};${resource_name/specimen} - ${monster_name/stregaros_crystal_ultra};${resource_name/specimen} - ${monster_name/stregaros_crystal_ultra};${resource_name/specimen} - ${monster_name/stregaros_crystal_ultra};${resource_name/specimen} - ${monster_name/stregaros_crystal_ultra}
resource_name/specimen_arachnoid_crystal;${resource_name/specimen} - ${monster_name/arachnoid_crystal};${resource_name/specimen} - ${monster_name/arachnoid_crystal};${resource_name/specimen} - ${monster_name/arachnoid_crystal};${resource_name/specimen} - ${monster_name/arachnoid_crystal};${resource_name/specimen} - ${monster_name/arachnoid_crystal};${resource_name/specimen} - ${monster_name/arachnoid_crystal};${resource_name/specimen} - ${monster_name/arachnoid_crystal};${resource_name/specimen} - ${monster_name/arachnoid_crystal};${resource_name/specimen} - ${monster_name/arachnoid_crystal};${resource_name/specimen} - ${monster_name/arachnoid_crystal}
resource_name/specimen_arachnoid_crystal_alpha;${resource_name/specimen} - ${monster_name/arachnoid_crystal_alpha};${resource_name/specimen} - ${monster_name/arachnoid_crystal_alpha};${resource_name/specimen} - ${monster_name/arachnoid_crystal_alpha};${resource_name/specimen} - ${monster_name/arachnoid_crystal_alpha};${resource_name/specimen} - ${monster_name/arachnoid_crystal_alpha};${resource_name/specimen} - ${monster_name/arachnoid_crystal_alpha};${resource_name/specimen} - ${monster_name/arachnoid_crystal_alpha};${resource_name/specimen} - ${monster_name/arachnoid_crystal_alpha};${resource_name/specimen} - ${monster_name/arachnoid_crystal_alpha};${resource_name/specimen} - ${monster_name/arachnoid_crystal_alpha}
resource_name/specimen_arachnoid_crystal_ultra;${resource_name/specimen} - ${monster_name/arachnoid_crystal_ultra};${resource_name/specimen} - ${monster_name/arachnoid_crystal_ultra};${resource_name/specimen} - ${monster_name/arachnoid_crystal_ultra};${resource_name/specimen} - ${monster_name/arachnoid_crystal_ultra};${resource_name/specimen} - ${monster_name/arachnoid_crystal_ultra};${resource_name/specimen} - ${monster_name/arachnoid_crystal_ultra};${resource_name/specimen} - ${monster_name/arachnoid_crystal_ultra};${resource_name/specimen} - ${monster_name/arachnoid_crystal_ultra};${resource_name/specimen} - ${monster_name/arachnoid_crystal_ultra};${resource_name/specimen} - ${monster_name/arachnoid_crystal_ultra}
resource_name/specimen_canoptrix_crystal;${resource_name/specimen} - ${monster_name/canoptrix_crystal};${resource_name/specimen} - ${monster_name/canoptrix_crystal};${resource_name/specimen} - ${monster_name/canoptrix_crystal};${resource_name/specimen} - ${monster_name/canoptrix_crystal};${resource_name/specimen} - ${monster_name/canoptrix_crystal};${resource_name/specimen} - ${monster_name/canoptrix_crystal};${resource_name/specimen} - ${monster_name/canoptrix_crystal};${resource_name/specimen} - ${monster_name/canoptrix_crystal};${resource_name/specimen} - ${monster_name/canoptrix_crystal};${resource_name/specimen} - ${monster_name/canoptrix_crystal}
resource_name/specimen_canoptrix_crystal_alpha;${resource_name/specimen} - ${monster_name/canoptrix_crystal_alpha};${resource_name/specimen} - ${monster_name/canoptrix_crystal_alpha};${resource_name/specimen} - ${monster_name/canoptrix_crystal_alpha};${resource_name/specimen} - ${monster_name/canoptrix_crystal_alpha};${resource_name/specimen} - ${monster_name/canoptrix_crystal_alpha};${resource_name/specimen} - ${monster_name/canoptrix_crystal_alpha};${resource_name/specimen} - ${monster_name/canoptrix_crystal_alpha};${resource_name/specimen} - ${monster_name/canoptrix_crystal_alpha};${resource_name/specimen} - ${monster_name/canoptrix_crystal_alpha};${resource_name/specimen} - ${monster_name/canoptrix_crystal_alpha}
resource_name/specimen_canoptrix_crystal_ultra;${resource_name/specimen} - ${monster_name/canoptrix_crystal_ultra};${resource_name/specimen} - ${monster_name/canoptrix_crystal_ultra};${resource_name/specimen} - ${monster_name/canoptrix_crystal_ultra};${resource_name/specimen} - ${monster_name/canoptrix_crystal_ultra};${resource_name/specimen} - ${monster_name/canoptrix_crystal_ultra};${resource_name/specimen} - ${monster_name/canoptrix_crystal_ultra};${resource_name/specimen} - ${monster_name/canoptrix_crystal_ultra};${resource_name/specimen} - ${monster_name/canoptrix_crystal_ultra};${resource_name/specimen} - ${monster_name/canoptrix_crystal_ultra};${resource_name/specimen} - ${monster_name/canoptrix_crystal_ultra}
resource_name/specimen_crysder;${resource_name/specimen} - ${monster_name/crysder};${resource_name/specimen} - ${monster_name/crysder};${resource_name/specimen} - ${monster_name/crysder};${resource_name/specimen} - ${monster_name/crysder};${resource_name/specimen} - ${monster_name/crysder};${resource_name/specimen} - ${monster_name/crysder};${resource_name/specimen} - ${monster_name/crysder};${resource_name/specimen} - ${monster_name/crysder};${resource_name/specimen} - ${monster_name/crysder};${resource_name/specimen} - ${monster_name/crysder}
resource_name/specimen_moltug_crystal;${resource_name/specimen} - ${monster_name/moltug_crystal};${resource_name/specimen} - ${monster_name/moltug_crystal};${resource_name/specimen} - ${monster_name/moltug_crystal};${resource_name/specimen} - ${monster_name/moltug_crystal};${resource_name/specimen} - ${monster_name/moltug_crystal};${resource_name/specimen} - ${monster_name/moltug_crystal};${resource_name/specimen} - ${monster_name/moltug_crystal};${resource_name/specimen} - ${monster_name/moltug_crystal};${resource_name/specimen} - ${monster_name/moltug_crystal};${resource_name/specimen} - ${monster_name/moltug_crystal}
resource_name/specimen_moltug_crystal_alpha;${resource_name/specimen} - ${monster_name/moltug_crystal_alpha};${resource_name/specimen} - ${monster_name/moltug_crystal_alpha};${resource_name/specimen} - ${monster_name/moltug_crystal_alpha};${resource_name/specimen} - ${monster_name/moltug_crystal_alpha};${resource_name/specimen} - ${monster_name/moltug_crystal_alpha};${resource_name/specimen} - ${monster_name/moltug_crystal_alpha};${resource_name/specimen} - ${monster_name/moltug_crystal_alpha};${resource_name/specimen} - ${monster_name/moltug_crystal_alpha};${resource_name/specimen} - ${monster_name/moltug_crystal_alpha};${resource_name/specimen} - ${monster_name/moltug_crystal_alpha}
resource_name/specimen_moltug_crystal_ultra;${resource_name/specimen} - ${monster_name/moltug_crystal_ultra};${resource_name/specimen} - ${monster_name/moltug_crystal_ultra};${resource_name/specimen} - ${monster_name/moltug_crystal_ultra};${resource_name/specimen} - ${monster_name/moltug_crystal_ultra};${resource_name/specimen} - ${monster_name/moltug_crystal_ultra};${resource_name/specimen} - ${monster_name/moltug_crystal_ultra};${resource_name/specimen} - ${monster_name/moltug_crystal_ultra};${resource_name/specimen} - ${monster_name/moltug_crystal_ultra};${resource_name/specimen} - ${monster_name/moltug_crystal_ultra};${resource_name/specimen} - ${monster_name/moltug_crystal_ultra}
resource_name/specimen_crawlog;${resource_name/specimen} - ${monster_name/crawlog};${resource_name/specimen} - ${monster_name/crawlog};${resource_name/specimen} - ${monster_name/crawlog};${resource_name/specimen} - ${monster_name/crawlog};${resource_name/specimen} - ${monster_name/crawlog};${resource_name/specimen} - ${monster_name/crawlog};${resource_name/specimen} - ${monster_name/crawlog};${resource_name/specimen} - ${monster_name/crawlog};${resource_name/specimen} - ${monster_name/crawlog};${resource_name/specimen} - ${monster_name/crawlog}
resource_name/specimen_crawlog_alpha;${resource_name/specimen} - ${monster_name/crawlog_alpha};${resource_name/specimen} - ${monster_name/crawlog_alpha};${resource_name/specimen} - ${monster_name/crawlog_alpha};${resource_name/specimen} - ${monster_name/crawlog_alpha};${resource_name/specimen} - ${monster_name/crawlog_alpha};${resource_name/specimen} - ${monster_name/crawlog_alpha};${resource_name/specimen} - ${monster_name/crawlog_alpha};${resource_name/specimen} - ${monster_name/crawlog_alpha};${resource_name/specimen} - ${monster_name/crawlog_alpha};${resource_name/specimen} - ${monster_name/crawlog_alpha}
resource_name/specimen_crawlog_ultra;${resource_name/specimen} - ${monster_name/crawlog_ultra};${resource_name/specimen} - ${monster_name/crawlog_ultra};${resource_name/specimen} - ${monster_name/crawlog_ultra};${resource_name/specimen} - ${monster_name/crawlog_ultra};${resource_name/specimen} - ${monster_name/crawlog_ultra};${resource_name/specimen} - ${monster_name/crawlog_ultra};${resource_name/specimen} - ${monster_name/crawlog_ultra};${resource_name/specimen} - ${monster_name/crawlog_ultra};${resource_name/specimen} - ${monster_name/crawlog_ultra};${resource_name/specimen} - ${monster_name/crawlog_ultra}
resource_name/specimen_gulgor;${resource_name/specimen} - ${monster_name/gulgor};${resource_name/specimen} - ${monster_name/gulgor};${resource_name/specimen} - ${monster_name/gulgor};${resource_name/specimen} - ${monster_name/gulgor};${resource_name/specimen} - ${monster_name/gulgor};${resource_name/specimen} - ${monster_name/gulgor};${resource_name/specimen} - ${monster_name/gulgor};${resource_name/specimen} - ${monster_name/gulgor};${resource_name/specimen} - ${monster_name/gulgor};${resource_name/specimen} - ${monster_name/gulgor}
resource_name/specimen_gulgor_alpha;${resource_name/specimen} - ${monster_name/gulgor_alpha};${resource_name/specimen} - ${monster_name/gulgor_alpha};${resource_name/specimen} - ${monster_name/gulgor_alpha};${resource_name/specimen} - ${monster_name/gulgor_alpha};${resource_name/specimen} - ${monster_name/gulgor_alpha};${resource_name/specimen} - ${monster_name/gulgor_alpha};${resource_name/specimen} - ${monster_name/gulgor_alpha};${resource_name/specimen} - ${monster_name/gulgor_alpha};${resource_name/specimen} - ${monster_name/gulgor_alpha};${resource_name/specimen} - ${monster_name/gulgor_alpha}
resource_name/specimen_gulgor_ultra;${resource_name/specimen} - ${monster_name/gulgor_ultra};${resource_name/specimen} - ${monster_name/gulgor_ultra};${resource_name/specimen} - ${monster_name/gulgor_ultra};${resource_name/specimen} - ${monster_name/gulgor_ultra};${resource_name/specimen} - ${monster_name/gulgor_ultra};${resource_name/specimen} - ${monster_name/gulgor_ultra};${resource_name/specimen} - ${monster_name/gulgor_ultra};${resource_name/specimen} - ${monster_name/gulgor_ultra};${resource_name/specimen} - ${monster_name/gulgor_ultra};${resource_name/specimen} - ${monster_name/gulgor_ultra}
resource_name/specimen_drillgor;${resource_name/specimen} - ${monster_name/drillgor};${resource_name/specimen} - ${monster_name/drillgor};${resource_name/specimen} - ${monster_name/drillgor};${resource_name/specimen} - ${monster_name/drillgor};${resource_name/specimen} - ${monster_name/drillgor};${resource_name/specimen} - ${monster_name/drillgor};${resource_name/specimen} - ${monster_name/drillgor};${resource_name/specimen} - ${monster_name/drillgor};${resource_name/specimen} - ${monster_name/drillgor};${resource_name/specimen} - ${monster_name/drillgor}
resource_name/specimen_drillgor_alpha;${resource_name/specimen} - ${monster_name/drillgor_alpha};${resource_name/specimen} - ${monster_name/drillgor_alpha};${resource_name/specimen} - ${monster_name/drillgor_alpha};${resource_name/specimen} - ${monster_name/drillgor_alpha};${resource_name/specimen} - ${monster_name/drillgor_alpha};${resource_name/specimen} - ${monster_name/drillgor_alpha};${resource_name/specimen} - ${monster_name/drillgor_alpha};${resource_name/specimen} - ${monster_name/drillgor_alpha};${resource_name/specimen} - ${monster_name/drillgor_alpha};${resource_name/specimen} - ${monster_name/drillgor_alpha}
resource_name/specimen_drillgor_ultra;${resource_name/specimen} - ${monster_name/drillgor_ultra};${resource_name/specimen} - ${monster_name/drillgor_ultra};${resource_name/specimen} - ${monster_name/drillgor_ultra};${resource_name/specimen} - ${monster_name/drillgor_ultra};${resource_name/specimen} - ${monster_name/drillgor_ultra};${resource_name/specimen} - ${monster_name/drillgor_ultra};${resource_name/specimen} - ${monster_name/drillgor_ultra};${resource_name/specimen} - ${monster_name/drillgor_ultra};${resource_name/specimen} - ${monster_name/drillgor_ultra};${resource_name/specimen} - ${monster_name/drillgor_ultra}
resource_name/specimen_viremoth;${resource_name/specimen} - ${monster_name/viremoth};${resource_name/specimen} - ${monster_name/viremoth};${resource_name/specimen} - ${monster_name/viremoth};${resource_name/specimen} - ${monster_name/viremoth};${resource_name/specimen} - ${monster_name/viremoth};${resource_name/specimen} - ${monster_name/viremoth};${resource_name/specimen} - ${monster_name/viremoth};${resource_name/specimen} - ${monster_name/viremoth};${resource_name/specimen} - ${monster_name/viremoth};${resource_name/specimen} - ${monster_name/viremoth}
resource_name/specimen_viremoth_alpha;${resource_name/specimen} - ${monster_name/viremoth_alpha};${resource_name/specimen} - ${monster_name/viremoth_alpha};${resource_name/specimen} - ${monster_name/viremoth_alpha};${resource_name/specimen} - ${monster_name/viremoth_alpha};${resource_name/specimen} - ${monster_name/viremoth_alpha};${resource_name/specimen} - ${monster_name/viremoth_alpha};${resource_name/specimen} - ${monster_name/viremoth_alpha};${resource_name/specimen} - ${monster_name/viremoth_alpha};${resource_name/specimen} - ${monster_name/viremoth_alpha};${resource_name/specimen} - ${monster_name/viremoth_alpha}
resource_name/specimen_viremoth_ultra;${resource_name/specimen} - ${monster_name/viremoth_ultra};${resource_name/specimen} - ${monster_name/viremoth_ultra};${resource_name/specimen} - ${monster_name/viremoth_ultra};${resource_name/specimen} - ${monster_name/viremoth_ultra};${resource_name/specimen} - ${monster_name/viremoth_ultra};${resource_name/specimen} - ${monster_name/viremoth_ultra};${resource_name/specimen} - ${monster_name/viremoth_ultra};${resource_name/specimen} - ${monster_name/viremoth_ultra};${resource_name/specimen} - ${monster_name/viremoth_ultra};${resource_name/specimen} - ${monster_name/viremoth_ultra}
resource_name/specimen_gnerot_caverns;${resource_name/specimen} - ${monster_name/gnerot_caverns};${resource_name/specimen} - ${monster_name/gnerot_caverns};${resource_name/specimen} - ${monster_name/gnerot_caverns};${resource_name/specimen} - ${monster_name/gnerot_caverns};${resource_name/specimen} - ${monster_name/gnerot_caverns};${resource_name/specimen} - ${monster_name/gnerot_caverns};${resource_name/specimen} - ${monster_name/gnerot_caverns};${resource_name/specimen} - ${monster_name/gnerot_caverns};${resource_name/specimen} - ${monster_name/gnerot_caverns};${resource_name/specimen} - ${monster_name/gnerot_caverns}
resource_name/specimen_mushroom_flat_top_orange;${resource_name/specimen} - ${prop_name/mushroom_flat_top_orange};${resource_name/specimen} - ${prop_name/mushroom_flat_top_orange};${resource_name/specimen} - ${prop_name/mushroom_flat_top_orange};${resource_name/specimen} - ${prop_name/mushroom_flat_top_orange};${resource_name/specimen} - ${prop_name/mushroom_flat_top_orange};${resource_name/specimen} - ${prop_name/mushroom_flat_top_orange};${resource_name/specimen} - ${prop_name/mushroom_flat_top_orange};${resource_name/specimen} - ${prop_name/mushroom_flat_top_orange};${resource_name/specimen} - ${prop_name/mushroom_flat_top_orange};${resource_name/specimen} - ${prop_name/mushroom_flat_top_orange}
resource_name/specimen_mushroom_flat_top_azure;${resource_name/specimen} - ${prop_name/mushroom_flat_top_azure};${resource_name/specimen} - ${prop_name/mushroom_flat_top_azure};${resource_name/specimen} - ${prop_name/mushroom_flat_top_azure};${resource_name/specimen} - ${prop_name/mushroom_flat_top_azure};${resource_name/specimen} - ${prop_name/mushroom_flat_top_azure};${resource_name/specimen} - ${prop_name/mushroom_flat_top_azure};${resource_name/specimen} - ${prop_name/mushroom_flat_top_azure};${resource_name/specimen} - ${prop_name/mushroom_flat_top_azure};${resource_name/specimen} - ${prop_name/mushroom_flat_top_azure};${resource_name/specimen} - ${prop_name/mushroom_flat_top_azure}
resource_name/specimen_mushroom_flat_top_white;${resource_name/specimen} - ${prop_name/mushroom_flat_top_white};${resource_name/specimen} - ${prop_name/mushroom_flat_top_white};${resource_name/specimen} - ${prop_name/mushroom_flat_top_white};${resource_name/specimen} - ${prop_name/mushroom_flat_top_white};${resource_name/specimen} - ${prop_name/mushroom_flat_top_white};${resource_name/specimen} - ${prop_name/mushroom_flat_top_white};${resource_name/specimen} - ${prop_name/mushroom_flat_top_white};${resource_name/specimen} - ${prop_name/mushroom_flat_top_white};${resource_name/specimen} - ${prop_name/mushroom_flat_top_white};${resource_name/specimen} - ${prop_name/mushroom_flat_top_white}
resource_name/specimen_tree_wyginus_pink;${resource_name/specimen} - ${prop_name/tree_wyginus_pink};${resource_name/specimen} - ${prop_name/tree_wyginus_pink};${resource_name/specimen} - ${prop_name/tree_wyginus_pink};${resource_name/specimen} - ${prop_name/tree_wyginus_pink};${resource_name/specimen} - ${prop_name/tree_wyginus_pink};${resource_name/specimen} - ${prop_name/tree_wyginus_pink};${resource_name/specimen} - ${prop_name/tree_wyginus_pink};${resource_name/specimen} - ${prop_name/tree_wyginus_pink};${resource_name/specimen} - ${prop_name/tree_wyginus_pink};${resource_name/specimen} - ${prop_name/tree_wyginus_pink}
resource_name/specimen_tree_wyginus_orange;${resource_name/specimen} - ${prop_name/tree_wyginus_orange};${resource_name/specimen} - ${prop_name/tree_wyginus_orange};${resource_name/specimen} - ${prop_name/tree_wyginus_orange};${resource_name/specimen} - ${prop_name/tree_wyginus_orange};${resource_name/specimen} - ${prop_name/tree_wyginus_orange};${resource_name/specimen} - ${prop_name/tree_wyginus_orange};${resource_name/specimen} - ${prop_name/tree_wyginus_orange};${resource_name/specimen} - ${prop_name/tree_wyginus_orange};${resource_name/specimen} - ${prop_name/tree_wyginus_orange};${resource_name/specimen} - ${prop_name/tree_wyginus_orange}
resource_name/specimen_tree_wyginus_blue;${resource_name/specimen} - ${prop_name/tree_wyginus_blue};${resource_name/specimen} - ${prop_name/tree_wyginus_blue};${resource_name/specimen} - ${prop_name/tree_wyginus_blue};${resource_name/specimen} - ${prop_name/tree_wyginus_blue};${resource_name/specimen} - ${prop_name/tree_wyginus_blue};${resource_name/specimen} - ${prop_name/tree_wyginus_blue};${resource_name/specimen} - ${prop_name/tree_wyginus_blue};${resource_name/specimen} - ${prop_name/tree_wyginus_blue};${resource_name/specimen} - ${prop_name/tree_wyginus_blue};${resource_name/specimen} - ${prop_name/tree_wyginus_blue}
resource_name/specimen_crystal_edgy_orange;${resource_name/specimen} - ${prop_name/crystal_edgy_orange};${resource_name/specimen} - ${prop_name/crystal_edgy_orange};${resource_name/specimen} - ${prop_name/crystal_edgy_orange};${resource_name/specimen} - ${prop_name/crystal_edgy_orange};${resource_name/specimen} - ${prop_name/crystal_edgy_orange};${resource_name/specimen} - ${prop_name/crystal_edgy_orange};${resource_name/specimen} - ${prop_name/crystal_edgy_orange};${resource_name/specimen} - ${prop_name/crystal_edgy_orange};${resource_name/specimen} - ${prop_name/crystal_edgy_orange};${resource_name/specimen} - ${prop_name/crystal_edgy_orange}
resource_name/specimen_crystal_edgy_fiery;${resource_name/specimen} - ${prop_name/crystal_edgy_fiery};${resource_name/specimen} - ${prop_name/crystal_edgy_fiery};${resource_name/specimen} - ${prop_name/crystal_edgy_fiery};${resource_name/specimen} - ${prop_name/crystal_edgy_fiery};${resource_name/specimen} - ${prop_name/crystal_edgy_fiery};${resource_name/specimen} - ${prop_name/crystal_edgy_fiery};${resource_name/specimen} - ${prop_name/crystal_edgy_fiery};${resource_name/specimen} - ${prop_name/crystal_edgy_fiery};${resource_name/specimen} - ${prop_name/crystal_edgy_fiery};${resource_name/specimen} - ${prop_name/crystal_edgy_fiery}
resource_name/specimen_crystal_edgy_blue;${resource_name/specimen} - ${prop_name/crystal_edgy_blue};${resource_name/specimen} - ${prop_name/crystal_edgy_blue};${resource_name/specimen} - ${prop_name/crystal_edgy_blue};${resource_name/specimen} - ${prop_name/crystal_edgy_blue};${resource_name/specimen} - ${prop_name/crystal_edgy_blue};${resource_name/specimen} - ${prop_name/crystal_edgy_blue};${resource_name/specimen} - ${prop_name/crystal_edgy_blue};${resource_name/specimen} - ${prop_name/crystal_edgy_blue};${resource_name/specimen} - ${prop_name/crystal_edgy_blue};${resource_name/specimen} - ${prop_name/crystal_edgy_blue}
resource_name/specimen_cactus_vibro_blue;${resource_name/specimen} - ${prop_name/cactus_vibro_blue};${resource_name/specimen} - ${prop_name/cactus_vibro_blue};${resource_name/specimen} - ${prop_name/cactus_vibro_blue};${resource_name/specimen} - ${prop_name/cactus_vibro_blue};${resource_name/specimen} - ${prop_name/cactus_vibro_blue};${resource_name/specimen} - ${prop_name/cactus_vibro_blue};${resource_name/specimen} - ${prop_name/cactus_vibro_blue};${resource_name/specimen} - ${prop_name/cactus_vibro_blue};${resource_name/specimen} - ${prop_name/cactus_vibro_blue};${resource_name/specimen} - ${prop_name/cactus_vibro_blue}
resource_name/specimen_cactus_vibro_orange;${resource_name/specimen} - ${prop_name/cactus_vibro_orange};${resource_name/specimen} - ${prop_name/cactus_vibro_orange};${resource_name/specimen} - ${prop_name/cactus_vibro_orange};${resource_name/specimen} - ${prop_name/cactus_vibro_orange};${resource_name/specimen} - ${prop_name/cactus_vibro_orange};${resource_name/specimen} - ${prop_name/cactus_vibro_orange};${resource_name/specimen} - ${prop_name/cactus_vibro_orange};${resource_name/specimen} - ${prop_name/cactus_vibro_orange};${resource_name/specimen} - ${prop_name/cactus_vibro_orange};${resource_name/specimen} - ${prop_name/cactus_vibro_orange}
